id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds
48700	1	"48700-whirliglider"	12	[]	4	1127	1	"A. J. Nazzaro"	1	2	2	"빙글라이더"	"<b>전투의 함성:</b> 0/2 고블린 폭탄을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f394bd1f50de3abb85e316dad2c6d4656f1c5c7c25ec3a2c489c1582c06fae1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b74b0a7073458b138aa75a875345c754c035ba4f3dc0d4a64668d2b2bc54ddb.png"	"하늘에서 폭탄이 비처럼 내려와!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2faa9d7c15c573e82f3cb4b5b38288e49229b1ce827d4dedbda7b8668702117.png"	[47837]	[8]
55068	1	"55068-lightforged-zealot"	5	[]	4	1347	3	"Anton Zemskov"	2	4	4	"빛벼림 광전사"	"<b>전투의 함성:</b> 내 덱에 중립 카드가 없으면, 4/2 용사의 진은검을 장착합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/610a3023988301c80e61ddd979a5e1eb1b646b33b8a8c3764aff5b2b67398417.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e97f486b0241b9e33c70695a711aff5ea88b8a4dd195326bb7d42eb59de88f72.png"	"'팔라딘스... 어셈블.'이라고 하면 모이는 이들 중 하나입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ad3a585c5c226f5800ef5e7a8b405aeb5df98f2e93fa3d92c8ea34ca836a227.png"	[847,57936]	[8]
50796	1	"50796-saronite-taskmaster"	12	[]	4	1129	1	"Sean McNally"	3	2	1	"사로나이트 작업반장"	"<b>죽음의 메아리:</b> 상대편에게 <b>도발</b> 능력이 있는 0/3 풀려난 노예를 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7aa667bd15826431452022c1486eda594f321f5d52f2e79e895fe9bab58894a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31ef6a548a3cef6a5fb7717d3466779367d3d94d0e71a637cd0df1689aab96fb.png"	"얼마나 감내해야 할지 알 수도요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be6d461eb535064a1d4163f8d07277b0053bb08caff3b988806262ae512c4be5.png"	[50797]	[1,12]
92332	1	"92332-photographer-fizzle"	12	[]	4	1809	5	"Patrik Bjorkstrom"	3	3	3	"사진사 피즐"	"<b>전투의 함성:</b> 내 손을 촬영한 후에, 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9eaa913f12ff7cc320a123a48109894ebda67dc01d5b794e0d78b6c05cdeb298.png"	""	"인생샷 찍어드립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6f81b2ff7bfae33b33186bb9c5a5cba94a6bef2def26d442a86b20a748f49dd.png"	[92333]	[8]
98394	1	"98394-disciple-of-sargeras"	9	[]	4	1858	3	"Angelica Alieva"	3	3	4	"살게라스의 사도"	"<b>전투의 함성:</b> 주문을 버려 3/2 임프를 둘 소환합니다. <b>제련:</b> 그 임프들에게 생명력 +2와 <b>도발</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98a54fc11cf17629256dea55d073e00b5b26b2ce944a7350b030fd496f64ed02.png"	""	"제련하면 정신교육을 받은 임프가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7cf6559e51e159e9671bf291c59f6736e3cb76f2542159e1194041a4ea1d34bc.png"	[98395,101511]	[1,8,266]
96671	1	"96671-eonar-the-life-binder"	2	[]	4	1858	5	"James Ryman"	7	5	10	"생명의 어머니 이오나"	"<b>티탄</b> 이 카드의 능력을 사용한 후에, <b>도발</b> 능력이 있는 5/5 고대정령을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/646cbe742432ef0cee68e88b0afe5da1afc6c6fa6f7a4370852da89f7e42b863.png"	""	"모든 생명체의 수호자는 태동하는 아제로스의 세계 영혼을 멸망으로부터 구했습니다. 자비가 그녀의 가장 큰 지혜였던 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d93dd51cc75ade3331210f466a781b803ee41f34eb0ad29566b7bce7bc2384ca.png"	[96707,96708,96709,97457]	[1,270]
98017	1	"98017-ancient-of-growth"	2	[]	4	1858	4	"Edgar Hidalgo"	5	5	7	"성장의 고대정령"	"<b>선택 -</b> 2/2 나무정령 셋을 소환합니다. 또는 내 나무정령들을 <b>도발</b> 능력이 있는 5/5 고대정령으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1bde73e96965cf66b45adc219a021b7dac8838dd62a2bd66a8aeb7ef1e87261.png"	""	"누가 온실가스를 방출했나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99b11941bc611965923131e0a7f3371e7e27efc5228b8ccd65dd9591ac8be891.png"	[99806,97457]	[1]
51795	1	"51795-lucentbark"	2	[]	4	1130	5	"Steven Prescott"	8	4	8	"수정껍질"	"<b>도발</b>, <b>죽음의 메아리:</b> <b>휴면</b> 상태가 됩니다. 생명력을 5 회복시키면, 깨어납니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42a171aadb9e5a653cee039160f819023a74b5c156297d42a7ec3f18391cd857.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a3ef775ec447c15223bc8ec2ed8baed64afb5f815acbef5c7cdef6d1f8059d4.png"	"죽음은 탈출구가 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b140ddb682d151b22f2fb4d9ba37c8994d98972f5fd381769b7b11ca9c9c25a.png"	[51796]	[1,12]
102618	1	"102618-the-scarab-lord"	7	[]	4	1898	5	"Slawomir Maniak"	3	3	4	"스카라베 군주"	"<b>전투의 함성:</b> 상대편에게 0/1 징을 소환해 줍니다. <b>연계:</b> <b>속공</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1fd36d8ec2c5c3d21a0c1b2ab801771ac12b941e5658246bcf778ab4b5e584db.png"	""	"대가요? 실리시드 등껍질 조각 41,400개 캐기가 시작이었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78704de945d96500e99eaeaec2e02e8068856df9bfdb5f6dd9e6ed14c5a2c732.png"	[102620,102621]	[8,13,53]
102580	1	"102580-runi-time-explorer"	5	[]	4	1898	5	"James Ryman"	4	3	3	"시간 탐험가 루니"	"<b>전투의 함성:</b> 미래의 장소를 <b>발견</b>합니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71139718410f868a17998fdb26cf29348fa6006758ecf809e3fcd6eeb853cf67.png"	""	"미래에는 자이렐라의 딸이 시대의 영웅으로 거듭나지만, 노즈도르무는 지금 이 순간에 그녀가 필요했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1410d272314621a67d7dad6b650e1234e9f266162eb4db35f5867e543a6e59c6.png"	[102581,102582,102583,102584,102585,102586,102587]	[8,21]
102568	1	"102568-chromie-timehopper"	4	[]	4	1898	5	"Mooncolony"	4	4	6	"시간여행자 크로미"	"<b>전투의 함성:</b> 역사적인 사건을 방문합니다. 다른 사건들을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0f35622d3ccf8d69797c14b755ac452a2873a52ba8911bbb7d57a2065b3d26a.png"	""	"\"노즈도르무... 하스스톤 카드로 타임 머신을 만든 거였어?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1918a405820166d55be5d65d32c2de49271d911a0227ad80e2e9a7400778056a.png"	[103177,103178,103180,103181]	[8]
98285	1	"98285-the-primus"	1	[]	4	1858	5	"A. Zemskov & T. Shevtsov"	9	7	8	"시초자"	"<b>티탄</b> 이 카드의 능력을 사용한 후에, 그 룬 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74fdd227f71cccf7fec4340568bf140d5a05928fe1c62cee2ec6b855300e9116.png"	""	"티탄의 판테온이 있듯이 어둠땅에는 강력한 통치자들로 구성된 죽음의 판테온도 존재합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b5da5360e71ca9e341151f252251ef2b5ff9213118cb15d61f82492524880e91.png"	[98286,98289,98287,98288]	[21,270]
48753	1	"48753-seaforium-bomber"	12	[]	4	1127	4	"Ivan Fomin"	5	5	5	"시포리움 폭격수"	"<b>전투의 함성:</b> 상대편의 덱에 폭탄을 섞어 넣습니다. 폭탄을 뽑으면, 폭발하며 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28f035e3593c770949ac30af34ce15250402adc85c48b9eaf75e75c8227a11f8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/921ce59f50c8d34c8da7ab393a83978d787dd37abd70b81dfd7c570cc79bf94f.png"	"\"지뢰를 섞어 넣는 기계가 있었다고? 그거 괜찮네!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5cde32387a3bf4ed3115c5f17409f63528fd4801f5256a4045ba16788ea0885.png"	[48752]	[8]
54894	1	"54894-abyssal-summoner"	9	[]	4	1347	1	"Ivan Fomin"	2	2	6	"심연불 소환사"	"<b>전투의 함성:</b> <b>도발</b> 능력이 있는 악마를 소환합니다. 능력치는 내 손에 있는 카드 수와 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8cb3e2c24d3d85fc40c4cdff8cd1be008643c23b3ab7a9e62384fb205b083838.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86a1356fe36b07a097b84c92b0b445724ea0c8a54055d3dd34662a4c5cf019f5.png"	"하지만 노움은 손이 작은데..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e68cf91832c42ee8a77fcea7a70b74a14d0b66be17c4c4ad35fe09b48a34bc2.png"	[54895]	[1,8]
2736	1	"2736-justicar-trueheart"	12	[]	4	15	5	"Jomaro Kindred"	3	6	6	"심판관 트루하트"	"<b>전투의 함성:</b> 내 기본 영웅 능력을 강화합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4606e033d0a8851877fee864c2369f44e4e99ac2713f88039d5f3444f7478ce7.png"	""	"영웅 능력에 반짝거리는 가루를 뿌리고 광을 내면 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17065f42cce6a31ff3575684dbb1f92693e25b726cd6e6e623e48ca6c38c1f9e.jpg"	[60483,2737,2738,2739,2740,2741,2743,2742,2744,2745,2746,16221,16222,16223,16225,1652,764,537,850,458]	[8]
98330	1	"98330-disciple-of-argus"	14	[]	4	1858	1	"Ursula Dorada"	2	2	3	"아르거스의 사도"	"<b>죽음의 메아리</b>: <b>도발</b> 능력이 있는 2/2 정령을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e61c0fffa824e23cbea81ca2d8b2bda7e05988b168fc5501b87cbefd3f073c08.png"	""	"\"이런, 한 쪽만 깎았어야 했는데.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/185a259bf5ae3b6a20285770182f4b321429336703d9141faa2f10858568af21.png"	[98348]	[1,12]
97103	1	"97103-amanthul"	6	[]	4	1858	5	"James Ryman"	10	3	7	"아만툴"	"<b>티탄</b> 이 카드의 능력을 사용한 후에, 전설 하수인을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34a3456dbc9ed99a9ada576d26530b326e332f26ab8965b70a71d7190a84b7c0.png"	""	"가장 먼저 깨어난 건 티탄의 우두머리였습니다. 외로움에 시달리던 그는 여러 세계에 머무르는 다른 티탄들을 찾았고, 그들과 함께 판테온을 결성했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/571e0d12fba91f153adc12ea8073105e7554e2fcd1d00f0d875d3924f0c378cc.png"	[97105,97106,97107]	[21,270]
56530	1	"56530-akama"	7	[]	4	1414	5	"James Ryman"	4	3	3	"아카마"	"<b>은신</b>, <b>죽음의 메아리:</b> '아카마 프라임'을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b2997feabf5300a59871049173e905b6825e053645c805a4d06526a17e7ab92.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/903f1dc15a003f6f79ac4aa9b5ba6d30038e50775d49c8a1b36156555ae87a92.png"	"\"내 부족 중 몇몇은 나를 배신자... 혹은 일리단의 충견으로 부르곤 하지. 때가 될 때까지는... 잠시 그림자 속에서 기다리고 있겠다. 음, 생각해보니 계속 그림자 속에 있는 게 나을 것 같은데.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b30a22671ad3c18de942e777344256f1d36bd269726eec5f1a5ac17aefcafc9c.png"	[57156]	[6,12]
56445	1	"56445-aldor-attendant"	5	[]	4	1414	1	"Anton Zemskov"	3	1	1	"알도르 수행원"	"<b>전투의 함성:</b> 이번 게임에서 내 성서의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73b77b71da1da5c405b2194789adf3bb0e1c844ee3dcbe63f07b687c8af61f23.png"	""	"성서 대출증을 철저히 확인한다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/485df6ad8ae29fe338a32ae26a62b1d05ac5fd31829492b2641f0a21a0dff705.png"	[56555,56394,56554,61949,57738,57471,61981]	[8]
56556	1	"56556-aldor-truthseeker"	5	[]	4	1414	3	"Mauricio Herrera"	6	4	5	"알도르 진실탐구자"	"<b>도발</b>, <b>전투의 함성:</b> 이번 게임에서 내 성서의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/074fe766eb6f99f4d892ff899d9e2991fe0a0a5d84b949ab9db72069f0403f2f.png"	""	"누가 이 페이지를 찢어간 거야?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b2fd7450501b9358ff85c3465005286aeb77d180e33e3911a09321d0fa110e3.png"	[56555,56394,56554,61949,57738,57471,61981]	[1,8]
46596	1	"46596-duskhaven-hunter"	3	[]	4	1125	3	"Garrett Hanna"	5	2	3	"어스름 안식처 사냥꾼"	"<b>은신</b>, 이 하수인은 내 손에 있으면 내 턴마다 공격력과 생명력을 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c3823bd90ce3a9d5c320db88be4e1233dbf033023c56cfdae229643118a0111.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4af7f09a3464fee2674eaebd9e736119fce8c06779edb29342ab4d12dd4f74ba.png"	"내면의 야수를 정말로 받아들이고 말았군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/465ad08ada2687f1b77d0911df9ccdb4a6346575d79128c508beb4cdd41d728d.png"	[46597]	[6]
98344	1	"98344-argus-the-emerald-star"	14	[]	4	1858	5	"Juan Calle"	9	5	7	"에메랄드 별 아르거스"	"<b>티탄</b> 왼쪽에 있는 하수인은 <b>속공</b>을, 오른쪽에 있는 하수인은 <b>생명력 흡수</b>를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd31c66563d347b4a68949a0e49ab065acf696c0576037451ae68398cec2b6b2.png"	""	"한때 자랑스러운 티탄이었던 아르거스는 암울한 최후를 맞이할 운명이었습니다. 살게라스와 그의 악마들은 훗날 아르거스를 타락시키고 산산조각 내어 그 힘을 탈취니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3dfe61c35c52c2accee594a200e19436b32ad7a15c6a5f264d378a52fda2ac3.png"	[98345,98346,98347,98348]	[38,53,270]
98520	1	"98520-ignis-the-eternal-flame"	12	[]	4	1858	5	"Zoltan Boros"	4	2	4	"영원의 불꽃 이그니스"	"<b>전투의 함성:</b> 이번 게임에서 카드를 <b>제련</b>했으면, 원하는 무기를 직접 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c37192249b86a1a315e806a665e02af97d933384fcebfb105a0324c7b6a8a93.png"	""	"영원의 불꽃? 그런데 생명력이 4라고?!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3502b9d3d9b39c4776b230dc4ec9213c5557679a530aab56f6100d90292f8813.png"	[96479,96480,96481,96486,96488,96489,96490,100075,96491,96492,100079,100085,100090]	[8,266]
50454	1	"50454-hakkar-the-soulflayer"	12	[]	4	1129	5	"Izzy Hoover"	6	9	10	"영혼약탈자 학카르"	"<b>죽음의 메아리:</b> 각 플레이어의 덱에 오염된 피를 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5055a3b09bbe09afd69ddb5b73ba91a2017f7b0d168e63f7357c8b682270b431.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46f45b91a668caa151162c4f29adc02ffea66ae70c55ba5b3a3b809ccd26e21d.png"	"경고: 오염된 피에 감염된 상태로 대도시에 들어가지 마세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10047b07cc1ad769d12a0033d8fc28153fc8040ea757ba5def7b8fda101d3d26.png"	[50455]	[12]
57166	1	"57166-reliquary-of-souls"	6	[]	4	1414	5	"Jaemin Kim"	3	1	1	"영혼의 성물함"	"<b>생명력 흡수</b>, <b>죽음의 메아리:</b> '영혼의 성물함 프라임'을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7d6d9739f8b0ea34ffbc1fca74564addad3bfc17c8a2b51795364b01063a837.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/585376eaaccd37b3e266dacf58cb56eaa1a0fddd2be2b32a0268c7064ec9bb9f.png"	"이 성물함에는 분노, 욕망, 고통을 상징하는 세 영혼이 담겨 있습니다. 공격대 때의 길드 대화창이 연상되는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6dabb74ae7eb5e5e681530cd0e2d7cfb6377114b23de937e8bedf7464b4ef63.png"	[57172]	[12,38]
50731	1	"50731-former-champ"	12	[]	4	1129	1	"Peter Stapleton"	1	1	5	"왕년의 최강자"	"<b>전투의 함성:</b> 5/5 유망주를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdb22b49d18d050bfccac8c1b993882a972a444c6b4adce9bd05da3b5ac3763e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e83ab997cae552856b25f7904676ebae76e49ab2cd9a918b5854ffa05cd15b66.png"	"장의사가 메타를 지배할 때를 기억한다는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b17bf06d3d4ff63bd0ad3c5897ab6963b40073df401dbf82cf818ee019d6131b.png"	[50738]	[8]
95935	1	"95935-cyclopian-crusher"	12	[]	4	1858	1	"Konstantin Porubov"	3	3	3	"외눈거인 분쇄자"	"<b>속공</b> <b>제련:</b> +3/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a07243d3085b80536918de71c78e7a89ab7d42df425306c80aae24519714f7c.png"	""	"어디서 온 화살인지 한눈에 볼 수 있죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed03a188190d600d7e7136ec512314e1e1de839dd9389fce8f43183a258406ae.png"	[95936]	[53,266]
98280	1	"98280-loken-jailer-of-yogg-saron"	9	[]	4	1858	5	"Anton Zemskov"	3	3	6	"요그사론의 간수 로켄"	"<b>전투의 함성:</b> 내 덱에서 하수인을 <b>발견</b>합니다. 그 카드와 능력치가 같은 <b>도발</b> 능력이 있는 촉수를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04801978fc9f6e8b5d7f5abad4f330cc0c27fc2fc4ccf0154d9fb6eb8daf10c2.png"	""	"최고의 간수였습니다. - 요그사론"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f60c9f3f5ba605ddf14dc6a3b25c5a53282b6317fe04295680fe4c1f40b611dc.png"	[100853]	[1,8,21]
52434	1	"52434-chef-nomi"	12	[]	4	1130	5	"Sean McNally"	6	6	7	"요리사 노미"	"<b>전투의 함성:</b> 내 덱에 카드가 없으면, 6/6 바짝 탄 정령을 여섯 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c57ef7011629912b04a56712a642681fff225a89b6f18997b0a792ba4b395ac5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6cd8ae2830590665d84d8e850705d2ccac81a41f6160f829c87c2cf2724bb72.png"	"아이템을 획득했습니다: [바짝 탄 음식] x 20"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/296809cebc04210e75d83f2ff372b18ec16df39f2da27241c88663973b3162b8.png"	[53310]	[8]
54888	1	"54888-dragonblight-cultist"	9	[]	4	1347	3	"Vladimir Kafanov"	1	1	3	"용의 안식처 이교도"	"<b>전투의 함성:</b> 갈라크론드의 강림을 <b>기원</b>합니다. 다른 아군 하수인 하나당 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/573c4517ece9a0ac24486b7f79f5c7d35305419dd699185211a388afb905a928.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/076751f7c9adc034ab99ec55e4e4111452c38804b1042f1341a6eea88dbf9595.png"	"부활했을 때 자기 뼈를 누가 잘근잘근 씹은 흔적이 있다면 화가 날 수밖에 없겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0dae3549759b7f1c97770d3cf6874cfcc0dd55f52ad79e9b3ebb682751ace783.png"	[55807,57329,55366,57330,57331,55819]	[8,79]
56135	1	"56135-grand-lackey-erkh"	12	[]	4	1403	5	"James Ryman"	3	2	4	"위대한 졸개 에르크"	"내가 <b>졸개</b>를 낸 후에, 무작위 <b>졸개</b>를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb5bc8a00b7a3a089f8ab1778791730c924f68965e5e6fdc168732f6c5728ab4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07270b8e38dd527bda20566e12a339bbb8c6d9b56c4ae64c51100976bca47db1.png"	"라팜의 비인사과의 명망 높은 과장입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d226bfd50922fbd2a99c0fa6621da9300204d7f14cd656e6504481c119dd2dc.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[71]
2503	1	"2503-silver-hand-regent"	12	[]	4	15	1	"John Polidora"	3	3	3	"은빛 성기사단 섭정"	"<b>격려:</b> 1/1 은빛 성기사단 신병을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a9b25c63b8df1c9e3d8af0b864d714d7f1844fb9a0dc4e26a71f8889d61972f.png"	""	"뛰어난 미모를 지니고 있어 은빛십자군이 부러워합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9e73e6bca2e96682982b91325e98eaba689c95263ecad16bd96e7e564ce279b.jpg"	[1652]	[20]
91252	1	"91252-pozzik-audio-engineer"	12	[]	4	1809	5	"Kevin Sidharta"	4	4	4	"음향 기술자 포직"	"<b>전투의 함성:</b> 상대편의 손에 3/3 로봇을 둘 추가합니다. <b>죽음의 메아리:</b> 그 로봇들을 내 전장에 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76261af1362fee42f0379b8aadb9b3e9cc8aab6037c6b33f113b155b68d92826.png"	""	"\"누구는 공연 중에 고장 나는 노움 기계를 고치느라 고생하고 있는데, 피즐 그 멍청이는 저 위에서 하늘 사진이나 찍고 자빠졌네. 누가 봐도 내가 더 뛰어난 기계공학자잖아!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d70ba022901a0e697beb4b999a4930ac16ec8d48ce706d181a44873c5da46aeb.png"	[92238]	[8,12]
55001	1	"55001-evil-quartermaster"	10	[]	4	1347	1	"Kagi"	3	2	3	"잔.악.무.도. 병참장교"	"<b>전투의 함성:</b> 무작위 <b>졸개</b>를 내 손으로 가져옵니다. 방어도를 +3 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c514910e6f2cc2a9d8419731e3e95eb1289aefc7b75e8c4b2530436ea3c15bbd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b668d6e73d97fbfd265079a29c23d153cbfa42f47bb0590b4f91a1a33749d162.png"	"평판 작업을 열심히 하면 휘장도 준답니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11c377895106ede484a788729c22435097bec04848d79a2d6962b9135e159aa2.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[8,71]
52111	1	"52111-evil-miscreant"	7	[]	4	1130	1	"Mike Sass"	5	1	3	"잔.악.무.도. 악당"	"<b>연계:</b> 무작위 <b>졸개</b> 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f1c8bbaec3fe1dce2bafca40f6078eb81d6352f8095dd53617f274e56d23d04.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb111c24911a7a8d0eaa7d01c070262cca03eb9556fc81d9f5d38d86f13b9c05.png"	"착한 악당은 없기 때문이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f51407acf8d9b4897ffb3dc95dd37ab9236dd28b758bcfe8d804ba137ba1ff21.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[13,71]
52109	1	"52109-evil-conscripter"	6	[]	4	1130	1	"Tooth"	2	2	2	"잔.악.무.도. 징집관"	"<b>죽음의 메아리:</b> 무작위 <b>졸개</b>를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a6ba8814fa6b4d679d4fffdea5d5bd99bba99c74332041624524b55760ceea7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3949ffaf0ed47637a5cf3aeec326b87ca5148f911547f012f9f7a0ea6714b81.png"	"잔.악.무.도.를 다니고 너의 성공시대 시작된다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/266bbcafd1a7e0b97c7a4adb2e6fcbf4d0e8d0c3583167c9b110002879cd3d97.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[12,71]
52872	1	"52872-evil-genius"	9	[]	4	1130	1	"Rudy Siswanto"	2	2	2	"잔.악.무.도. 천재"	"<b>전투의 함성:</b> 아군 하수인을 처치하고 무작위 <b>졸개</b> 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bff6bac46657ac0b4f6a9ccea0ee2adddda441371f65afcd0cf1de66d928aa11.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab153866d3dae4cf8a80bd9377b63e9233085d8de9735cbf30c30122f27aad6d.png"	"이 천재의 신경을 건드리지 않는 게 좋을 겁니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c3ff02f03d298d056289bd30bd6335deb48bd551e8e1947ba9341c468144203.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[8,71]
95464	1	"95464-remixed-musician"	12	[]	4	1809	1	"Vladimir Kafanov"	3	3	3	"재편 음악가"	"<b>속공</b>, 내 손에 있을 때 매 턴마다 바뀌는 추가 효과를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebd34b0c3cace1aa57b07ff05642643b0e11ea953136a51e2b4e938b3b96a903.png"	""	"제가 아는 모든 음유시인과 마찬가지로 혼돈 중립 만능인입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63508165fdb3ebe1b68fc84fd53944e8947d753060ddcc459cf04c26e65ea7a6.png"	[95465,95466,95467,95468]	[53]
