id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
98223	1	"98223-ra-den"	6	[]	4	1858	5	"Alex Horley Orlandelli"	5	5	6	"라덴"	"<b>죽음의 메아리:</b> 이번 게임에서 내가 낸 하수인 중 게임이 시작됐을 때 내 덱에 없던 다른 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2dccabdbcacaa26f121701fc392204fa61757ff00057d40b92c50e6d0a9a616b.png"	""	"이모탈 컴뱃을 자주 즐깁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/881c3b98872434744784a5408a8bafebefbb0a47682a7ebb6739cf9d13aa8dc2.png"	[12]
54887	1	"54887-envoy-of-lazul"	6	[]	4	1347	4	"Jakub Kasper"	2	2	2	"라줄의 급사"	"<b>전투의 함성:</b> 카드 3장이 제시됩니다. 상대편의 손에 있는 카드를 맞히면 그 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50d0012db4b0a0aebd154692a3f5ccf684eba81810805fbd337e9738c69bb74a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc538c6e80805e1d206a94283957fe0bda375ed805bcc5bb14018d8250f965d2.png"	"평가: 다음에는 주변을 잘 알고 방향 감각이 있는 자를 지배할 것."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/547e715e0ff4971cf99285e14ca28aed481b129e45a5d5d7bd384fa11950bd52.png"	[8]
40603	1	"40603-wrathion"	12	[]	4	25	5	"James Ryman"	5	4	6	"래시온"	"<b>도발</b>, <b>전투의 함성:</b> 용족이 아닌 카드를 뽑을 때까지 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4f1165a26a3168f021c83d7c5dfd2d5981d15e4a09e8c9ec1e43c9b6f827ebc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a2112ba9c98cd3187b8cdfb90da9f1a8ce82a5f3114c2c8a2cd4e901c07e01d.png"	"데스윙의 아들인 래시온은 사실 용족입니다. 그런데 왜 용족이라고 적혀있지 않냐고요? 그래야 자신의 정체를 숨길 수 있잖아요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb1bdd1967bfbc4dc89560d398e05d37ef89f43fe466deae2d0b8e06ee1065e0.png"	[1,8]
2308	1	"2308-rend-blackhand"	12	[]	4	14	5	"Alex Horley Orlandelli"	4	8	7	"렌드 블랙핸드"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, <b>전설</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40053298acffd89c4c5161ad113aa4977385f97f8938ae2da075d2cb5115cda7.png"	""	"자신이 진정한 호드의 대족장이라 믿고 있는 렌드 블랙핸드는 오늘도 \"호드의 대족장\" 위키백과 문서에 자신의 사진을 넣기 위해 애쓰고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/af887e5c1f5e82dc72479779f6fdad0a3f6c76ce8ef96cadd1ad5375d942e880.jpg"	[8]
57183	1	"57183-rocket-augmerchant"	12	[]	4	1414	1	"Anton Zemskov"	1	2	1	"로켓 강화상인"	"<b>전투의 함성:</b> 하수인에게 피해를 1 주고 <b>속공</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bdf8d183c4a33594c459b426e46e577f05260d032874dac6cc8b99920cce34ed.png"	""	"\"안심하세요, 전 안 다칠 거니까요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2090508cabec83b59d7965de0080a29502bcbfed94cf6c5934bdbadb9634f83d.png"	[8,53]
94248	1	"94248-rock-master-voone"	10	[]	4	1809	5	"Alex Horley Orlandelli"	3	4	3	"록의 대장군 분"	"<b>전투의 함성:</b> 내 손에 있는 모든 아군 종족을 복사합니다. (종족마다 하나씩)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/420ea84e28860ef8dd9804207a3d1c65f6ad9bb4b5727d9e25ad80322b16df05.png"	""	"관객 몇 명이 새까맣게 불타버리는 사건이 일어난 후, 분의 밴드는 용족에만 치우치지 않게 되었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa3348b2e1020091183ddd852b06988cfc17237fb556efc8ed3fb03a05f11b2a.png"	[8]
97574	1	"97574-runefueled-golem"	12	[]	4	1858	3	"Alex Stone"	4	4	4	"룬가동 골렘"	"<b>전투의 함성:</b> 무작위 직업의 무기를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e0ae87e66e4603f778b3eee24e18465f5381af6e3aa96fee070e3ca4f4677dd.png"	""	"흠, 게이지가 얼마 없네요. 다음 마을에서 보충하는 것이 좋겠어요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/207a46f2cac2fec4b1e6d295ce8a183638fbfc07b466fe89522b3779c0d3df7b.png"	[8,21]
94802	1	"94802-rhythmdancer-risa"	7	[7,14]	4	1809	5	"Sergey Tsvelykh"	5	3	4	"리듬춤꾼 리사"	"<b>속공</b>, 내 영웅이 공격한 후에, 이 하수인을 내 손으로 다시 가져오고 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a629cee0a52ab537bee280dd74f33f9bacd0857283991fc1222db7829a36486.png"	""	"왼쪽으로 그림자 밟기! 오른쪽으로 이중 도약! 두 직업 교차하고!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcaebcc431f907dee86133e4c9112735c434c2d05a0016685f233cc50ccf2c63.png"	[53]
2639	1	"2639-stablemaster"	3	[]	4	15	4	"Tyson Murphy"	2	4	3	"마구간지기"	"<b>전투의 함성:</b> 이번 턴에 아군 야수에게 <b>면역</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff3f1594fd69d091e37e245f37d3c5889056bdd93137d2858dd481de4b40e781.png"	""	"유니콘 말고도 여러 야수들을 관리합니다. 마구간보다 더 큰 녀석들도 말이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f4e3601d47afc50c88aa3fe04c3659e28aecefd47e134e8e97ca5bc55c81301.jpg"	[8,17]
41841	1	"41841-madam-goya"	12	[]	4	25	5	"Jakub Kasper"	3	4	6	"마님 고야"	"<b>전투의 함성:</b> 아군 하수인을 선택합니다. 그 하수인을 내 덱의 무작위 하수인과 교체합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8dab8a10fe523be85f907fe801fb2e0706caa48cdaa429c06164a5fe1872cbed.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2441cd4b24003b5b483c9a5ba4c6e9532c4ea0e4c019b3bf47bcc9a8da4965f.png"	"마님 고야가 마침내 가젯잔에도 암시장을 열었습니다. 다음 지점은 어디일까요? 뒤틀린 황천?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3409dcc9353e58a9a4ff46ea2bcf8f9469601fba1549748f34badfe6f24f2a10.png"	[8]
53173	1	"53173-magic-carpet"	12	[]	4	1130	4	"Tod Harris"	6	1	3	"마법 융단"	"내가 비용이 1인 하수인을 낸 후에, 그 하수인에게 공격력 +1과 <b>속공</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12c8ae8869d902a5fa2e1dcd8825a38b953f7129640f18ab7e2257f7cf8ea7c5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91d683a9f92365e5cea36777f1b1d0c7792caf089268f97013a1cc0a946f7915.png"	"절대 눈을 감지 마세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48b4bd8f207befc5d46b3acf48654193b63d253f3669e1439ed092045b201bcc.png"	[53]
52289	1	"52289-spellbook-binder"	12	[]	4	1130	1	"Ivan Fomin"	2	3	2	"마법서 관리인"	"<b>전투의 함성:</b> 내 <b>주문 공격력</b>이 증가한 상태면, 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a90b038ea725ab80c773b1984684b528634d4d1fa379c57db464365902e1bf5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34e36aba9d0ce82c6168c2d53b29bbb35558feed869c6b19e077776232e0d701.png"	"한 장 뽑으시죠. 좋아하시는 거 잘 압니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b3866b94b54aab72bbe97ecb7465e394dc749291517946d21d9ab29ad43f904.png"	[2,8]
52603	1	"52603-underbelly-fence"	7	[]	4	1130	3	"Arthur Bozonnet"	3	2	2	"마법의 뒤안길 장물아비"	"<b>전투의 함성:</b> 내 손에 다른 직업의 카드가 있으면, +1/+1과 <b>속공</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da3f972e26031b5d03fda6eb753cc6224f5aae950f8fbf6edb73a86d94756092.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d111097f0efbd56d6014902568b52d6ca483e1a6b3a56ddfdd43768824e8259d.png"	"뭐든 사들입니다. 양심만 빼고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2cd362663a2559ca79f7158db2a30344ec28d03a4e0fc4dc4c8be1037ade6d7.png"	[8,53]
2499	1	"2499-tournament-attendee"	12	[]	4	15	1	"Adam Byrne"	1	2	1	"마상시합 관중"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6d25d2bbdff79c6cf74d3224722d04b45cf04f413d8fe844bc0987498d9bcf9.png"	""	"올해에는 오우거에게 강매를 당하지 않고 입장권을 구해서 너무나 기쁘다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb29c03905d102eb4bd2ee4272e45cb5f65c095f6d6d752016420c2f45cd0f4b.jpg"	[1]
2518	1	"2518-crowd-favorite"	12	[]	4	15	4	"Jakub Kasper"	4	4	4	"마상시합 유명인"	"내가 <b>전투의 함성</b> 카드를 낼 때마다 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72caa12c2553bcebb5039fdafed72d986628c9b76064842034bf12bed5b6618f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d629b86efe97312a7867670c48443d71c37b423be403362d79ddaa23dc429d8.png"	"킬각은 절대로 놓치지 않습니다. 상대의 비밀이 얼음 방패일거란 생각도 하지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d773c0817c5cda8175ea8c92da3ad1374eaa0fba48e6d1538c0d6b0025c4bac.jpg"	[8]
2493	1	"2493-master-of-ceremonies"	12	[]	4	15	4	"Jesper Ejsing"	2	4	3	"마상시합 진행자"	"<b>전투의 함성:</b> 내 전장에 <b>주문 공격력</b>을 증가시키는 하수인이 있으면, +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5549e62aa3539e0532d62a214a7bca5cd90ff7c3ca7cbb9dcc1f33b1566f25eb.png"	""	"고마워요, 스피드 웨건!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3b52fd597bb57dba20b0cf015047a2ebd3d26a381d2c062d7764988b2dee3eb.jpg"	[8]
2575	1	"2575-tournament-medic"	12	[]	4	15	1	"Sean McNally"	8	1	4	"마상시합장 의무관"	"<b>격려:</b> 내 영웅의 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f9497a5410518f630f6d9a93a00e67f7703d5f55ce62fa4028a66d899b7128b.png"	""	"한때는 각지의 의무관들이 참여하는 대 치유시합도 있었습니다. 심판은 하루 종일 두드려 맞고 치유를 받는 게 임무였죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce60d2c6542a13e039fb2ba3faff77876b1f845398366adb67558e717c43f05c.jpg"	[20]
47133	1	"47133-town-crier"	10	[]	4	1125	4	"Arthur Gimaldinov"	2	1	1	"마을 포고꾼"	"<b>전투의 함성:</b> 내 덱에서 <b>속공</b> 하수인을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c97fd3568b6c47698a93cd464819e5a4fb9ff696c9204af963015e58094d4d1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40b85e0e4c281ed30096d439af9a4a122d8240b22f2fe1dc186e6314ac0124cd.png"	"어렸을 적에는 마을 울음꾼이었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b952fbaee79742f5d79691474614c8894942c9b1b73c71401febd103763614d6.png"	[8,53]
57197	1	"57197-maiev-shadowsong"	12	[]	4	1414	5	"James Ryman"	3	4	4	"마이에브 섀도송"	"<b>전투의 함성:</b> 하수인을 선택합니다. 그 하수인은 2턴 동안 <b>휴면</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f43e87ecacc3e28d4956c9b87eff29e786f462186fe3ebf10631a0c499fafe37.png"	""	"일리단을 잡기 위해서라면 폭풍 속이라도 따라갈 정도로 복수심에 가득 차 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6c4c55c276b6b05582da6d4f2d867b7a6be6f3cf11eff479a4ac7129ee60458.png"	[8]
48034	1	"48034-toxicologist"	12	[]	4	1127	1	"Brian Despain"	2	2	2	"맹독학자"	"<b>전투의 함성:</b> 내 무기에 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe68ba331957f3a8535c258b14c4606f6e0e9a2906fa39c8a831de475b4bef5f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe2e1550cb0d04794efd94eac3973ceb6033ed6bd9cb9d330f2a8506c0563cea.png"	"이중전공으로 요리학을 선택한 건 실수 같군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da43aae771cc0dea1089abd15ae33b3e4f72b33100a992411f83da4605dfba76.png"	[8]
47134	1	"47134-sandbinder"	12	[]	4	1125	4	"Brian Despain"	4	2	4	"모래결속사"	"<b>전투의 함성:</b> 내 덱에서 정령을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e05c21a505ae8ebf1f27274d04aef5fed475ee14390f34154b4d0b4e7e4bdcad.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc6b9e9e6b089c72a6f083cf90fd175e40445b70809031ea27dc5fbdeb5a6426.png"	"비결은 접착제입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f59e2b2cfc71b23694387d45a7dcb7826a2d26b22b8fba32e71c5910ad57e59.png"	[8]
50392	1	"50392-moshogg-enforcer"	12	[]	4	1129	1	"Dan Scott"	14	2	8	"모쉬오그 집행자"	"<b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b5427d7fb8483d3011e48d14855401a70ce7e3708d437cd42d9c2a750d6cb6e1.png"	""	"규칙을 읽지 못하면 어길 수도 없죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f4e499babfe377ac764d4e8e46100df742ceac4d1d27a2ca33d4c0309f15911.png"	[1,3]
51136	1	"51136-mojomaster-zihi"	12	[]	4	1129	5	"J. Axer"	5	5	6	"모조전문가 지히"	"<b>전투의 함성:</b> 각 플레이어의 마나 수정을 5개로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d3e2298bab615629d2a78b25adc5643d148d669e00e2caa81855740c82499ab.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78146d3c5ea6ca504072bc944b7964a4e6c2c66169ea85d2f0ab0de062ed59ea.png"	"의술사 학위를 취득하고 싶었지만 학점이 모자랐다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8f58f82f9419cb325a35cc71fa7af1876e5c995dc3dbc28eb398734fb43d00f.png"	[8]
50863	1	"50863-reckless-diretroll"	9	[]	4	1129	1	"Konstantin Turovec"	6	2	3	"무모한 트롤 투사"	"<b>도발</b>, <b>전투의 함성:</b> 비용이 가장 낮은 카드를 버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/abd769ce44a66884a8aa5c085a98fb0c0d9da4f49c2314fe2a0b729504ac247a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d18634cb48788d8aa994c38e2b3e5f95f24b009f2ee1be6b5c4383ac71b88993.png"	"\"날 무모하다고 했었지? 난 그 말이 좋아. 사실이니까. 하지만 다른 건 몰라도... 날 무모하다고 놀리는 건 참을 수 없다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cac94b2e555b74d5f86fe78aa4e4bff074df9822677be5b0e85cb6e01fee9960.png"	[1,8]
50374	1	"50374-booty-bay-bookie"	12	[]	4	1129	3	"Matt Dixon"	3	3	2	"무법항 도박사"	"<b>전투의 함성:</b> 상대편에게 동전을 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df1547a7ce0d049b8d66cf331f959de7d506511e9c8fe294d7c5dfb5680d1011.png"	""	"하지만 걱정하지 마라. 손은 눈보다 빠르니까 동전을 쓰고 산악 거인을 바로 내면 된다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91c18ac057a83725bd17b27b165cc1ff0123e73dc10c72d88a6eab6a47f8ed9e.png"	[8]
97207	1	"97207-shapeless-constellation"	6	[]	4	1858	4	"Jaemin Kim"	8	8	8	"무형의 별자리"	"<b>전투의 함성:</b> 내 손에 있는 무작위 하수인으로 변신합니다. 능력치는 8/8이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f57a9f831738367fd97f24b645b6e39b484271b60d9c4be9792469fdceb2c63.png"	""	"특이점이 온 두뇌입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7d98f4c6a33b278064b2001863ac496c7bb749cdb8c9d638f0612a459a6ebcb.png"	[8]
40701	1	"40701-inkmaster-solia"	4	[]	4	25	5	"J. Ejsing & E. Amundsen"	5	5	7	"문신사 솔리아"	"<b>전투의 함성:</b> 내 덱에 똑같은 카드가 없으면, 이번 턴에 내가 시전하는 다음 주문의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f4528b8546cc92b5baf883a9a0aa93053acc96fda8d9757f00d57a7ba40d6cc5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/760df2a33e4a617088b93c8a814e2db2b23e2987b2a45b9a577e4221b1415c1d.png"	"솔리아는 비밀결사의 일원들에게 엄청난 힘을 주는 문신을 새깁니다. 그리고 다른 조직에서 조직원들을 빼가는 걸 막아주기도 하죠. 거기, 험악한 분들? 허튼 수작 마시죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed30e7c711ca9611f3dc579e8e73d6107e1b99905c7c91194ea391aaf9974c62.png"	[8]
52312	1	"52312-potion-vendor"	12	[]	4	1130	1	"Rafael Zanchetin"	1	1	1	"물약 상인"	"<b>전투의 함성:</b> 모든 아군 캐릭터의 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3075e55ca8e281e8e6c3a27364d30415443317093bd2ac48a4fbc6055df283da.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7315bccea5105e138fd2174bac915f6218c9582c839ef77d8e7597c376921c31.png"	"한 사람당 두 병만 줍니다. 더 들지를 못하거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/288a56eca946364fee5bd09554adb769632a0f1460546f5a6e53fa5dbf1ecf14.png"	[8]
50497	1	"50497-waterboy"	12	[]	4	1129	3	"Ekaterina Shapovalova"	1	2	2	"물통 담당"	"<b>전투의 함성:</b> 이번 턴의 내 다음 영웅 능력의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f614b83befe66f88a325132efa83d7d07412912cb7fd42f5b8ce14f2785d74e5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfd27906f46047b298ae7c21f26dbbf5632b24a8a8237c880d06959c1249486a.png"	"성분: 트롤의 땀 100%"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/613c0c41171c7e646e522a904c59f3577b64a2d2c1ed353de3609549ba2e9825.png"	[8]
97678	1	"97678-minotauren"	10	[]	4	1858	3	"Dany Orizio"	5	5	6	"미노타우렌"	"<b>속공</b>, 이 하수인이 피해를 줄 때마다 그만큼 방어도를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e2d48711cae5fcda2531532e81335f837f11a585a205a17d221f9deeb3026460.png"	""	"\"왜 저렇게 화를 내는 거죠?\" \"하스스톤의 숨겨진 미로 퍼즐에 몇 년 동안 갇혀 있었거든요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83438b90288e5930c896e1672687bece416473c7f64622156add053d3fa1ba67.png"	[53]
49494	1	"49494-crazed-chemist"	7	[]	4	1127	1	"Max Grecke"	4	4	5	"미쳐버린 화학자"	"<b>연계:</b> 아군 하수인에게 공격력을 +4 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82b2f4e6ff3ef0e99cec6c69093a1ea2f248ddbec22af606d3dda9f5fcbc8429.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd050d829746c00d12e5555916b47ddecdbe2e61978642c2ec03af6c3c05a18f.png"	"굳이 미쳐버릴 필요는 없지만, 그래야 편합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35633a9c862a2b5d63cd1597ce9cf9d9d3abcd1f5460ebc592b4007f8f88767e.png"	[13]
46674	1	"46674-mad-hatter"	12	[]	4	1125	3	"Jim Nelson"	2	3	4	"미친 모자 장수"	"<b>전투의 함성:</b> +1/+1을 부여하는 모자 3개를 다른 무작위 하수인들에게 던집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c74fc4bc915aec8b5034fdfcf6133aff5c6f36e882b954f1bcc268357ab07efd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d19cc796cade249b46124c0d529369bc13992473c0cc56cd6223a64eaea07ce1.png"	"말 그대로 정신이 나갔습니다. 고블린들에게는 칭찬이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4da2a7ec01f6cbd9639b34974115a14cdb2c3e7fd460836b5783f514316c4163.png"	[8]
47825	1	"47825-militia-commander"	10	[]	4	1125	3	"Tyler West Studio"	5	2	4	"민병대 사령관"	"<b>속공</b>, <b>전투의 함성:</b> 이번 턴에 공격력을 +3 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8061f7e59609c3f6a82054cd33be514656f5d3a61b016dc5f83c038af4449a3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9bff15717a559bdc9ef545d0720151c782deed307c8d172c5522766cfd1a6ec8.png"	"두 가지 명령만 있으면 됩니다. \"앉아.\" 그리고 \"물어!\"죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b88a52308dfe2f96fb95e49fdb17bd898991be2f4b1a31a8d495060a8d32b79.png"	[8,53]
55102	1	"55102-stowaway"	7	[]	4	1347	3	"Jakub Kasper"	4	4	5	"밀항자"	"<b>전투의 함성:</b> 게임이 시작됐을 때 내 덱에 없던 카드들이 내 덱에 있으면, 그 카드들 중 2장을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49ac9502815dd6e4f6c3cf1b45763067f8c1891992f83d73cd0765fa963d474a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/421a6009514f64ebe569ea64ffd7af6fe94273bec3c665b608dd204e4b3beed2.png"	"이해는 해줍시다. 요즘은 일반석도 원체 비싸서..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a635ff76e5ec22030d6dd4789881311de2a9246504dc50683a18e19dfd9ec191.png"	[8]
52413	1	"52413-barista-lynchen"	12	[]	4	1130	5	"Zoltan Boros"	5	4	5	"바리스타 린첸"	"<b>전투의 함성:</b> 내 다른 <b>전투의 함성</b> 하수인들을 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/015175b18ca0e19eb6accd9fd1c01007f8a2ed3a915d382566cdd71b65ed5ce1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93dab0e2ecbfe9b7576404b066b9f096fc89362b43a072e14b90fab1d5d53a98.png"	"\"아이스 아제라노 더블샷에 별빛휘핑 추가, 높은산 얼음에 마나향신료 첨가까지 주문 받았습니다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf8f072dbcae53d26211c2be89a6583eed4c4db2c4f7fff3e185a21d638a8e95.png"	[8]
2760	1	"2760-varian-wrynn"	10	[]	4	15	5	"Wei Wang"	7	7	10	"바리안 린"	"<b>전투의 함성:</b> 카드를 3장 뽑습니다. 하수인을 뽑으면, 그 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/414803bed1eda7174ca7d224bf71304226b3a70fc2b579f382e603024698e9f5.png"	""	"얼라이언스의 지도자! 안두인의 아버지! 그리고 투기장의 전설이라 불립니다. 한 번 입장하면 12승은 기본이라는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9db07d20db0fe1e4ac9b4bd14b48adcea1b34eac2c1a1c80531b773828a861f6.jpg"	[8]
90541	1	"90541-power-slider"	10	[]	4	1809	3	"Alex Stone"	3	2	3	"박력있는 공연가"	"<b>속공</b>, <b>전투의 함성:</b> 이번 게임에서 내가 낸 종족 하나당 +1/+1을 얻습니다. <i>( )</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2d5262e58c66310849314de757d7a8efb19ec14dc740963296b6d374012584e.png"	""	"전투도끼와 도끼기타가 뭐가 다르냐고요? 하늘과 땅 차이죠. 하나는 전투용이고, 다른 하나는 전투 겸 록 공연용이니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28e1c1753d85ac736536b501d1f2edb3e331172ec205593a0715b435298a22aa.png"	[8,53]
102688	1	"102688-menagerie-jug"	12	[]	4	1898	1	"Ludo Lullabi & Nutchapol"	3	3	5	"박물관 주전자"	"<b>전투의 함성:</b> 종족이 서로 다른 무작위 아군 하수인 셋에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ac405091ad618ff35fe4597cd956d1b7169b69d4e878fd040be0ad4383aabea.png"	""	"삶에서 영감을 얻은 전장에서 영감을 얻은 예술입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ba03f9b1a50bdc70b19ee684945b6fe7d29952fe3e5c378aac0f5d25887bf8e.png"	[8]
102687	1	"102687-menagerie-mug"	12	[]	4	1898	1	"Ludo Lullabi & C. Luechaiwattasopon"	2	2	3	"박물관 컵"	"<b>전투의 함성:</b> 종족이 서로 다른 무작위 아군 하수인 셋에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74bd9163775e9c298a5d52d720fb2fe91c799dcbcf591a62c1e133dfc023dd77.png"	""	"주전자와 판박이입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41552a5ae1ed063fbdee9460958e856a8705a873a4589ab0ccf8a8d3da2698ae.png"	[8]
