id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
97047	1	"97047-observer-of-myths"	3	[]	4	1858	3	"Arthur Bozonnet"	4	1	2	"신화의 관찰자"	"내가 이 하수인보다 공격력이 높은 하수인을 소환한 후에, 모든 아군 하수인에게 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b6921df2036bb808119541702831ff2f03736fdbbe72ec28560fe0081dcf3a7.png"	""	"\"오, 저기 봐! 신화야!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/990431f2360f94f5fc6b7017612059046c1f12971b22c21e8f2113384a21f304.png"
97526	1	"97526-argunite-golem"	14	[]	4	1858	1	"Patrik Bjorkstrom"	5	1	3	"아르거나이트 골렘"	"이번 턴에 내가 뽑은 카드 하나당 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b06eb7f52ad29699459f51f6de1ec08290a4bd7d47e1b920e6a84b26c37132d1.png"	""	"아르거나이트 장신구는 대격변 이후 유행이 식으면서 큰 인기를 끌지 못했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9dbd8ae95c5cc6e02d2076c8a8f68bba5e8073608d7203ef96a41374edcee376.png"
2796	1	"2796-aviana"	2	[]	4	15	5	"Velvet Engine"	5	5	9	"아비아나"	"내 하수인들의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfee6fd619f6eb3e55de9975f9f7cbd71d1698942551342838a95b79658a2099.png"	""	"\"짹짹이\"라는 별명을 좋아합니다. 정말로요. 못 믿으시겠으면 한번 직접 불러보세요. 제가 없을 때."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb7b8760cfda608af72a162045fd54b3e95814e71c09fae13593635e2e9a38bf.png"
90441	1	"90441-instrument-smasher"	14	[]	4	1809	4	"Juan Calle"	6	3	4	"악기 파괴자"	"내 무기가 파괴될 때마다 무작위 악마사냥꾼 무기를 장착합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4bd11d334b5307c60bcb61d2d40314be95368d0d5c6ddf78da0bdb243642b722.png"	""	"모든 악기가 타악기가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82116001961770fc89e5daf5fd0f621ae4706984f22a1a17d41940338d08d216.png"
2788	1	"2788-knight-of-the-wild"	2	[]	4	15	3	"Ralph Horsley"	6	6	7	"야생의 기사"	"이번 게임에서 내가 소환한 야수 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b25e49a382c9e8a24cb39b691ac9227b22227a4fdda25ca19b619e8773760481.png"	""	"여관주인들이 객실을 내줘야 할지 마굿간을 내줘야 할지 고민하게 만드는 손님입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcb375f6cb78258f45e9cfe5643722743fef6f188eaf6230142627422e5bf716.png"
2566	1	"2566-shadowfiend"	6	[]	4	15	4	"Warren Mahy"	3	2	2	"어둠의 마귀"	"내가 카드를 뽑을 때마다 그 카드의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7282828c9d4f361722b3548f878b94f03221b0481b4f26e98c01ce9d5cd17122.png"	""	"어둠은 좋겠네요. 종복도 부리고 마귀도 부리고."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b00c8a6a999fd5bf7c45045b6c977982343b6c7356600e2e90905c61c8cbcc74.png"
40693	1	"40693-lotus-illusionist"	8	[]	4	25	4	"Luke Mancini"	5	3	4	"연꽃 환영술사"	"이 하수인은 영웅을 공격한 후에, 비용이 6인 무작위 하수인으로 변신합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb5937842de6431674d21b9ba56690259a0c176adf48607339ea96970514140a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2cacf2ff8e524a996eb3e067be2cfedfe5a7ee40c97e83a0f53d24f9d2d4f1d9.png"	"환영이군! 뭘 숨기고 있느냐?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9bb10385332a8dfce28928fe7fd4d73af45e53eaf706463cf6f50acfab88a747.png"
57187	1	"57187-soulbound-ashtongue"	12	[]	4	1414	1	"Konstantin Turovec"	4	1	1	"영혼이 결속된 잿빛혓바닥"	"이 하수인은 피해를 받을 때마다 내 영웅에게도 그만큼의 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e967e946215f469ed2b0a4d40411d50d4879662f28e55af5f888e5a8f34a7990.png"	""	"\"영혼이 결속된\"이 아니라 \"영혼에 집착하는\"이 더 정확한 표현이겠네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8eadbd6a67d4b7293ed6a4b135b0408488172b123db26ba0d090695d7d597a01.png"
56681	1	"56681-dragonmaw-overseer"	6	[]	4	1414	3	"Peter Stapleton"	2	2	3	"용아귀 감독관"	"내 턴이 끝날 때, 다른 무작위 아군 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e82828efcbad173ff2fcb0749f4d480b17d2d6cee3c9d77512f73fca7e249479.png"	""	"게으른 일꾼들에게 발메랑만한 특효약이 없죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf05d51cf13d308abb641161ca9c3851571696b195b7bddea12b1ada8623d285.png"
2621	1	"2621-wilfred-fizzlebang"	9	[]	4	15	5	"Tooth"	4	4	6	"윌프레드 피즐뱅"	"내 영웅 능력으로 뽑은 카드의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93500c2f035af59a9c360536811d98ee99827b52717b40e9845ac97a518c06c7.png"	""	"소환의 대가인 윌프레드 피즐뱅은 그 어떤 것도 소환할 수 있습니다. 무시무시한 파멸수호병마저도요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2bb1b73b39ebd1029a4761fbdf9bba9000433898d13710b7a50eb6e7f22b7af0.jpg"
55161	1	"55161-blazing-battlemage"	12	[]	4	1347	1	"Samwise"	2	2	1	"이글거리는 전투마법사"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fac2b8636f06cdf74982815320f4ec12a255fd54c21aebd87d70cf8c7085b17c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f9e484311bb62198b969078a7751c040ef04a2616e39d9263ee7ca80aa51830.png"	"차가운 버터를 자를 때 쓰던 고대 기술을 무기화한 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18e3f08127f9934b06d0cabf6a0d6c9811285442ec440a4cc9385e7ac644337b.png"
56682	1	"56682-ysiel-windsinger"	2	[]	4	1414	5	"J. Axer"	5	5	9	"이시엘 윈드싱어"	"내 주문의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/742b211b2459347467663b30c87dc88c994d52dffd1b692f377328370c024a2a.png"	""	"눈을 감고 숨을 천천히, 깊게 들이마시세요. 온몸이 편안해지며, 바람에 실려 오는 노래의 힘을 만끽합니다. <i>*단, (1)보다 낮아지진 않습니다.</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c2856faad30a884edcaede943b90a0611f03538652d991a20aef31e7d537fa74.png"
95395	1	"95395-popular-pixie"	2	[]	4	1809	1	"Melvin Chan"	3	2	2	"인기 많은 요정"	"<b>선택-</b> 내 영웅 능력을 다시 사용할 수 있습니다. 또는 내 다음 영웅 능력의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3bd686124dd9af64ad0971ef3a33eaac820e2e800432b607c710ad1f95190fb6.png"	""	"인기 많은 요정은 유난히 요란한 유행곡을 애호합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cad303e50427f95ef30c6be444c69044709184b2db1778192d29487899b76311.png"
47298	1	"47298-dollmaster-dorian"	12	[]	4	1125	5	"J. Axer"	6	2	5	"인형술사 도리안"	"내가 하수인을 뽑을 때마다 그 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e47a5934127cc14ccd8b584126b7a473af9f31914126b7aa9909041f538562f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce2aa45b8d6d7e23caa76e634aef9ef9db5cae39a858e3e7b10fc85f308bc8fe.png"	"장난감 상자 안쪽에 왜 손톱자국이 있는지 아이들은 그때까지 몰랐답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcd2f70e359525d4114274497708e48fd2d56ca2375cf59de8dcadf501296f67.png"
97629	1	"97629-freya-keeper-of-nature"	2	[]	4	1858	5	"Tanamaes Leejierasaes"	6	4	8	"자연의 수호자 프레이야"	"<b>선택 -</b> 내 손을 복사합니다. 또는 다른 모든 아군 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/309c4e62dae120b97d165c03a8370a709215eaf040e43aa2baa07217cd917b46.png"	""	"겹경사가 찾아왔습니다. 겹경사가 찾아왔습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8466337df2208bf14ecb57f28545962a66a46d27dc000393ca7dac0d6ad00dc5.png"
50385	1	"50385-regeneratin-thug"	12	[]	4	1129	1	"Arthur Bozonnet"	5	3	4	"재생하는 불량배"	"내 턴이 시작될 때, 이 하수인의 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07a2de64100640aed5f8534ba6a2cc8fa52cc143e035b820c184d70f8af20531.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6f777ec0c0504379eaf88a501e4b6726f4d18a5df8ad473801eab8eda214185.png"	"마음의 상처는 재생하지 못합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e299884ab7bcb262b699eb69c359d7499542b7493fe0550b410cea8adf7715ba.png"
57191	1	"57191-infectious-sporeling"	12	[]	4	1414	3	"Jim Nelson"	2	1	1	"전염성 스포어링"	"이 하수인은 다른 하수인에게 피해를 준 후에, 그 하수인을 전염성 스포어링으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8354df47a20d03bc6cd5c50e1a4f72f0374eede174c597922cc6deba65ab9d55.png"	""	"\"나다운 것의 가장 좋은 점은 '내'가 정말 많다는 거지.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/546b81adcb2702e271197b086b56042036a0a294f7d619c0074216b26262a990.png"
2262	1	"2262-emperor-thaurissan"	12	[]	4	14	5	"Wayne Reynolds"	4	4	5	"제왕 타우릿산"	"내 턴이 끝날 때, 내 손에 있는 카드들의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3ecbacab273699446d961d12fca3558160df30fab140c81e524fa44c73ec614.png"	""	"그가 살면서 두 번째로 후회하는 일은, 사악한 불의 군주를 소환해 부족 전체를 노예 신세로 만든 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e89828421e1a864137e37f9d0b1c163f46f6c4a241ecb2cfd4587e587e647a99.png"
49867	1	"49867-zentimo"	8	[]	4	1129	5	"Evgeniy Zagumyennyy"	3	1	3	"젠티모"	"내가 주문의 대상으로 하수인을 지정할 때마다 양옆의 하수인들에게도 다시 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f23cf42c4d804397e20bac47534fe60d83e9db1b2b8fa0fe530474b73c48274c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09e90733ba4b6e3479f380a5df6987cf301a9aa50724780383446a8b582f9720.png"	"평온. 평안. 그리고 수많은 개구리들."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/938a5c1005fbc65ada72f178f3ea11d0f961878301a8d56ae54a0e8fe3c5d330.png"
2517	1	"2517-garrison-commander"	12	[]	4	15	4	"Jesper Ejsing"	3	2	2	"주둔지 사령관"	"내 영웅 능력을 한 턴에 2번 사용할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b7b638b5db9a862747a9c27c8acb62f29f52b9454eddff9d46c04b26a438795.png"	""	"다들 주키코모리라고 놀리지만 자신의 주둔지를 지극히 아끼는 지도자일 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c08cc58f9e88ff46c29308d8c9ece39bbd9f9cec04216e5931baa1960ea67b5.png"
40389	1	"40389-fel-orc-soulfiend"	12	[]	4	25	4	"Arthur Bozonnet"	7	3	3	"지옥 오크 영혼마귀"	"내 턴이 시작될 때, 자신에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f307fa9cf0efe9ee470334aac1f184671c166bf89b5f38b05fed8761b99294f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0cf34de6e2a64f2c85655895bcb3d2d14d2387c1d9719abfe6f0a580cf283dc.png"	"\"오늘은 날씨가 참 좋아. 새들은 지저귀고, 꽃들은 향긋하고... 이런 날에 너 같은 아이들은... 지옥에서 불타야만 해.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d65389f6f6c4cffe54fe32e59f25939c4075d9a1cc736d1c640acbf98121041.png"
40914	1	"40914-friendly-bartender"	12	[]	4	25	1	"Jerry Mascho"	3	2	2	"친근한 바텐더"	"내 턴이 끝날 때, 내 영웅의 생명력을 1 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a44e41c3978e36b075f0efd861d89e877b15145530cb7dfe20bd27976af60979.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc3138d6472fee57caea2d4f8123ad29915905aca24ddc7d5eb4df47a55a8cd4.png"	"\"뭘 드시겠습니까? 비취주? 험악한 거위 구이? 비밀결사 칵테일?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/741e199268647a3bb0a9784ac713583430c2385970933a6813332f3e66e9005e.png"
52502	1	"52502-khadgar"	4	[]	4	1130	5	"Evgeniy Zagumennyy"	2	2	2	"카드가"	"하수인을 소환하는 내 카드들이 하수인을 두 배로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6af2d4213e1c1360176d36f9ee3fa907191686c6ed62c7ff5d879b83f57cf48d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97aebe47992d8c3c6a3a0b6619468f1da7f4514d0137938f03b45d36069187f2.png"	"\"미쳤소?! 합장비둘! 천정내열 사제에게 보물상자를 둘이나 소환해 주다니!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ef9ed4a09977a4053e8d0cdca4a1e8515d535c78d95ba3449a4a6e7ab398a53.png"
56622	1	"56622-kaelthas-sunstrider"	12	[]	4	1414	5	"James Ryman"	7	4	6	"캘타스 선스트라이더"	"내 턴마다 세 번째로 시전하는 주문들의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7146242c13a94e94e272da36f9e5c01122fdbfb4e96c56b71f72a30237ac638.png"	""	"\"용의 강림은 잠시 머무르는 곳이었을 뿐이다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fd921e4bad495bfbab5d8eca6bfce26183dd8b2d38f36d9a08359d6e7a0c51a.png"
52420	1	"52420-big-bad-archmage"	12	[]	4	1130	4	"Mauricio Herrera"	6	6	10	"커다란 나쁜 대마법사"	"내 턴이 끝날 때, 비용이 6인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a75b0be77633991d40e6e5ba3273ed662241ce5b06d872d3b2d65596377320f2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f638c653ef041841e032bbd28c869dabc3046958af4ae4715f13b9572a931cc7.png"	"\"도망쳐라, 꼬마야! 달아나라!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87b5b55cddbf6a1a9009d7d05adb05f81a70b59a808851926f7c9dba3b990a0e.png"
52616	1	"52616-tak-nozwhisker"	7	[]	4	1130	5	"Rafael Zanchetin"	6	6	7	"타크 노즈위스커"	"내가 내 덱에 카드를 섞어 넣을 때마다 그 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b07bab9672b6b3f9ff818c086b88ec9aa553e58601ebc1094de35a386b6ce18.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ecea6b27379b8475575bc3a363e4a42f7a50265c03be182ad83e8783209dc41e.png"	"\"하나는 내 거, 하나는 미래의 내 거!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73d72c241081455a4a0ad32ae1d066ac33de58d93162c4299208b512b9be5fc2.png"
40954	1	"40954-burgly-bully"	12	[]	4	25	4	"Dan Scott"	6	4	5	"트로그 절도범"	"상대편이 주문을 시전할 때마다 동전을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae5a41aec6cf8c2915814e0ec95637e3eaaaf70339f82bcc6eb5552d79542e56.png"	""	"월세를 내려고 절도를 합니다. 사실은 마음씨가 따뜻한 친구라고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/706fda64ee259129149f142b061a6987b6e411c21d16ff4e73f7f5819610dc64.png"
55403	1	"55403-wing-commander"	12	[]	4	1347	1	"Jim Nelson"	5	2	4	"편대사령관"	"내 손에 있는 용족 하나당 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc19b284c1344311452cf7ff111844ce29faa4ce70b6508a46c666cafd40e180.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ac9f8c4a44d1d7a0f9883e7357467f41f16d32b068ad1f4b8f5ee8c35b87267.png"	"\"날아! 날라고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7970330ce57f1393955a0ef943381dba537f498a0e8196b466a7d4491a0546f5.png"
55428	1	"55428-depth-charge"	12	[]	4	1347	3	"Dan Scott"	5	0	1	"폭뢰"	"내 턴이 시작될 때, <b>모든</b> 하수인에게 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de19774d4e8fe392920a67089be7c320162ddf94c5f22591259b261e23572fbb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96451582bfcabad52b431e0b29d3d8b26d4cb99969d4393d64545bf257a752c5.png"	"* 수중에서만 사용할 수 있는 건 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95ecac27c55678a55490adc0d0a08d99d58391dea6376ecc37b1506ee36e6070.png"
48757	1	"48757-flobbidinous-floop"	2	[]	4	1127	5	"Max Grecke"	4	3	4	"푸르딩딩한 플룹"	"이 하수인은 내 손에 있으면 내가 마지막으로 낸 하수인이 됩니다. 능력치는 3/4가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/433cdddad0cea306d3493665e90eec87c9acfa140ca954caa45f9361317dde9d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a141a5f9651b7a294a97768d5fb73e710cf2968924c77e6847e4ce515284484f.png"	"모든 과학자들 중에 지식이 가장 큽니다. 부피로 따지면요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/437c89ab6b0501db36be67ffaa758515d5f2ff8d2fc3a616f6bcec92ff031924.png"
94798	1	"94798-blood-treant"	2	[2,9]	4	1809	1	"Ian Ameling"	2	2	5	"피의 나무정령"	"마나 대신 생명력을 비용으로 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce59aa8c10b470eb94b6be85413ba44a3b3dfd693d253f2edd00eec3bba80435.png"	""	"내 적의 피는 훌륭한 비료가 되지!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95b67af67d0b60926826ea3ae316c50eab7bfc51887c630c78c1f083c2024195.png"
47694	1	"47694-blood-witch"	9	[]	4	1125	3	"Qinghao Wu"	6	3	4	"피의 마녀"	"내 턴이 시작될 때, 내 영웅에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f36e21df4492a8fac4493b406ee46f7c56346f58e77f1d33d7c3c6c751cb2f9e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80c67011c7ff5ca2db0d5a307a03b7bc6a4618aa2211c51053c51886f315e3c1.png"	"노움페라투의 절친입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0217fe1a324f7d1f9d7476dcf94aba09043db044ca6a064edce1bb08df5c892c.png"
40931	1	"40931-backroom-bouncer"	12	[]	4	25	3	"Paul Mafayon"	4	4	4	"험상궂은 문지기"	"아군 하수인이 죽을 때마다 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74bebb21ce97412a1b675daac2e4d6ea8788367b882ccddf6119f36d0092f5ff.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8e526b4d5de3591a0e19b54b4a110ead1f18112e1d568fb9a5f93fcf3736536.png"	"\"여긴 뒷문이야, 멍청아! 앞문을 지키고 있으랬잖아!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22f15d037900761fa1503261172614446e943fa0341989278d27a08be36fb86c.png"
2279	1	"2279-grim-patron"	12	[]	4	14	3	"Bobby Chiu"	3	3	5	"험상궂은 손님"	"이 하수인은 피해를 받고 생존한 후에, 다른 험상궂은 손님을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac4589f00f73b507fd7cbc70d7bc6742e3265e507d5bbf1653a6b17e6aa05637.png"	""	"정신이 번쩍 들게 두들겨 맞고 싶으십니까? 험상궂은 주정뱅이 선술집으로 오십시오!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1f16d636b10708c61797193301533e3ee6d7b8ff5d2b82e229fc1eec10fe24e.png"
40469	1	"40469-grimestreet-enforcer"	5	[]	4	25	3	"Mike Azevedo"	4	4	4	"험악한 거리 집행자"	"내 턴이 끝날 때, 내 손에 있는 모든 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a2f53065603fb06d298c4beef3d5dd0a23523e40e64ba8c2e1cae7c76351bc1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f61d400611e42c7a626c9e9c74d7d409d0288b17dbe4f0d9864c85c6428b7d7e.png"	"\"형씨, 요금은 내고 탈것을 주차하란 말이야.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f056492d219895ccbb843106215a05858e93da8f53f256f69b73882b3d03a5a.png"
40568	1	"40568-grimy-gadgeteer"	10	[]	4	25	1	"Wayne Reynolds"	3	4	3	"험악한 기계공"	"내 턴이 끝날 때, 내 손에 있는 무작위 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/53f486cf565a2f7c813ffe4f7919682473aa03c132de3cc4b2179f2ad553428e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62ea76a399134e4349c9cafa0c30adf060c44fa42d7348f95da5d2d3d0c9bcb8.png"	"\"당신 같은 신사분이라면 다용도폭격기 3000 마크 IV가 아주 잘 어울리겠군요. 그렇지 않나요?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79f9ac13883b7b606bab356bfbcda6e7c39564a96178404cfae9b76147fca05d.png"
50070	1	"50070-blood-troll-sapper"	9	[]	4	1129	1	"Luke Mancini"	8	5	7	"혈트롤 피탐식자"	"아군 하수인이 죽은 후에, 적 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e8f7cdbfd621d44b8972544913b4233259e79660f78c15c93d599ad9847d75b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d17210f755483c1a71616f79fa901d8d68a1a34e27aa54ccd74a044fed46f4d5.png"	"영화관을 증정할 정도로 피를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1974405931d5b936aaf06870919e700a10de3deeb9e83840605a5c4e92dc5281.png"
55436	1	"55436-transmogrifier"	12	[]	4	1347	4	"Anton Zemskov"	3	2	2	"형상변환사"	"내가 카드를 뽑을 때마다 그 카드를 무작위 <b>전설</b> 하수인으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95388a574047455c226700725676000096f886c9073c2ea83617750b410f1fe1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c75940a6a2869a02e8ee38e05282e1f2c829a9148e0cef6475414f5deed9f6d8.png"	"상상력과 종이 상자만 있으면 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb5e7695667877c5af11b1640e0dc27a5eee9310bc423a88f54ec19d296dd25a.png"
2488	1	"2488-maiden-of-the-lake"	12	[]	4	15	1	"Froilan Gardner"	6	2	4	"호수의 여신"	"내 영웅 능력의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f36a06973d3b59cd1bc2bbdc0487c62a78e2d70c37db7656b90e3c35d603cfb.png"	""	"여자가 아니었다면 검 대신에 도끼를 가지고 있었겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64c02fe8071f1cfdec283870a3851cf703a84129cecce7962b54f9bd9456df00.png"
48415	1	"48415-holomancer"	12	[]	4	1127	4	"J. Axer"	3	3	5	"홀로그램 기술자"	"상대편이 하수인을 낸 후에, 그 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f8ac14377cfa3bdbccbda12d79b6de57a2569ec18a06048305e923288247963.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f586112c38733bfb66375c32c46d1fc62d3b12024e03530d4b282b127d880745.png"	"도와주십시오, 적절한 상대여. 그대가 제 유일한 희망입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f07b50d85437aed2b70f8da06f6cea787112398abcc5e530e2ea6c08348be65.png"
90671	1	"90671-holotechnician"	4	[]	4	1809	4	"Mooncolony "	4	3	3	"홀로그램 조명기술자"	"<b>모든</b> 하수인은 피해를 1 받은 후에 처치됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb5bab5a42cba3cc9a326c18c47c89557d67e9e1b827826866390e9419385b1d.png"	""	"조명을 비추는 인력은 정작 별다른 조명을 받지 못합니다. 참 역설적이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f484422694b5550d3f89199850052954cddd9b3d3cda00eed46d301e628e4a2b.png"
47819	1	"47819-duskfallen-aviana"	2	[]	4	1125	5	"Glenn Rane"	7	3	5	"황혼 녘의 아비아나"	"각 플레이어가 턴마다 처음 내는 카드의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b545031e76b404e52324e36039763e83ba391976c1b72c730963907c71699dc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e76ed4ad8e3dae12ab769c96f5eb5edab31cd92ccb119c1466c0279709dccfa1.png"	"누군가 그녀를 \"짹짹이\"라고 부른 적이 있습니다. 별로 좋아하진 않더군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e17156c453fc527ee6d5cfbf22e53f1b37aa2a342be871b1dbe77a89963aa5fb.png"
