id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds
2024	1	"2024-iron-juggernaut"	10	[]	17	4	13	5	"Raymond Swanland"	5	6	6	"강철의 거대괴수"	"<b>전투의 함성:</b> 상대편의 덱에 지뢰를 섞어 넣습니다. 지뢰를 뽑으면, 폭발하며 피해를 10 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9cecd4406fac0868c72d46ab29dda3b46ebfd1abb4a413c7d7e480d0fc222dde.png"	""	"강철의 거대괴수는 오그리마를 지킵니다. \"이달의 직원\" 상도 받았다네요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36eb35220085e69ba08fb1d99288f4c775fa7422f076e22b0a4677a3c6c1ff55.jpg"	[2221]	[8]
48100	1	"48100-security-rover"	10	[]	17	4	1127	3	"Adam Byrne"	6	2	6	"순찰용 부릉이"	"이 하수인은 피해를 받을 때마다 <b>도발</b> 능력이 있는 2/3 기계를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb92e26d6448db441c0e56f8ea31282db3831bc365b27e9048281d86757e7dd1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bba6bde16989fc78b9a38fa8cb897a3b8af21749a2bff00f2093ee5b3651d278.png"	"침입자 감지. 안아주기 프로그램을 실행합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5243b42434cff4cf1c4f27302122e4879b02905769b33255525c400cbbc47f49.png"	[49278]	[1]
2050	1	"2050-clockwork-gnome"	12	[]	17	4	13	1	"Matt Dixon"	1	2	1	"태엽돌이 노움"	"<b>죽음의 메아리:</b> <b>예비&nbsp;부품</b>을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7104684d0eff5082b826247fc8b63af5ba2a94956d9077e81730ed5ebc70247.png"	""	"이동식 은행 겸 상점 로봇입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5397f9b213dfccc5c2b754c8f5567d914b2c9830a69146e737bbc709d82266af.jpg"	[2150,2151,2152,2153,2154,2155,2156]	[12,19]
48886	1	"48886-mecharoo"	12	[]	17	4	1127	1	"Eva Widermann"	1	1	1	"캥거루로봇"	"<b>죽음의 메아리:</b> 1/1 새끼 캥거루로봇을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c92cf7ba262ca31261cf9759da09bfc9df276f0c6a19656b902eb8f249c735ef.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27d262562d7eaed7b1bd80c03e288db0cf1d0ddc8febdc0cbe1b177073ee2fb4.png"	"새끼랑 능력치가 똑같으면 대체 어느 쪽이 비정상인 걸까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0fed553ff3dd99de3e3b2ecf54bd847b4fdc2cf4bf640f6cec5f46e7e24747d9.png"	[48885]	[12]
976	1	"976-murloc-tidehunter"	12	[]	14	4	2	2	"Dan Scott"	1	2	2	"멀록 바다사냥꾼"	"<b>전투의 함성:</b> 1/1 멀록 정찰병을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbd917377fb6a253af66de60166e7e89bca91661f20e42ca8e3d37ea8d2f909c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/122d8beee693d6902c789732eb32f00d0982d5f2b3044d307eb37df4ea1f4a3b.png"	"\"파도를 헤치고 죽음이 나타나리니!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2a3e2145e552b11d9470e1a7be50662b9fcd75a0287b33d3adbe21271c642c3.png"	[1078]	[8]
1781	1	"1781-haunted-creeper"	12	[]	20	4	12	1	"Jeremy Cranford"	2	1	2	"유령 들린 거미"	"<b>죽음의&nbsp;메아리:</b> 1/1 유령 거미를 2마리 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00f07c8922ece099e942cffce7b01958e7571e6de42c92d6950e883a32475a2a.png"	""	"여기에 쓸 거미에 대한 내용을 찾다보니 거미 공포증에 걸린 것 같습니다..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e806a33135c67b716cfab1b52847ce597bcd6fe2a028b48e681aa13a8744c48.jpg"	[1782]	[12]
38538	1	"38538-bilefin-tidehunter"	12	[]	14	4	21	1	"James Ryman"	1	2	2	"맹독비늘 바다사냥꾼"	"<b>전투의 함성:</b> <b>도발</b> 능력이 있는 1/1 수액을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9bcf7a0401ec16468caad8b6c93f21a5816656eb9626e48c01ab7c21345bf8a.png"	""	"맹독비늘은 생각보다 내구력이 강하답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d802653d4f490b46cbeced5a4432b7d391416df8bcb85b33422cf88b024d2a10.jpg"	[38537]	[1,8]
49170	1	"49170-spark-engine"	12	[]	17	4	1127	3	"L Chanchai"	1	2	2	"불꽃 엔진"	"<b>전투의 함성:</b> <b>속공</b> 능력이 있는 1/1 불꽃을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ed5a7fd9be6918293598cddd362be3c6adcb7a21a3be85f005295b2ed7395e1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/739a45d50cbdba0f549a6bbb7bb8f75d6e864bf6035352c1bbcb09aa9c6e4a25.png"	"불꽃이 엔진인 걸까요, 아니면 조종사가 불꽃인 걸까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf46de7aa5836ae8763fc0fb5c8349afa2f0ed2a1d661f686e5ab588eece196b.png"	[48557]	[8,53]
51380	1	"51380-evil-cable-rat"	12	[]	20	4	1130	1	"Jim Nelson"	1	1	2	"잔.악.무.도. 전신쥐"	"<b>전투의&nbsp;함성:</b> 무작위 <b>졸개</b>를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/709e193f4a6cdc76a2a03c9e5d59b7092558bab6cea662333c54b655eb24f091.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9909330fe06ce11a31dcd97e233da93f62444ed628aff357962245813b19a2c0.png"	"얻을 수 없는 치즈를 갈망하다가 어둠에 물들고 말았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40ff477f3335d7b39d863c9d36fc6ac8a9c9c231331934e24531760a945aff82.png"	[52897,52900,53160,53161,53162,53163,55378,60588]	[8,71]
52935	1	"52935-hench-clan-hogsteed"	12	[]	20	4	1130	1	"Matt Dixon"	1	2	2	"짐승단 멧돼지 탈것"	"<b>속공</b>, <b>죽음의 메아리:</b> 1/1 멀록을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/53f9dc1ca798dfe9eee2c31a263256825032ad20825e06b3c75855ff51d374d0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a8c1f817cd3fc92113b455386870c66ccbe0227665ea1b0f6c42f80f836be4c.png"	"보 초"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9837f9f48642cb18c6a2df2b2314c3c1aded394958d3fc67173dc61e97f19461.png"	[53202]	[12,53]
1693	1	"1693-king-mukla"	12	[]	20	4	3	5	"Sunny Gho"	5	5	3	"밀림의 왕 무클라"	"<b>전투의&nbsp;함성:</b> 상대편에게 바나나를 2개 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a72d7ba748958c3302da4a1279baf025552d3eb9ac3850f3318f840bb3a8b25.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14c3511b32470b880807992836cc774994b57e65d7bee37765a52257e06933e9.png"	"밀림의 왕 무클라는 오늘도 자구에로 섬을 떠돕니다. 진정한 사랑을 찾기 위해..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5687bb72c37aba9eb6f60c0fbd9f386361ff0d4f45dd5260687acf2d924f94bf.png"	[1694]	[8]
778	1	"778-harvest-golem"	12	[]	17	4	3	1	"Brian Despain"	3	2	3	"허수아비골렘"	"<b>죽음의 메아리:</b> 2/1 손상된 골렘을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1d671f49e2a9090cf82516170f4d6f10d924cfb4a89dd1afe894f4961ef47cb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72006012a6eb993ab2698e88dd63d43a9d94c06f355638cede202ce6cdd5f1c4.png"	"\"내부 온도 과열됨. 정상 작동 불가. 2번 배출구에 보리 걸림. 가동 중단.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebb0677f6766890392c9703ab404afeaac4148e9bfc2814cec942288b30b3bd1.png"	[471]	[12]
47607	1	"47607-marsh-drake"	12	[]	24	4	1125	1	"Wayne Wu"	4	5	3	"습지 비룡"	"<b>전투의 함성:</b> 상대편에게 <b>독성</b> 능력이 있는 2/1 비룡 사냥꾼을 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/585385b5b640f58fc2da8360682ceab0f848cf0b24273f82a886d0509ca7f06a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da5c7b15e5d5c67d3cf87dc7932ae6a4d36c1ec6d96f24823fbb5706db260c51.png"	"모든 게 계획한 대로 흘러갔습니다. 그 비룡 사냥꾼이 등장하기 전까지..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a9a3be0a1fc8e515546103f49cf89fee1261023c5d3a0428dd96d548561a1ca.png"	[47603]	[8,32]
56223	1	"56223-sn1p-snp"	12	[]	17	4	1127	5	"Nicola Saviori"	3	2	3	"7ㅏ-르-7ㅔ"	"<b>합체</b>, <b>잔상</b> <b>죽음의&nbsp;메아리:</b> 1/1 초소형 로봇을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/540e4e8cfd7388728874fa3c028ce4bf277d46b610f6825b42aecfcaf0c22f74.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6730b3c550bc1f6492c8511c3e2b5658636057498cca55e17687db6cd542e5a.png"	"뭐든 4ㅓ걱4ㅓ걱 갈라버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4952164f76d0fe038a48e14b06bd61825a03eb3408629efe782dd8588942d5c5.png"	[48842]	[12,52,66]
56823	1	"56823-terrorguard-escapee"	12	[]	15	4	1414	1	"Mauricio Herrera"	7	3	3	"탈옥한 공포수호병"	"<b>전투의 함성:</b> 상대편에게 1/1 여사냥꾼을 3명 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0b92411b7fac44a5e253c80f5b72559eabd14ea670a829a41d0fd13eb4e4afc.png"	""	"보기보다 겁이 많은 친구랍니다. 저 공포에 질린 얼굴을 보세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2242ab56afc794bff9dcdd102b964afb1a67e4f63117e78a200333e45c218ef7.png"	[57960]	[8]
2046	1	"2046-mechanical-yeti"	12	[]	17	4	13	1	"Chris Seaman"	5	4	4	"기계설인"	"<b>죽음의 메아리:</b> 각 플레이어에게 <b>예비&nbsp;부품</b>을 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b54261eff28e607c2b5f93c4fac2e7d6689aff8ec69a9f2019071c9d4b59516.png"	""	"서리바람 설인의 야만성과 범용성을 그대로 가져온 친구입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/317422ebb77adcf96c0928d6d89931ec8182cb336c09cd06b6bc7ed507f58ea0.jpg"	[2150,2151,2152,2153,2154,2155,2156]	[12,19]
48536	1	"48536-replicating-menace"	12	[]	17	4	1127	3	"Vladimir Kafanov"	1	3	4	"증식하는 위협"	"<b>합체</b>, <b>죽음의 메아리:</b> 1/1 초소형 로봇을 셋 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/06036cd38e9fa6289df3b5ab0bc8a6bb3d1da3ba4ebd685a8407ff0149ea30ca.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da16701d7f108513bce7a66595ff4ef87715c5469456f0781c559f891ff231a0.png"	"자동차야! *펑 펑 펑* 로봇이야! *펑 펑 우지끈* 아주... 작은 로봇 셋이야!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7650cefb14988bc3793def4c207b596b279b5a730ffe483c29da3c862c2bb35.png"	[48842]	[12,66]
49161	1	"49161-explodinator"	12	[]	17	4	1127	1	"Jim Nelson"	2	3	4	"폭발 전문가"	"<b>전투의 함성:</b> 0/2 고블린 폭탄을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9edcb355765c94d862086bceb35fb11212d1ac60a0a0bdcdf487ff360b60c346.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d07b3001a71b96dfae36973fedd7906f07738629059e56f7421906d4be2f51ba.png"	"뭔가를 반드시, 완벽하게, 모조리 터트려야 할 때 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94766b3048dcee6c390c14f216afdfee26b9ef71b25f29700879882fd4a83407.png"	[47837]	[8]
52707	1	"52707-portal-keeper"	12	[]	15	4	1130	3	"Nicola Saviori"	2	5	4	"차원문 수호병"	"<b>전투의 함성:</b> 내 덱에 차원문을 셋 섞어 넣습니다. 차원문을 뽑으면, <b>속공</b> 능력이 있는 2/2 악마를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd305df44ee82b744bebf994003f2a96560f71b51333bf555a509a26a7e784af.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25138730e442de45c6a8bf7dfc71f01c12c0a293e3c3c2a242f50ac27a0c1163.png"	"악마 술래잡기에선 일단 술래가 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de6fa5ec276ac8e3c7e5bbaf6d8d150653143bcf9b05e7be8296d98de3f51724.png"	[52709]	[8,53]
55421	1	"55421-bad-luck-albatross"	12	[]	20	4	1347	3	"Melvin Chan"	3	4	4	"불운의 알바트로스"	"<b>죽음의 메아리:</b> 상대편의 덱에 1/1 알바트로스를 둘 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8decc0f9e4f63a946ca608ed8479de334e620b3ad1e3c55b4c9105a21bdb320c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7c5496805936224cb4b9328492ecc66585914b7609520b422d7689f2ea4eba7.png"	"전설에 따르면 이 새를 해치면 불운이 따른다고 합니다. 그러니... 머리만 좀 쓰다듬어볼까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3501d05295a8577af09b3807bf2c28efb18d2c0c4151a834dbc36e27f5c59a4.png"	[55437]	[12]
56307	1	"56307-sky-genral-kragg"	12	[]	23	4	1403	5	"Alex Horley Orlandelli"	3	2	4	"하늘장군 크라그"	"<b>도발</b>, <b>전투의 함성:</b> 이번 게임에서 내가 <b>퀘스트</b>를 냈다면, <b>속공</b> 능력이 있는 4/2 앵무새를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3bfd09478dc9c867bae7d6dac3a5970ec07799d15f295256307cd5200804faa.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65e1aadd74e2dd78641ecb2564c4af88341cc09c5ba32b4928043cf6a2d58536.png"	"하늘제독이 되기 위해 노력합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b9a3210e4238f8f8eb53f3fb3d193db915c0a00f85045621d50089a5fec0931.png"	[56349]	[1,8,31,53]
58549	1	"58549-magtheridon"	12	[]	15	4	1414	5	"Slawomir Maniak"	12	12	4	"마그테리돈"	"<b>휴면</b>, <b>전투의 함성:</b> 상대편에게 1/3 교도관을 3명 소환해 줍니다. 그 하수인들이 모두 죽으면, <b>모든</b> 하수인을 처치하고 깨어납니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d86a43ead3dd4a954e1e06b44a47c6f1400db7f887d1659425ce7cdba94f7d5.png"	""	"세 명이 오리라. 그들 셋으로 길이 열릴 것이며..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f046b7b0d412f75fd1b9b3ca3cd67005e9f1d9d3ef6af8af8de128fd7a7d320.png"	[58550]	[8]
57188	1	"57188-disguised-wanderer"	12	[]	15	4	1414	1	"Ben Olson"	3	3	4	"변장한 방랑자"	"<b>죽음의 메아리:</b> 9/1 심문관을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/907b4cfdd1673d939702fcdf5cecad6713b64d6ffb44ade8c496673bd24a1243.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2b108fc3e2732355988da45385566b9c96be1daf6dfe400f70b7761f9f5f9a4.png"	"그는 동쪽으로... 쭉 동쪽으로 길을 떠났습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50fd8ccd1371a95502a42421047ce77069e53dc12ec770b581d408870b90b456.png"	[57903]	[12]
59911	1	"59911-fishy-flyer"	12	[]	14	4	1443	1	"Jim Nelson"	3	4	4	"비린내 나는 비행사"	"<b>속공</b>, <b>죽음의 메아리:</b> <b>속공</b> 능력이 있는 4/3 유령을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c06a24484f93d41e85577d9729e14bc17330b8c29b0c06fce606222bab42fabc.png"	""	"물 밖으로 나온 물고기 같네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ac1233af0664e9c3ad3248f64a139594a581d1fb5ce172c9d1a6de64e761c00.png"	[59912]	[12,53]
56118	1	"56118-hailbringer"	12	[]	18	4	1403	1	"Max Grecke"	4	3	5	"우박정령"	"<b>전투의 함성:</b> 적을 <b>빙결</b> 상태로 만드는 1/1 얼음 파편을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b4b8dacc18dd564bb4eb2cbc5bc85cd5e08846c025a646e77ddd0d956bea148.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80902c51016b0ebf07440f2dc707811df0ec29b0ac891b1b1f08bfff7eac37e7.png"	"만나면 반갑다고 얼립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ced73d6a1b64fa59fa63169d373ea4b70681f410e6fd4998ab21faf11a56f14.png"	[56117]	[8,10]
57195	1	"57195-alar"	12	[]	18	4	1414	5	"Jakub Kasper"	3	7	5	"알라르"	"<b>죽음의 메아리:</b> 0/3 알라르의 재를 소환합니다. 알라르의 재는 내 다음 턴에 이 하수인을 부활시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/293e24fd7251da299a0b4139e579fe9335e2cd3d04789f2ce80cc9ec506442fb.png"	""	"679주째: 아직도 안 나왔다..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25e52cb87f730908220027deeef696b0cba18697498781c4b3b23a1630b76b14.png"	[57982]	[12]
962	1	"962-the-beast"	12	[]	20	4	3	5	"Glenn Rane"	7	9	6	"괴수"	"<b>죽음의 메아리:</b> 상대편에게 3/3 핑클 아인혼을 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fce41a17f6027ff296c05b1265ce20818999802fd7a69b8d30970185145bbccd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7909a4ccf33b158a35ac9e08aa5ecd75ec177be0a0b601985ad61df9c85734ad.png"	"검은바위 산에 살고, 노움을 먹습니다. 더 할 말이 없네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2055cd46792f15571683f37224e6425a57ccce06d74ed70a40043532c51c47be.png"	[1006]	[12]
47924	1	"47924-mechanical-whelp"	12	[]	17	4	1127	3	"Jiajun Tian"	2	2	6	"기계 새끼용"	"<b>죽음의 메아리:</b> 7/7 기계용을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d772f9f08ba4b84ab2d3efffc98e3028f3aed0649faa76df09b1945ca4680726.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e1ea4e3e3489326431f998ab4e7862c08d1b8bdcc1bb7488d66df4d9838c8f1.png"	"\"잠깐... 저걸 내가 만든 것도 아니고 네가 만들지도 않았다면...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c07e111f4d13acb842ca50852374d4d0b9c397d3f1a11b125b306cfd6136f3c.png"	[48897]	[12]
47979	1	"47979-spark-drill"	12	[]	17	4	1127	3	"Ivan Fomin"	1	5	6	"불꽃 드릴"	"<b>속공</b>, <b>죽음의 메아리:</b> <b>속공</b> 능력이 있는 1/1 불꽃 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fec892c287842fd67e1501218c0eb2e37d59d0c99ca63cb1ee6fac670dbd3b3e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ecff1a43878d02dfc5ae249279fdce5468aa25954602e4378a5c6f05d477b11.png"	"박사 붐의 치과 의사가 즐겨 사용하는 무기입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a910e7a00ac4b19917e838db5add1a0b26da56d6b558b9f681949527cbeec6f6.png"	[48557]	[12,53]
52950	1	"52950-mad-summoner"	12	[]	15	4	1130	3	"Konstantin Turovec"	4	4	6	"정신 나간 소환사"	"<b>전투의 함성:</b> 양쪽 전장을 1/1 임프로 가득 채웁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b4a990aad2a748ea46c1c5f420c183df519c35aba4d265267d92494402b3d6f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c155427136d516a799874d326b985df0db6c05ddb74a3932a5a49139315bab6a.png"	"아아, 온 세상에 임프가 가득해."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7dd4fd50debf9495a35df7dbdd485a0b1771e03efa67f5474bbf77c285768366.png"	[53305]	[8]
52486	1	"52486-portal-overfiend"	12	[]	15	4	1130	4	"Nicola Saviori"	6	5	6	"차원문 거대마귀"	"<b>전투의 함성:</b> 내 덱에 차원문을 셋 섞어 넣습니다. 차원문을 뽑으면, <b>속공</b> 능력이 있는 2/2 악마를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e2d32db6249f96d6ddd2c9d63b5c8834ecdd11861f0040b0a2ddce1aa780888.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/094fff61a0c99563ede99d73ef65f582961527e134d8872d5611a5b98c52845f.png"	"여러 차원에서 개최되는 악마 술래잡기 같은 거죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b733f83e4c03aa2443524f91ebb54a0ca31fe39e6f078faaceea0b8a64093b1.png"	[52709]	[8,53]
57186	1	"57186-dragonmaw-sky-stalker"	12	[]	24	4	1414	1	"Peter Stapleton"	6	5	6	"용아귀 하늘추적자"	"<b>죽음의 메아리:</b> 3/4 용기수를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/adf07562d56cd17c06e8eadac3bd0775eea90dbc42c1096a22a5f9a410cc2675.png"	""	"\"하늘, 널 찾을 것이다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bff315c4f8576f460a67c6a3064c9fa122f201353939d470a3b7b291b24a8052.png"	[57200]	[12]
54148	1	"54148-siamat"	12	[]	18	4	1158	5	"Alex Horley Orlandelli"	6	6	7	"시아마트"	"<b>전투의 함성:</b> <b>속공</b>, <b>도발</b>, <b>천상의 보호막</b>, <b>질풍</b> 중 2가지 능력을 얻습니다. <i>(선택 가능)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/20eba310c20b2b188d70e2eca58b7712851f094b4f66e780a2052db4266c70e9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ceed20c0ce136176230bd186191dcb51b3b2c2bb8fb53f636081e94943fb0582.png"	"질풍을 두 번 선택하면 왜 광풍이 되지 않죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/accf0b6601cc719eb4430a141e4a922f8611cb255691ccf3659a40c774a6f6ce.png"	[54149]	[1,3,8,11,53]
2261	1	"2261-nefarian"	12	[]	24	4	14	5	"Ruan Jia"	8	8	9	"네파리안"	"<b>전투의 함성:</b> <i>상대편 직업</i>의 무작위 주문 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b72df70638eb9cbc6e360186608619733b76690c0418b11ab5bbe4ff0e1e224.png"	""	"왠지 사제가 애용할 것 같은 카드입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c892be7eb854d62b0aec6cecd53ef2d87a65eb199cdb1c2a101c79d5356e09fb.jpg"	[2421]	[8]
56819	1	"56819-scrapyard-colossus"	12	[]	18	4	1414	3	"Steven Prescott"	7	7	10	"고철장 거수"	"<b>도발</b>, <b>죽음의 메아리:</b> <b>도발</b> 능력이 있는 7/7 지옥빛 거수를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a92c792667fdf1975bffed6b0abbf6c25fb1b10e2093073dc1240f55a196f2f9.png"	""	"고철장의 외로운 주먹으로 불린다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/599d900865fe9b8af266aa07c5cf9230adea65f1f9d65fc6bafbba20edb141bc.png"	[59820]	[1,12]
