id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage
48692	1	"48692-research-project"	4	[]	5	1127	1	"J. Paick & K. Turovec"	2	"연구 프로젝트"	"각 플레이어가 카드를 2장씩 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/015e8f2d1e2d4fd5d91dc2ecd0eece3b96df1b9fd4c675ba4cd2ba2a1620706c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d35e5cad7eed6e5a781bc4052a64b1d3a728c5bea4652c5a3e7eec4d773d0ee0.png"	"개요: 시린빛 데이터 세트에 카드가 섞이는 과정의 패러다임을 시스템적으로 적용하여 이를 분석. 결론: 우왕, 카드다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/584c0bbbbf26dbf17451346aa596f06a91bddb44233aa8deb504f9e9f37971cd.png"
47978	1	"47978-astral-rift"	4	[]	5	1127	3	"A. J. Nazzaro"	2	"천공의 균열"	"무작위 하수인 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/152f97fe02ff97392f421279d6dc4104035d6031c8ebb1a79b4e9cabd0d6e89d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/08814e392672efbc77813ad84662bcd9716f48443442404f7c1389b6e443fa5d.png"	"1번 균열 뒤에는 무엇이 있을까요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82bab61f8c90d1837c271b35717936d2472d12c8f88842df975f15a6bca644f8.png"
56385	1	"56385-incanters-flow"	4	[]	5	1414	1	"David Kegg"	2	"주문술사의 흐름"	"내 덱에 있는 주문들의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc67b7b90d5f4c1855c9fef95884ef557d898387667923ce1f353d4c0cdf3933.png"	""	"모두 손을 들어 외쳐 (주문!) 이 흐름에 몸을 맡겨 (흐름!) 느껴 주문 비용 감소 (이득!)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f4226352fc02d71fce0756a342b72101d831ca71b47a125db95a0ee4bf0b7001.png"
555	1	"555-arcane-intellect"	4	[]	5	2	2	"Dave Berggren"	3	"신비한 지능"	"카드를 2장 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/881683b97dc651b7caf2724ac9a792c320ad5c4e0ba5eb43ed8c0fe8777b39a1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24ae4612e5f97902559f92167c9abb39079387907dcc5fec5b5d35f3014da676.png"	"이 카드를 내면 똑똑해집니다. 솔직히 말해서, 좀 똑똑해졌다고 우겨도 괜찮습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07e2144f36b8ce0df97c8bbf05fcf25bec4e0ef9806e444e35e1ff6cd6f7d71b.png"
40297	1	"40297-volcanic-potion"	4	[]	5	25	3	"Konstantin Turovec"	3	"화산 물약"	"<b>모든</b> 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61c0ecce7e0f30840e21acf77c2be19fc014343456d665e01fdda2a67dc16cfc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b83f3b42de0728620a65d30bd5835a5b25066726cf3212268dae5a6faed6b8d.png"	"카자쿠스의 일급 비밀 요리법에 들어가는 일급 비밀 재료입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2cfa2064facfa737c12d6afc9458f572e477c344e2e579a2527ee44e0feef58b.png"
43193	1	"43193-simulacrum"	4	[]	5	1001	4	"Raymond Swanland"	3	"모사"	"내 손에 있는 가장 낮은 비용의 하수인을 복사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f44de1d94a85e8d29bac492656d96086302ec03f3c879266f4cac94a805267d.png"	""	"데자뷔, 두 번 느껴본 적 있어?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9b7b39ed792a3205d44c6c32a8ddf97da68382b0d32bc8f894a2a6c7c46878b.jpg"
46715	1	"46715-cinderstorm"	4	[]	5	1125	3	"Anton Zemskov"	3	"잿불폭풍"	"모든 적에게 5의 피해를 무작위로 나누어 입힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d0529da8da306cc5efe99a1712820ced3cdd05f744ff66298ce4ddefeaf2767.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48d1a4d4d132f458b0ac90c7fdf8a234fb121498c9d052f216c7b4373c5b1faf.png"	"오늘의 날씨는 잿불비가 내리겠습니다. 가끔씩 폭풍이 휘몰아치겠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69e56ff3daa65a6ee9fd4b536907dcf01a824d7c8a0da2d49de84ad4087bca32.png"
59540	1	"59540-combustion"	4	[]	5	1443	4	"L. Lullabi & A. Zemskov"	3	"발화"	"하수인에게 피해를 4 줍니다. 초과한 피해량만큼 양옆에 있는 하수인에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/489bbba092c968d395c719948b2cb17f5dab8d84947313cf5172f32ad31c0ada.png"	""	"샐리는 한 줄로 서 있는 은빛 성기사단 신병 셋과 친구다. 이 주문을 시전한 후 남아있는 샐리의 친구 수를 구하시오. (풀이 과정을 상세히 적으시오.)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b74ec8c3ab4779fc53f2a0b51b1728dfcd7cac79d76d45c2bf16256c835d010e.png"
77	1	"77-polymorph"	4	[]	5	2	2	"Vance Kovacs"	4	"변이"	"하수인을 1/1 양으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f1e5ca236ac4eb262fe5c25d6660dde8602f540e0da8b10cb2a023a605c0040.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcb0ea3e5436ed08af831be1c541e86e9c68fb48b0da6f796b19a086aa165798.png"	"이 카드로 '말'장난을 만들어 보려고 했는데... '양'장난이 되었네요. 길어져서 죄송합니다. 재미가 없으면 '양'으로라도 승부해야죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2bea12f20d38593270f860f11482f606c4bb0105d70ec49e3f7ea1e23ce5c243.png"
315	1	"315-fireball"	4	[]	5	2	2	"Ralph Horsley"	4	"화염구"	"피해를 6 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c15d6eb36c8f257b360f1e918001158bde21da1af1b4fce1b8085c81ab4a9fe1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e87a42598f8f41210ca04ff5ab99d1cc5d928809e9f4c9e2ab5ccf636a049f8.png"	"이 주문은 뭐든 불태울 때 좋습니다. 혹시 뭔가 살짝 굽거나 따뜻하게 만드는 주문을 찾으셨다면 죄송합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1d946aacfcfacdf86284a6f3350956349cec9674148a928d64f39d9e341d502b.png"
1941	1	"1941-echo-of-medivh"	4	[]	5	13	4	"Alex Garner"	4	"메디브의 메아리"	"전장의 아군 하수인들을 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/23d81156159205bf15d37c0d9fb7bb4db726a944efefad9b39f220e4e7274bff.png"	""	"\"나는 그저 과거의 전설로 남으려 한다아아아아아...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2e8565d8632fb7c3e9d67bc6eb34c035babdcc6c28da8dbf50bfae580c5c5e3.jpg"
41690	1	"41690-molten-reflection"	4	[]	5	27	3	"L. Lullabi & K. Turovec"	4	"녹아내린 환영"	"아군 하수인을 선택합니다. 그 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8055f8ed1749890dbf3bce9161ab9acc6dfb22efbbfe134848102c8f8b790343.png"	""	"그래, 내가 좀 핫하지!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c8807d828fb3f4dc8d14bbac5fdb7cdcaf4ec1d6fed9f53ec4b6488457ddc701.jpg"
50122	1	"50122-scorch"	4	[]	5	1129	3	"Zoltan Boros"	4	"불태우기"	"하수인에게 피해를 4 줍니다. 내가 이전 턴에 정령을 냈다면, 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57328f260bd27406c6d190142d1618f9af500797a304e76e563378c608fc4677.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0babad13ea56cc74c33029c976e8fdebf493aeb8271c0372a223faba61ced02b.png"	"불태우기로 뿔 태우는 중"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c8eedae9e3cd547493a9acd6c92e35c093d14c751572d446caf43f8a2160e63.png"
2284	1	"2284-dragons-breath"	4	[]	5	14	1	"Mauricio Herrera"	5	"용의 숨결"	"피해를 4 줍니다. 이번 턴에 죽은 하수인 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/acb4091ceb60d839361d59683dcea06373c1130f08c07bd1a45469d9f81944fa.png"	""	"사실 용은 솜사탕도 뿜어낼 줄 압니다. 없어 보이니까 불만 뿜는 거죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/711afc6095b63b7bdc13318068ae2c2ec0c078890ee518150fcc76a9628e5c02.jpg"
2539	1	"2539-flame-lance"	4	[]	5	15	1	"Nutthapon Petchthai"	5	"화염창"	"하수인에게 피해를 8 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9ac2e03bbb20d0740792bda975e0b612cafd208af5f28f0b7881475895b8ab7.png"	""	"창에도 여러 종류가 있습니다. 얼음창, 화염창, 산성창, 그리고 와장창."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c60650ba7724a8c0b52986fc30aed98f6293b2d9a56faf6d4f5b5c81b65af69.jpg"
38418	1	"38418-cabalists-tome"	4	[]	5	21	4	"Milivoj Ceran"	5	"신비술사의 고서"	"무작위 마법사 주문 셋을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ce91e8a0be50aaee18a28b17f2043a0d20b47da6ab0fc61982e0a16ce55e7f8.png"	""	"없는 것 빼고 다 있습니다. 쿠키 조리법까지도요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9179cca66c517ac0dfb311ca7629043e5fa15a267d9ba2bae0877669c23c2c22.jpg"
45271	1	"45271-dragons-fury"	4	[]	5	1004	4	"Andrew Hou"	5	"용의 분노"	"내 덱의 주문을 공개해 그 주문의 비용만큼 <b>모든</b> 하수인에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e12b18d3127f50ddadd365eb56fa231882bb4bb1b76baf711e426095651e11e8.png"	""	"\"괜찮아, 허클먹. 동전 하나 가져가도 절대 눈치 못 챌 걸?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b041e6da3b528ce9869cf414a3ee6c06c896dcf7f752fb294f7d1c472cb931fe.jpg"
55276	1	"55276-rolling-fireball"	4	[]	5	1347	4	"Rafael Zanchetin"	5	"굴러가는 화염구"	"하수인에게 피해를 8 줍니다. 초과한 피해량만큼 양옆에 있는 하수인 중 하나에게 피해를 줍니다. 피해량이 남으면 추가로 발동합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db8a7a6e0cc2f12a174d14b295a30f877e10b60baca0bdb79b1337ddf0e6d094.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/785e344b8e129bcc1827f05200637267e9600c197d929144c5d49db472b075ce.png"	"왜 직각으로는 굴러가지 않는 거죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/096eff1709faaccb248a215725bc9d09da453c8ae63f0265770175c00c30fb7a.png"
57217	1	"57217-apexis-blast"	4	[]	5	1414	4	"Anton Zemskov"	5	"에펙시스 폭발"	"피해를 5 줍니다. 내 덱에 하수인이 없으면, 비용이 5인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7d8353b5ea24068c269c192e83a9d303ece469c2effc07fa5d5d8786bf22f3e.png"	""	"진정한 마법사라면 혼자서도 빵 터지게 할 수 있어야 하는 법이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d0ba23e1ec05c7160ea43fc873069170a92f3c0b509fe94bea5a47c4b2966e1.png"
41878	1	"41878-meteor"	4	[]	5	27	4	"Matt Gaser"	6	"유성"	"하수인에게 피해를 15 주고 그 양옆의 하수인들에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/26c28771da403a5c0336cb50021ffa939091444ea0f23edc6af499af06b7c25f.png"	""	"공룡들을 반드시, 완벽하게 모조리 다 죽여야 할 때 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6937c2ae5e1e18468c34433d69f257fb7ccecf5b4017945bdf9b24f3b2569966.jpg"
1004	1	"1004-flamestrike"	4	[]	5	2	2	"Romain De Santi"	7	"불기둥"	"모든 적 하수인에게 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6764b21908e996452d6cd17c4b16bbf07227145f62cbca467fdd9ab52973e007.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6eeb5811fa4e5da6825b78de62312d88a5652c42198df967e885aace9f3c1b8d.png"	"바닥에 불이 붙었을 땐, 멈춰서서 엎드리고 굴러서는 <i>절대</i> 안 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/beffe5e9b379d50dd7aa366c824f4fc65ad6250a3f1e7886882c0a4d22b9071b.png"
39715	1	"39715-firelands-portal"	4	[]	5	23	1	"Gustav Schmidt"	7	"불의 땅 차원문"	"피해를 5 줍니다. 비용이 5인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3dde3ca0620cb1c11cfee9e9110b07b82ba2c5286e5d45254cb4e7694ba6e36a.png"	""	"불의 땅으로 오세요! 심연의 구렁보다 <i>훨씬</i> 아름다운 곳이랍니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7136155f1d8c9e731351de0128c59afd2d8ab58f5cc9e3cd7f84ba8b63b16873.jpg"
40411	1	"40411-greater-arcane-missiles"	4	[]	5	25	4	"Evgeniy Zaqumyennyy"	7	"상급 신비한 화살"	"피해를 3씩 주는 화살 세 개를 무작위 적들에게 발사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/663302ce9aa1302e1d880a3a6b643d44e62e8af3bab0c38c6892bf2c9609325a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/441864a488079ce0f51f06ca19bf0ed07e71c91c18dcbb56f301d3e0837640d4.png"	"상급 불덩이 작렬은 얼마나 멋질지 기대가 되네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d30e4c85c6dddcc16a999c4dec83306743df5a771853cad78fef93fb6b1b27aa.png"
48198	1	"48198-lunas-pocket-galaxy"	4	[]	5	1127	5	"Jakub Kasper"	7	"루나의 휴대용 우주"	"내 덱에 있는 하수인들의 비용을 (1)로 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b1198290612cbca4d1a6053ab8972e127b828e42ff22cd4eaf3d96cfb5eb22a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d060383ba8c3cdb27f1a45a05fca1366ecce726cd803fac43c663b66936b006.png"	"루나는 선임자가 휴대용 블랙홀을 만든 후에 점성학 부서를 이어받았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3be6f23b747bb1f0ec49877c6ac7c752a0ee36be75a212e07c131cc8077f381.png"
1087	1	"1087-pyroblast"	4	[]	5	3	4	"Luca Zontini"	10	"불덩이 작렬"	"피해를 10 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f96b05a216263126b7e3d6b477f4820a3d2be31afb89016078af48fa6cc0da78.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5de9cce7eb958493bd027c6b6e3ce4a91717e30c9c98c6c460bfef30514e707d.png"	"이 카드를 뽑으면 잠시 시간을 내어 한 번 사악하게 웃어주십시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bbc995adcc391d41c65f6abdd36a5d6683cc55baf738e05c9d2afa8a21b95db.png"
53442	1	"53442-puzzle-box-of-yogg-saron"	4	[]	5	1158	4	"Kagi"	10	"요그사론의 수수께끼 상자"	"무작위 주문을 10회 시전합니다. <i>(대상은 무작위로 선택)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/051b4ccb8d806c09691910ac6f2be141767c4a9cbd28ddbdac45024b7344247f.png"	""	"\"리노! 그 상자에서 손 떼요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62386602f6b7663179cbc040a4d9aff9168ee8ff1dc8b5cbe7a59db677ce7627.png"
38666	1	"38666-forbidden-healing"	5	[]	5	21	4	"Mike Franchina"	0	"금단의 치유술"	"마나를 모두 소모합니다. 소모한 마나의 두 배만큼 생명력을 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a07174e25b11c5870bdca61fd1f682efdb136f685487cb4b277f0d1fd5e8824.png"	""	"치유하는 주문이 왜 금지되었는지는 아무도 모릅니다. 그래서 더더욱 불안하군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/570d4ed47158a5dba499643eba63c22d2e0265e592052c90ddf10fbd09419b2d.jpg"
59038	1	"59038-first-day-of-school"	5	[]	5	1443	1	"L. Lullabi & K. Turovec"	0	"등교 첫날"	"비용이 1인 무작위 하수인 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e078ccdac7e421e2b33b8b0e88c5e5364cd97accb8a1b731103da0cefb205027.png"	""	"\"책은 서점에서 사고, 물약은 연금술사한테서 사고, 그리고 마법봉은... 봉부상한테서?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0bb88c139e102e67174b286f005dfa2eccb8802fa70304e7bbd823fec611be1f.png"
854	1	"854-humility"	5	[]	5	2	2	"Daren Bader"	1	"겸손"	"하수인의 공격력을 1로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6983b07cb45a2cf1c135889bb2cee44ed6ff7b8e947241873a81238fb8c99d3e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ef12f2cfa493ef281a750a40f2e6411604f690a88e2ecbb32f330ff5d92b8b8.png"	"이래서 겸손이 힘든 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30254b38fbf1766ba5f71de2ae62a62f1b47b76901562e85d037e9b4cf48b596.png"
70	1	"70-blessing-of-might"	5	[]	5	2	2	"Zoltan Boros"	1	"힘의 축복"	"하수인에게 공격력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33408a548ce318dae285b54cbd5d1005926ed6d5bacb84580b05f550cd5abec2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4be1a428f0327f0d8844ce2ec0ad2c494c395cdb53039ee6b5c9a0832cca414d.png"	"\"이런 내가 힘까지 세지면 어떨 것 같아?\" - 토드 매클, 최근에 상향된 징벌 성기사"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf1330935389021ca6fab6205c8511b846e2338081b806f99a19a7e7d1c46575.png"
1373	1	"1373-blessing-of-wisdom"	5	[]	5	3	1	"Chippy"	1	"지혜의 축복"	"하수인을 선택합니다. 그 하수인이 공격할 때마다 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b274b969e850dd47ef5e7145ede3e8bbb83c9c45095950493bea0ccc53ae156.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82af2b83ef81941c330ff7d0c43507805c60d0b66afee533c5df3d274c0b0132.png"	"이게 어떤 지혜인지는 모르겠지만, 일단 매 턴마다 한 번씩 공격해야 할 것 같군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c1133d204980b0c501d907ab4adbdcaa163605b3d23036ba92dfea919f65f7f.png"
38749	1	"38749-divine-strength"	5	[]	5	21	1	"Eva Widermann"	1	"천상의 힘"	"하수인에게 +1/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f5f7a76747bf429d365abd6d8821b52f941c9d938ade1c2940abf9a139240b5.png"	""	"매년 열리는 서부 몰락지대 역도 대회에서는 천상의 힘 주문을 몰래 사용하다 적발되는 성기사들이 종종 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7120977c059430e37168501d2bdb26e7878c170326afa9de88a6919beb74cf3a.jpg"
40371	1	"40371-smugglers-run"	5	[]	5	25	1	"Alex Horley Orlandelli"	1	"밀수업자의 일상"	"내 손에 있는 모든 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6272d24f5cc8654b67d1c8e1c02f869dc6106ec18651584abf2319595cdf814.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d3f1d859f8630441a222dc7f20b052b574f5b652216fd12aeb7d9fbdff28267.png"	"가젯잔 역사상 가장 유명한 사건 중 하나는 경관 샐리가 불법으로 생선을 밀수하고 있던 험악한 떡대들 패거리 하나를 홀로 상대한 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5cabe3bff4198adc19c545f5463caec94ea737ce107959eb3289dca8610c848.png"
41912	1	"41912-lost-in-the-jungle"	5	[]	5	27	1	"Zoltan Boros"	1	"길 잃은 신병들"	"1/1 은빛 성기사단 신병을 2명 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f511a66911c8e89c2d041892fcff07e9281e37fc2b3cf69117bf16b1189484f1.png"	""	"그 후, 조지와 칼을 본 사람은 아무도 없었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1be59b97e014dac0dcef9e1fda7857a3b03a2bdd9bc8ba4605fcd766422de9ce.jpg"
48985	1	"48985-crystology"	5	[]	5	1127	3	"Tyler West Studio"	1	"수정학"	"내 덱에서 공격력이 1인 하수인을 둘 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5deb52c2bee671f0532fe3bd20274cd86b14fdbf5ef2bf627e5c49a8f63fccf.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8403cc66762d4d95c46ad4fd75f54749c90d768834d36afde6a55a42fd5373b6.png"	"\"빛은 입자도 아니고 파장도 아닙니다. 오히려 주스에 더 가깝죠.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3987f3b910376a603a5e9b729e56f0a00aa075da43847f2f93cab0e239d88b49.png"
59083	1	"59083-wave-of-apathy"	5	[5,6]	5	1443	1	"Arthur Bozonnet"	1	"냉담한 반응"	"내 다음 턴까지 모든 적 하수인의 공격력을 1로 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1923a2c37c54606075a8a62f816c454e61743fab4a08da9cac87ac7464805f62.png"	""	"\"블리자드 신작이 카드 게임이라고?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8d9f97aaee7d5a6f3daaccd54ff73473d0de91c1e0850d8246a76564f14c0b1.png"
291	1	"291-holy-light"	5	[]	5	2	2	"Zoltan & Gabor"	2	"성스러운 빛"	"생명력을 6 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04fa413c098fca06b15b302814a7dc9a9dfe603567d0490b6ad5687c78282626.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99a81f4e35ba9b264e02baf3875fb3d6eb6f90e0f8862a22567f1d619dcf3781.png"	"종종 성스러운 빛에 노출되신다면, 자외선 차단제를 바르세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5eb7d27316a8dacb81be9e463388a159748900341e5754706250b83e20c91c3.png"
2025	1	"2025-seal-of-light"	5	[]	5	13	1	"Jason Chan"	2	"빛의 문장"	"내 영웅의 생명력을 4 회복시키고 이번 턴에 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7264d91e7c529d80be49d104c887de29ba6e8d97e200dcb85352c9abe9e74504.png"	""	"빛의 도장은 생명력을 8 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d64a470e34030266c5ddc79db9ddc36a03fff099a5ac5963a441ed8d9a0370a.jpg"
42469	1	"42469-dark-conviction"	5	[]	5	1001	1	"Arthur Gimaldinov"	2	"어두운 신념"	"하수인의 공격력과 생명력을 3으로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d25b02dd3e941c8b63e491d881d0332b7cd6f22b2d2e32bb6ce070cd9fbf96f.png"	""	"우서의 법정에서 그는 모두의 심판관이자 배심원, 처형자입니다..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11c5c74c7de2269c4a9d6ea1ded769851c8bdb808699f0892ed16474b0c8e44c.jpg"
46621	1	"46621-rebuke"	5	[]	5	1125	1	"Tyler West Studio"	2	"비난"	"다음 턴에 상대편이 시전하는 주문의 비용이 (5) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85f07a324ddc21903100f594e57421397a6e8251cc562f9419513e384f123c4c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/375d6356bfa60380364fc249b42cf2aa0b271a83f5f1cad2dea46ecb186178f3.png"	"\"네가 보인다... 다음 턴에만...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97f8e8ff0dafd596b1363cbe37ca078c399a9c1718b8e3f8002eac67e740a971.png"
50028	1	"50028-flash-of-light"	5	[]	5	1129	1	"Zoltan Boros"	2	"빛의 섬광"	"생명력을 4 회복시킵니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9359545a6a6189574b02a43f69dbd4ffad4b10c3b0ac9364aa683bd6b9de9efd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c11d1872bd98a1ded2513f2548de0e996697e8b9127f38277ac7e18cdc5ffc92.png"	"잠깐! 카메라 가지고 들어오시면 안 됩니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d35ad78f51137d941f51a188f77da4a25eac5c09bffac864199543aadf46d78.png"
54806	1	"54806-subdue"	5	[]	5	1158	1	"Steven Prescott"	2	"진압"	"하수인의 공격력과 생명력을 1로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d01bc9ec7cd20c772e68223e5dd78cc82e88f4ab05f2e5ef3edd05111efaef36.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21d38d4f9b5bc8c8dfa7a62b549144e0a091d6bd32857b86aa42c36957fb2c98.png"	"겸손보다 더욱 겸손하게 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03873c85a6c74726b11e6411b18952ac4b39f1f7da93568408f18e0d3024b1fb.png"
57546	1	"57546-hand-of-adal"	5	[]	5	1414	1	"Anton Zemskov"	2	"아달의 수호자"	"하수인에게 +2/+2를 부여합니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0109c930c1c89d0801acec4ea273e6ace9ffb18b869b898d871f6182c461bebb.png"	""	"아달의 수호자가 되는 것은 험난하지만 위대한 업적이라 할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5803906fab9da8f1ff19b4e76a91985193fce738795502d2844d680290fc8801.png"
