id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
59569	1	"59569-turalyon-the-tenured"	5	[]	4	1443	5	"L. Lullabi & K. Turovec"	12	3	8	"종신 교수 투랄리온"	"<b>속공</b>, 이 하수인이 하수인을 공격할 때마다 그 하수인의 공격력과 생명력을 3으로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f15ba78b1bd5fe0de7acdedfc338cc616c4251963bf35912e7c7d249d2be44a.png"	""	"“악이 정의 앞에서 달아나고, 죄 없는 자들이 평화로이 살기를. 공포가 존재하지 않는 날이 오기를. 그날을 위해, 나는 기꺼이 목숨을 바치리.”"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6dd3f6c744fd310a69d03d241c433ac2edbe621d77686e8b44f1f678342b274.png"	[53]
60066	1	"60066-psychic-conjurer"	6	[]	4	2	2	"Jim Nelson"	1	1	1	"정신의 창조술사"	"<b>전투의 함성:</b> 상대편의 덱에서 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/918979241efe7dca478974202acf17614c5837412cc2222df363bfa36375e380.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a616c6bde7fe49e2af18708990b0f60cde04bcf02f1077294b5cc905be95bc9c.png"	"\"이건... 위습? 위습을 왜 덱에 넣은 거야?!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3a735cc002c8c3379148baee13fe3a27f0888e5a802880c152e455514d33ce5.png"	[8]
60069	1	"60069-scarlet-subjugator"	6	[]	4	3	3	"Adam Byrne"	1	2	1	"붉은십자군 정복자"	"<b>전투의 함성:</b> 내 다음 턴까지 적 하수인에게 공격력을 -2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c36ac719a30665042df952ac72a4c011504d5f218df060040a0a5be24310cc68.png"	""	"붉은십자군 수도원에서 발차기로 사람을 진정시키는 방법을 깨우쳤다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75542021e1b009a5d6940ff1b98bc43bbfa961253f2bec7e4d6b64292de655d3.png"	[8]
1937	1	"1937-shadowbomber"	6	[]	4	13	4	"Matt Dixon"	1	2	1	"그림자 폭격수"	"<b>전투의 함성:</b> 각 영웅에게 피해를 3씩 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a26b2e290b3bd267b67528410fbd20a6fac6380bbf3496ccaa0cea96f6b2656.png"	""	"아프냐? 나도 아프다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25a0068b299d94e5f5b820e91467607b63b86721758ed151e056aa89753eed09.jpg"	[8]
49265	1	"49265-test-subject"	6	[]	4	1127	3	"Ian Ameling"	2	0	1	"실험체"	"<b>죽음의 메아리:</b> 내가 이 하수인에게 시전한 모든 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4007f50024beaf95d37f60a6ddff7d2cf416602ebe81e6d76e94e613eb72ee5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6649f1d00d30969c2db8b2bff74ded42ea4c21266a9236f46210d442c5bf4ddf.png"	"\"이러니까 속이... 진짜 메스껍네.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b1c59ce3494136d495b0138230c996a2592f0f262c8d12cbfe7def511e87b65.png"	[12]
50352	1	"50352-spirit-of-the-dead"	6	[]	4	1129	3	"James Ryman"	3	0	1	"망자의 혼"	"1턴 동안 <b>은신</b>을 얻습니다. 아군 하수인이 죽은 후에, 그 하수인을 비용이 1인 하수인으로 복사하여 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/467bb6674241a939645d80ef2ef9f5d9e59781cc6a1b3a8e4620bd9a2fe77f88.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de869c3df116590d82a166b8e4b7f9d622f727aace29cc122104f77dd9750e0c.png"	"살아서든 죽어서든 그와 함께하게 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ba41563452aadbbb3beaa7b3e431fc1ecaa74a313f9fd1497b1d828166655db.png"	[6]
54874	1	"54874-disciple-of-galakrond"	6	[]	4	1347	1	"Eva Widermann"	2	1	1	"갈라크론드의 사도"	"<b>전투의 함성:</b> 갈라크론드의 강림을 <b>기원</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52c7e7c941653deff1706b0d082d699e60756ec2fed55f18446758fd2d748e88.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/782b90b9d4883b1173f53762051bcc2bc9ae845209aa452a7da725192b03fe60.png"	"부활 의식이 왜 언제나 성공하는지 아세요? 부활할 때까지 의식을 진행해서 그렇습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1c6373f78043f25b8411f90edaba31bc77f04b48a6bb18c575db7012e42003d2.png"	[8,79]
56088	1	"56088-cleric-of-scales"	6	[]	4	1403	3	"Maria Trepalina"	1	1	1	"비늘의 성직자"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 내 덱에서 주문을 <b>발견</b>하여 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a194142fa732c3451f73c4dfeaa0a1ffc2c85575d9c94ce2009cfc04386f736.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb384f0049bdd457e1ed371edd4c138e03e18531455df2eb3d9e2b3b080ca6dc.png"	"용족이 있는데 주문을 발견하지 못한다면 덱에 주문이 있는지 확인해 봅시다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f5a6cb7bb72fff124fc3e07c8c65828942cb479df0cf347e71d442ecf8f7d82.png"	[8,21]
60068	1	"60068-kul-tiran-chaplain"	6	[]	4	3	3	"Vladimir Kafanov"	3	2	2	"쿨 티란 전도사"	"<b>전투의 함성:</b> 아군 하수인에게 생명력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea6013838d13856c0dd3167c7d3eef0203a42d2b4356dbea3785be7565eb01f7.png"	""	"쿨 티란 성직자들이 사용하는 성수는 바닷물로 만들어졌다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4ed7dacea80de938f1fb7e85c025487ff7bddfc1c3b5543b4bac4f444088b17.png"	[8]
1936	1	"1936-shrinkmeister"	6	[]	4	13	1	"Jim Nelson"	2	3	2	"축소술사"	"<b>전투의 함성:</b> 이번 턴에 하수인에게 공격력을 -2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f29ae30a2ccb7ef6bb926b9147e3ce214cef53e760beaf442541ec37b2b416da.png"	""	"자기보다 큰 건 무조건 축소하는 고약한 영감입니다. 만약 마주친다면 기어가시는 걸 추천합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80dd25fae21f7fba8d9423e058c460d555c0243121fa779048eb5ccde416e946.jpg"	[8]
2596	1	"2596-wyrmrest-agent"	6	[]	4	15	3	"Jeff Easley"	4	1	2	"고룡쉼터 요원"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 공격력 +1과 <b>도발</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2810783e975f85058891899517e599e552ca7963ed2265a4288f982517932303.png"	""	"다섯 용군단의 위상들도 대 마상시합에 큰 관심을 보이고 있습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80a9d1e1febcd735bf7035eebbfbd16d4181e69dd589943c0347a6ccf57ec8fe.jpg"	[1,8]
2878	1	"2878-museum-curator"	6	[]	4	20	1	"Steve Prescott"	2	1	2	"박물관 관리인"	"<b>전투의 함성: 죽음의&nbsp;메아리</b> 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28cd224a1cd4d55083e2574c5da4133c48c3de36a6e07ce3891f519633515f1c.png"	""	"딱 두 부류의 사람을 싫어합니다. 박물관 난간을 오르는 아이와 유물을 살아 움직이게 만드는 고고학자."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9332728b8fabdd18daec348a34d056135ce27b651aeb2f52e9abe87e204f5168.jpg"	[8,12,21]
48360	1	"48360-squashling"	6	[]	4	1125	1	"Tyler Walpole"	1	2	2	"작은 호박"	"<b>잔상</b>, <b>전투의 함성:</b> 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/84644f0d338c41dc1e91bcfb21038041664f7a62fd2d3e68ce70f46b3c692c47.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22afd212e6c2eca8dde0089e5ca31ebd276bf16108ad1ee10d76200732414e62.png"	"몸에 좋고 맛도 좋은 호박이 왔어요~"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2631e3bc7ad83b1cbe61cd908b63c43a206f5ec98030dffb3465dda27a89fa6b.png"	[8,52]
50283	1	"50283-auchenai-phantasm"	6	[]	4	1129	4	"Lemon Sky"	2	3	2	"아키나이 환영"	"<b>전투의 함성:</b> 이번 턴에 생명력을 회복시키는 내 카드와 능력들이 그만큼의 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbda3f1264bf207a21dc7258d6bf34957b6bf6e913cace4be98d371c899ea827.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a95adbb8a229d31b41aa3f29a26692d0abfbf5d55b4ca402b9d77c1170c8a50.png"	"\"자, 여러분, 미리 치유하는 건 잊지 않으셨죠?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bfc56734beb342b04c2031cc27341c931ed7f9c81d08a27722e9c64e8660d074.png"	[8]
51567	1	"51567-shadowy-figure"	6	[]	4	1130	4	"Konstantin Turovec"	2	2	2	"수상한 형체"	"<b>전투의 함성:</b> 아군 <b>죽음의&nbsp;메아리</b> 하수인으로 변신합니다. 능력치는 2/2가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6e430464ab1283f8bf8e8d1ffc6b124b9adbcd55b984a3e991eba5aa3216af1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5033d25db4af425b02982ca5629ed135821dc5aa303be04d86a4dfb53602d0af.png"	"그림자 놀이에 그리 능숙하진 않습니다. \"이건... 촉수야! 그리고 이건... 촉수 두 개지!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68f97b673d4d6d43ed56f9ed83af3d6d6acafe08137c8ebc2aa087b72f0527e4.png"	[8,12]
53933	1	"53933-grandmummy"	6	[]	4	1158	3	"Jim Nelson"	2	1	2	"할미라"	"<b>환생</b>, <b>죽음의 메아리:</b> 무작위 아군 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f4d73b9d75d7cec875c88bcc978e83c85eea955ce94d8dfefe84c4ffbeebdd3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cfc7ed16ae79a00aa3a3eea85fc430508e6d8c9e311c5cb38dc439957f1211f8.png"	"손주가 하루에 열두 끼를 먹어도 배고프진 않을지 걱정합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f579341eb4790146acb1c2440b604517474a522fe6cea1cd45ebb76b0ba03441.png"	[12,78]
54887	1	"54887-envoy-of-lazul"	6	[]	4	1347	4	"Jakub Kasper"	2	2	2	"라줄의 급사"	"<b>전투의 함성:</b> 카드 3장이 제시됩니다. 상대편의 손에 있는 카드를 맞히면 그 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70f57b450755f737c5420b614c1f39b8e01044472be608454ebaf165130ecc47.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc538c6e80805e1d206a94283957fe0bda375ed805bcc5bb14018d8250f965d2.png"	"평가: 다음에는 주변을 잘 알고 방향 감각이 있는 자를 지배할 것."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/780d5a494a04a49d2f93f4ffb4b26b430d13088c40a349f99fd8fb8c449a271e.png"	[8]
56632	1	"56632-dragonmaw-sentinel"	6	[]	4	1414	3	"David Kegg"	4	1	2	"용아귀 파수병"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 공격력 +1과 <b>생명력 흡수</b>를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b048c4c282779f835aa4abc13208229d4dfee67d6a1da1a576d5c9f53238fe47.png"	""	"부업으로 용아귀배 해머 던지기 대회 입상을 목표로 훈련에 매진하고 있다네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb6c188ec26a4a4a8f5d471db1edf41febfa0cbfeec0a8cd486da36a5bf2d15f.png"	[8,38]
1807	1	"1807-dark-cultist"	6	[]	4	12	1	"Phroilan Gardner"	4	3	3	"어둠의 이교도"	"<b>죽음의 메아리:</b> 무작위 아군 하수인에게 생명력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6dfa6efe55fa17b34db479cdce5731c470acc3ae38fe785418b7a2b3defdbde.png"	""	"저주받은 자들의 교단은 새로운 이교도를 모집할 때 교단의 이름을 밝히지 않는 편이 낫다는 걸 깨달았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1c80d0ca991bea2ef9f7fbbce9f3e76cfcd85e6409ef0aabbc2cae55bfc4421.jpg"	[12]
40432	1	"40432-kabal-talonpriest"	6	[]	4	25	1	"Dave Allsop"	4	3	3	"비밀결사 갈퀴사제"	"<b>전투의 함성:</b> 아군 하수인에게 생명력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4287c984e7f9823129f9285d36170b3be26fa509c62c86212ccf6bcf556ee374.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/242be500f2eec3a6640dfcba0ed05024941e3109c20c7eaaef9fb9e0226e1160.png"	"문신사 솔리아가 깃털에 문신을 어떻게 새겨야 할지 고민을 많이 했다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/837db378d2c49b4eaa4cbbb0440dc9ad571b59736efd9cd6654025caef5099d6.png"	[8]
41155	1	"41155-mirage-caller"	6	[]	4	27	3	"Hideaki Takamura"	3	2	3	"신기루 소환사"	"<b>전투의 함성:</b> 아군 하수인을 선택합니다. 그 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ee99d1195377b84cd8eaa5bb41f8f0df341319621ddc75a9eb4504a3f08f3a0.png"	""	"사실 기르던 고양이의 이름이 신기루라고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/13fc94bc6c99f461b73aa7b970c9d84ad605cb44bdf286022afdd0fcf3d00b46.jpg"	[8]
41177	1	"41177-curious-glimmerroot"	6	[]	4	27	4	"Servando Lupini"	3	3	3	"호기심 많은 미명뿌리"	"<b>전투의 함성:</b> 카드 3장이 제시됩니다. 게임이 시작됐을 때 상대편의 덱에 있던 카드를 맞히면 그 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/88e8e2d78a418dc97db9c920aa89e7a43adc4196cf32ea306e614333f512d72e.png"	""	"\"용암 광전사라니?! 이런 카드를 대체 왜 쓰는 것이냐?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7538bed2e3d8f94ce9663a449c27d690ca24f1501ac843804916c450668793ee.jpg"	[8]
42596	1	"42596-acolyte-of-agony"	6	[]	4	1001	1	"Brom"	3	3	3	"고뇌의 수행사제"	"<b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/509b88eb87790cb0963c988deb9b0ffeba3f8943f09180617b79c59e2571eebf.png"	""	"수년에 걸쳐 고뇌를 통달한 자들만이 선발됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2de37a7b68cd00c01ccd0cc68bb8950ed70493794278ab24540ab574b432384.jpg"	[38]
46495	1	"46495-gilded-gargoyle"	6	[]	4	1004	1	"E. M. Gist"	2	2	3	"금박 가고일"	"<b>죽음의 메아리:</b> 동전을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a96e8e886b21c1844b24ff3fdd43f42b81bd8bbf6ab61bdb60e566ce6452bfc.png"	""	"가고일의 가느다란 틈 속에서 동전이 잘그락거리는 소리가 들립니다... 어떻게 하시겠습니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43d44a526f2253f001269ee05eda61930e818547e2c0a348dda59009e58f2d92.jpg"	[12]
46460	1	"46460-twilight-acolyte"	6	[]	4	1004	4	"Tooth"	4	2	3	"황혼의 수행사제"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 이 하수인의 공격력과 다른 하수인의 공격력을 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29445c7c80e6bc0406d978a07f27cf6339aec98e8d41530246a798eee07cd7c7.png"	""	"용들이 배고플 때 먹으려고 남겨 둔 간식거리입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6c4011a40a4e93ac482617c9754af4d5b4bc9348e77a71b1b3f60626b791ca1.jpg"	[8]
48099	1	"48099-omega-medic"	6	[]	4	1127	3	"James Ryman"	4	3	3	"오메가 의무병"	"<b>전투의 함성:</b> 내 마나 수정이 10개면, 내 영웅의 생명력을 10 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3a38655f770ac48c1d54fe5ab515efdd7f40a2b3572294183c60665cb72895b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b446bb68750a6b076fbcdc2a306b891126a9c5239b478e283b14afb340acb3b.png"	"오래 기다려야 소중하다. 치유도 그렇다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d655c8370deaa4b632e1e9b6607a2acdfda894304c41efeac0776db84d3fa31a.png"	[8]
52715	1	"52715-madame-lazul"	6	[]	4	1130	5	"J. Axer"	2	3	3	"부인 라줄"	"<b>전투의 함성:</b> 상대편의 손에서 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b257c0c712186c8acdfb99cd19af9e54239d8aa57af0434edcae2b19c0ee702.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c75b40be536f81d92c0632c3eb292aee862ea795eb50e2f793895832877ed703.png"	"당연히 미래를 볼 수 있겠죠. 여태까지 당신 카드를 계속 보고 있었는걸요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7933c4c45b2f969c207e510a7f2816ee3f7eca342f9dee5be532a3afbf120610.png"	[8,21]
53942	1	"53942-wretched-reclaimer"	6	[]	4	1158	3	"James Ryman"	3	3	3	"비루한 생환사"	"<b>전투의 함성:</b> 아군 하수인을 처치하고, 그 하수인을 최대 생명력으로 다시 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c7bee1c68ff7822300cc0df79cbf6cca40aa89584bc0dec5fc89772343a008d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/323f0e31d0a0a28d2095d5cd8619453ddde50391e8e9123d9bca2ed1b9dce349.png"	"\"자, 계획은 이거야. 우리가 널 죽이고, 다시 살리는 거지.\" \"더 강하게?\" \"아니, 비슷하게.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1e9edb3cab85ee3ab1d7db1e34ce2b525f939c2933accd5a22246e3145c7ae8.png"	[8]
54917	1	"54917-mindflayer-kaahrj"	6	[]	4	1347	5	"Jaemin Kim"	3	3	3	"정신파괴자 카르즈"	"<b>전투의 함성:</b> 적 하수인을 선택합니다. <b>죽음의 메아리:</b> 그 하수인을 새로 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a29d255db677174e56df2e8890da8b395dd56d6d10655d25b9de6e1f0a590e3e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df6be5b5d3d99889e7c09e406e543096f96c966f462c71473517698381b0fa44.png"	"\"영어로 읽으면 더 어려웠어.\" \"한국어잖아...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f034a11bd3a2adbad677650ff3d8feaceabe7bac54c42c3ffd2f34d6416404ec.png"	[8,12]
59643	1	"59643-mindrender-illucia"	6	[]	4	1443	5	"Arthur Gimaldinov"	3	1	3	"정신파괴자 일루시아"	"<b>전투의 함성:</b> 내 다음 턴까지 내 손에 있는 카드들과 덱을 상대편과 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d419406351133b8f77e92cf5ebfdff28d3491d4b1328afb6b2964aa1533771ea.png"	""	"\"...그렇게 결국 멀록 문화를 전공으로 선택하게 되었지.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0b39f9b2f9a8a6eedc0bb47377a82c0f68d8ffb54a0f091ef5a661c6bc4a37d.png"	[8]
2551	1	"2551-spawn-of-shadows"	6	[]	4	15	3	"Dave Allsop"	4	5	4	"어둠의 종복"	"<b>격려:</b> 각 영웅에게 피해를 4씩 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/912b2f54c0cb26eeac271836d8e2bbcb6c156697aee6639eae2be03438263fd5.png"	""	"분명 격려를 했는데 왜 내 명치가 아플까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ff0bb0140720f8e71318a2a049432cfcd4ff40cc15e9a01a03b1d167e3123bb.jpg"	[20]
39034	1	"39034-shifting-shade"	6	[]	4	21	3	"Tyler Walpole"	3	4	4	"변화무쌍한 망령"	"<b>죽음의 메아리:</b> 상대편의 덱에서 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/51e4d9e01b902749a59fadb7bcc0bd982cc267a0a5f84312b9a9ed830929e954.png"	""	"그늘에 있으면 시원하긴 하지만, 쥐도 새도 모르게 사라질 수도 있다는 걸 명심하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0011ebfa495a04e765c351e277a7b2b10893cd5952b047e95c244885a45f9e8.jpg"	[12]
41180	1	"41180-tortollan-shellraiser"	6	[]	4	27	1	"Garrett Hanna"	6	2	4	"토르톨란 껍질방패병"	"<b>도발</b>, <b>죽음의 메아리:</b> 무작위 아군 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb1812fa555b5c44db58dd9cbdf591cf09e3f7f55f15663d1027dd93383c320c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d211e05dc4c549f7714277a2471ea7fe1b00bdeae59e1cc00f4148bb0581aa89.png"	"껍질을 두른 영웅입니다. 그리고 피자를 좋아하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e56422cf9432f6b71f34300c300ccc5053ad08f04192e91bc7364fc2fd19cdc.jpg"	[1,12]
51715	1	"51715-hench-clan-shadequill"	6	[]	4	1130	1	"Paul Mafayon"	7	4	4	"짐승단 그림자가시"	"<b>죽음의 메아리:</b> 적 영웅의 생명력을 5 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c853814e831b8c97af208a5fa6d35345a44c127478c1dea3893614ad831f188.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a51c1a21406ee13dff535438e0633e3054d6633d27c42d83b29ac9255c6eeeb5.png"	"이것도 간식용인가요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9b8b5cc4dffdcd06f6f1004137f2a95c6aadb934d81430d048d214f6d819df2.png"	[12]
53935	1	"53935-psychopomp"	6	[]	4	1158	4	"Jim Nelson"	1	3	4	"저승길잡이"	"<b>전투의 함성:</b> 이번 게임에서 죽은 무작위 아군 하수인을 소환합니다. 그 하수인에게 <b>환생</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e9c63e8ea137f8884333ff74e45b536a34af9f0770515d97e253e4e13eb4436.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de83a78e8b779548db97876949638fbc649ff3a196e6d08a0893ab0333e33449.png"	"\"다시 살고 싶다면 날 따라와라.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea3852ee85c3f15040ade247f6dd24bd53534bb63c1ee70b8f8fced32bca811c.png"	[8,78]
59619	1	"59619-cabal-acolyte"	6	[]	4	1443	4	"Slawomir Maniak"	6	2	4	"비밀결사단 수행사제"	"<b>도발</b>, <b>주문폭주:</b> 공격력이 2 이하인 무작위 적 하수인을 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/269cc836f922c7989b0f270766c2f988d982f1f9ad96343d17925db7766f2309.png"	""	"학년에서 제일 우수한 학생이 된 비법이 뭐냐고요? 손을 잘 썼을 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb17f65d62818fbdc949ad7929fa2457e8598f2644251aa73e1ee2d1d5123675.png"	[1,88]
59222	1	"59222-brittlebone-destroyer"	6	[9,6]	4	1443	3	"Dave Allsop"	3	3	4	"약골 파괴자"	"<b>전투의 함성:</b> 이번 턴에 내 영웅의 생명력이 바뀌었다면, 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9225a026863b47e170005c8f8db766063bf0b85c37b592de05ba250fa8767791.png"	""	"연기 수업에서 골 때리는 역할을 많이 맡았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c48468e36a728f0b2ff8b1c4edf8d0ae95360045c78a058bfa5da3d4e79ac911.png"	[8]
1364	1	"1364-temple-enforcer"	6	[]	4	3	1	"Daren Bader"	6	5	5	"사원 집행자"	"<b>전투의 함성:</b> 아군 하수인에게 생명력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f70b61830ece677578ebaaad183b5e864c80f8e4773bed54cd67fd8c9d86552e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcf75ec40eec23bb8cbab5018ad86cffd94707fb4750d2309b4e4204698b9ae8.png"	"\"집행\"이라는 이름의 검을 강탈당하고 속세를 떠나 사원으로 들어왔기에 사원 집행자라는 이름을 갖게 되었답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/502f83aaa6063f4c50ba5ea74fbed8215759c7cc23e02e7670995fc077b92437.png"	[8]
1931	1	"1931-voljin"	6	[]	4	13	5	"Raymond Swanland"	2	6	5	"볼진"	"<b>전투의 함성:</b> 다른 하수인과 생명력을 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0bfde7922c5277c45f099f326d88214d6cfd2822482f9d9bc26979324ed07ac6.png"	""	"왜 볼진이 사제 카드냐고요? 볼진은 어둠사냥꾼입니다. 그리고 어둠사냥꾼은 뭐랄까... 좀 부두교에 심취한 암흑 사제 느낌이랄까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d5c6940ebe3af08ee6e9601e2592c6a148269d53abf868d3fb6e08f97bc5526.jpg"	[8]
38764	1	"38764-darkshire-alchemist"	6	[]	4	21	1	"Chris Seaman"	5	4	5	"어둠골 연금술사"	"<b>전투의 함성:</b> 생명력을 5 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6bd609949a3cc58c5312c22a8664be53ed54f6ded37cc492b50d3c9cae7b1b0a.png"	""	"끈적한 외형에 비해 효력은 꽤 괜찮은 편입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e52ae6794ccafe25dcf122717c0b4dedadd905db40a40ed9b989dd74c5ae56cf.jpg"	[8]
