id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
2007	1	"2007-vitality-totem"	8	[]	21	4	13	3	"Guangjian Huang"	3	0	2	"활력의 토템"	"내 턴이 끝날 때, 내 영웅의 생명력을 4 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14dbb3704cad6afc4d28d91f25f75909dbe3899ca249d6d6720ec4394e3eb9a5.png"	""	"가끔 5일장에 출현하는 토템 깎는 노인에게서 살 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96b442dc4447a7022117d68c3965dc853fff958398115b09e64ea40672ae4a17.jpg"
51724	1	"51724-underbelly-angler"	8	[]	14	4	1130	3	"Jim Nelson"	3	2	2	"마법의 뒤안길 낚시꾼"	"내가 멀록을 낸 후에, 무작위 멀록을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc2de7670fc76434f488ed71bc6a76c6b4a94484dfd6823b21854952cab34cd4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0ae971beb7a472f21189bb917f813ece0c2937011d5868c7d165234cc29d6b6.png"	"멀록과 함께 나방도 모여듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75953af4eb53c2f7669bb7ad145756ade97a22d72a61c70e542906a5a707eb9e.png"
1008	1	"1008-flametongue-totem"	8	[]	21	4	2	2	"Jonathan Ryder"	3	0	3	"불꽃의 토템"	"양옆의 하수인들이 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/276ed50d340680c8c03f80f77d6103e03ea3d79c61f9d7e2923dc7bcf1d19e99.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/effb6bc8b9752da9f32258e12ae455dda0d8300eaaa7782fe7ae29158744e3e7.png"	"토템 장인들은 본인의 토템에는 가장 희귀한 나무를 사용하곤 합니다. 심지어 무쇠껍질 수호정령으로 만든 토템도 있다는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77c318349f5c2f1246badc1e09bb6e824274144871a09e957ad3a76ca2369809.png"
513	1	"513-mana-tide-totem"	8	[]	21	4	3	3	"Scott Altmann"	3	0	3	"마나 해일 토템"	"내 턴이 끝날 때, 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab4967527fda99ee69549d36d4a4b5749749617be93700d216486ab280c378e1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14c6b5560e6982ca9340ece4b0bc30cdc3748add7a396d5c6c6915ea8e14b55c.png"	"주술사들의 여름철 필수품입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfa0c952ab14efb4ba367fe7a68eb56f6074de523141695055af497bb4a2a9ce.png"
52636	1	"52636-scargil"	8	[]	14	4	1130	5	"Alex Horley Orlandelli"	4	4	4	"칼지느러미"	"내 멀록들의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/530a16a7e1a9dc3a25cb0a9ee425086ebaddda8ae3db4a0beae52ba8c4f94ea0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8eeaa2db6e8bf021445942996e18c768698d168419faadadc77dc5950cf7c5b.png"	"저 상처들이 어떻게 난 건지 아세요? 사실 본인도 모른다는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcd77debab558a7132af5ef23b997777f8a58cedfa25a7f229cbf61b86d1d9ac.png"
38722	1	"38722-hallazeal-the-ascended"	8	[]	18	4	21	5	"Wayne Reynolds"	6	4	5	"승천한 할라질"	"내가 주문으로 피해를 줄 때마다 그만큼 내 영웅의 생명력을 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/769f3873f369aadab041594d2afbaf77075cd0ba28a0bc60f68709e0aab9130e.png"	""	"정령들이 자네를 파괴하고 날 치유할걸세!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/20ac7c58e9c1303df75d68aeb99ad364755c0ba61f7764c98aa34cdd09a550e2.jpg"
47873	1	"47873-bogshaper"	8	[]	18	4	1125	4	"Jim Nelson"	8	4	7	"수렁주인"	"내가 주문을 시전할 때마다 내 덱에서 하수인을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/100bdc7c0433604bcc08739128af560921fddd631d5328e2b38b533877da3d44.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e86b2ba3c129b11c44c017b731cc6a74128aa9818977fc4936bb2f3ec277f32.png"	"수렁으로 뭔가를 만드는 걸 즐깁니다. 하지만 형체를 유지하는 게 어렵죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ca76ed2fe0719970184109495b695c03f95dfa26ae9d3272a80182274d4a4e7.png"
39740	1	"39740-malchezaars-imp"	9	[]	15	4	23	1	"Peter Stapleton"	3	1	1	"말체자르의 임프"	"내가 카드를 버릴 때마다 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/999699263441d4dcbbd19542c4fcb0a94fb5472a4e1f3f23f1a75d761a609b3b.png"	""	"말체자르에게는 도비라는 임프 심부름꾼이 있었습니다. 하지만 아주 비극적인 사고가 있었죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0314852d75cbdbf8acde25afc807b5b90d822da53b0ab609ca021d19c52b3da0.jpg"
2623	1	"2623-wrathguard"	9	[]	15	4	15	1	"Sojin Hwang"	3	4	2	"격노수호병"	"이 하수인은 피해를 받을 때마다 내 영웅에게도 그만큼의 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ddfddd2d6d618de7844a30d742cfa78ef45e131de96063f4a8c33a15ba8edd4e.png"	""	"한 게임에서 안녕로봇을 5번 만나면 누구나 격노수호병이 될 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb33bda8f6c2070540ddcde55b57225ee1e0bf919b7d706ecba0ea45d8c59f8a.jpg"
2777	1	"2777-tiny-knight-of-evil"	9	[]	15	4	15	3	"Raymond Swanland"	2	3	2	"작고 사악한 창기사"	"내가 카드를 버릴 때마다 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/868189ba60e1277d1be07b079cf75f2940a54c8333ee777561fbdbb1ea873d02.png"	""	"크고 사악한 창기사는 너무 식상하잖아요. 그 몸집에 맞는 탈것도 구하기 힘들 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0008c9e844ff41cf3f01ad4f843ef659df6e4b2da98e47ac1e5d592e4bd0e24.jpg"
41876	1	"41876-clutchmother-zavas"	9	[]	20	4	27	5	"Anton Zemskov"	2	2	2	"여왕 자바스"	"이 하수인을 버릴 때마다 +2/+2를 부여하고 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7db6dad31ae5a938b852366bb85de5edc70b1e1abfae39343af1663453ec77a9.png"	""	"그녀를 버리는 건 그녀를 강하게 만들 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fcbf865601ea7ad4e2ccd2901495bb5292d9abf9d08bb62ec89be46973fc946.jpg"
56519	1	"56519-imprisoned-scrap-imp"	9	[]	15	4	1414	3	"Dave Allsop"	3	3	2	"사로잡힌 고철 임프"	"2턴 동안 <b>휴면</b> 상태입니다. 깨어나면, 내 손에 있는 모든 하수인에게 +2/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a7c25be83e6bf368cb5daaa447d8082e973b37a5f4e214d57a46a09a8405ed7.png"	""	":( 임프에 문제가 발생하여 다시 시작해야 합니다. 자동으로 다시 시작합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbe541842beaa38a925a0941aae4bbf0dcfac2095c2d35b17c6410d869951bda.png"
40598	1	"40598-unlicensed-apothecary"	9	[]	15	4	25	4	"Jon Neimeister"	5	5	3	"돌팔이 연금술사"	"내 하수인이 소환된 후에, 내 영웅에게 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3938da5e2c0a4d00aa598d0038998839208e3ad7fc554a257db15107ba8b2d53.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56a0eb3e1b6a4e8fa44e464db3d56275036c96dfd29ef439cf697fdfd2bd0cf8.png"	"치유 물약에 고작 재료 하나 잘못 넣었다고 면허를 빼앗아가다니. 무슨 동네가 이렇게 팍팍해?!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/afdf910be437e8ff931cb0a1a20f8303a8a4299191d0324252b179bafafdc8f7.png"
42642	1	"42642-howlfiend"	9	[]	15	4	1001	1	"Konstantin Turovec"	6	3	3	"울부짖는 마귀"	"이 하수인이 피해를 받을 때마다 무작위로 카드를 버립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fba992a4cb61b076ca561cee70754b932fa6c71574e745ba19d3eca5a88d9d0.png"	""	"입에 카드를 넣고 다니는 게 문제라면 문제입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef87017d7c6d7a99cb77307aa9353f168db6a25fbb6da33d2c24992566f9ed1b.jpg"
56523	1	"56523-darkglare"	9	[]	15	4	1414	4	"Nicola Saviori"	4	3	3	"암흑시선"	"내 영웅이 피해를 받은 후에, 마나 수정을 2개 회복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5a96a61c14ee8b74f628ca5494a33ac5a64186d3c55af09461ca65fbc11f500.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6acb82525458a8ce4e0d6abd97b1c7dcc0f7b97685f10ba9cbe49e1c87e5ab77.png"	"이름과는 달리 수정처럼 또렷한 시력을 갖고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/47144645cb522fda521066b5b6194be98dd3a45889c59c85e5dfb3ddc3cee79e.png"
1997	1	"1997-fel-cannon"	9	[]	17	4	13	3	"Matt Gaser"	5	3	4	"지옥 대포"	"내 턴이 끝날 때, 기계가 아닌 하수인에 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/53affb6992d04d9aea5cc5160a441e0623c1651b690b069450a6db11d3f6ce64.png"	""	"그래도 지옥이 뭔지 아는 녀석이어야 공격할 의미가 있지 않겠습니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e7da22dc48943d96ac34c97e721b51264a7f9ca71ab10f8b1109afd6416fe095.jpg"
53889	1	"53889-diseased-vulture"	9	[]	20	4	1158	4	"Dave Allsop"	5	3	4	"병에 걸린 독수리"	"내 턴에 내 영웅이 피해를 받을 때마다 비용이 3인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cce4bff5053532576841c8d3f687f954d20e831f5b7eb4892141966753a4f36a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e7b8dbd81c613f4af7e6b6795f258e47fae13e78200694f60384e0394bfd27e.png"	"대머리 독수리마저도 병에 걸릴 역병이라니... (절레절레)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/044395dbd3d10f2a5cd99ed482e98416cf812011ea651a4c3d27e4a384a069ac.png"
2068	1	"2068-floating-watcher"	9	[]	15	4	13	1	"Todd Lockwood"	4	4	5	"떠 다니는 감시자"	"내 턴에 내 영웅이 피해를 받을 때마다 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb7b250d67dfc00b20f01f92dba45f01689efc4eb426991d0e317d3994abcd60.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34cc18ee1a4d5573e2c386f91225c6cb1bf5aca8f276d76024f77013f0fb4227.png"	"본래 이름은 사악한 눈깔 감시자였지만, 좀 과하게 무시무시한 것 같아서 순화했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e99e41e137359b00e55f93a85afaae13a0eb6d1fe7b52fa82ada75c6e9c52596.jpg"
42743	1	"42743-despicable-dreadlord"	9	[]	15	4	1001	3	"Konstantin Turovec"	5	4	5	"악랄한 공포의 군주"	"내 턴이 끝날 때, 모든 적 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6100e97f01df4692bd93f1f2ed90a54cd615fd21a6b0913360b0d9d8b85df369.png"	""	"죽여주게 악랄합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4735e06dc0db1cb09fb9b7f88e9c638b3d247b19b61175535096c67c7efcb108.jpg"
2045	1	"2045-anima-golem"	9	[]	17	4	13	4	"Josh Harris"	9	9	6	"령 골렘"	"각 턴이 끝날 때, 내 전장에 다른 하수인이 없다면 이 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cefb0b637afd809b19d6dbc0868bd4c3f99f22807c01316ef3a063712ce6b359.png"	""	"암흑 원령은 사악하고, 신비롭고, 거대하며, 문장 하나도 제대로 완성하지 못하는 최악의 문법 실력을 갖고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff9312f2504641dc765e3cb744f9f392b08c6dc76925791f8433d87543e10c2f.jpg"
2624	1	"2624-fearsome-doomguard"	9	[]	15	4	15	1	"Anton Zemskov"	8	6	7	"무시무시한 파멸수호병"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5672042d2251a9144805c54e29b272617af557c4ae7d638929e9b6062c10e66.png"	""	"원래 이름은 푹신푹신 수호병이었는데 적정량의 두려움을 불러일으키지 않는다고 하여 개명했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28c02b291f417b02a91c6c766c64e1b6312078d5f5006ed5e84306a169f1b4e7.jpg"
52480	1	"52480-jumbo-imp"	9	[]	15	4	1130	4	"James Ryman"	8	8	10	"거대한 임프"	"내 손에 이 카드가 있으면, 아군 악마가 죽을 때마다 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/152dc2c971ae8ee59a2413983aee14e384e420bf58f2675facf102af59f7f9aa.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1509dc024716e24b304f34f12819440eac6f14a625334a8bdb46530ab57fd9b5.png"	"\"몸집도 크고 엄청 사악하다고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f81d6ea76102ef0aa1598095d9ef4d57514f4fc4e98bd33ca7f5ba1fe912f41.png"
48691	1	"48691-eternium-rover"	10	[]	17	4	1127	1	"Vladimir Kafanov"	3	1	1	"이터늄 부릉이"	"이 하수인이 피해를 받을 때마다 방어도를 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb090e8f76c57239eb9e36bbbc3d85f6e07ce16bceafbf3ec792fc0275434b51.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d0811cebad6dcfd385216338368e7cd4c6d6ace1e50ae0c1196a48e8e554095.png"	"쀼삡거리고 미소도 짓지만 당신에게는 그저 걸어다니는 방어도일 뿐이겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4dca81680bb3e34e4d4019431e27c47594a9deda9476e1e33099da6db921ef1c.png"
56100	1	"56100-risky-skipper"	10	[]	23	4	1403	3	"Anzka Nguyen"	3	1	1	"위험천만한 선장"	"내가 하수인을 낸 후에, <b>모든</b> 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38d5d247d2f36013d2bdbd593ecb644f2f30d44376260d0c4204af293d9092b5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9793ba7d1724b454daa0518aa25ab2c6cf7bf765324c4e8c11d2372b53886a93.png"	"안전 운항 수칙을 하나부터 열까지 모두 위반합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b9866e6a053dc40a4df927e79f93c320ef6fb96628eee013642e3b60634b9405.png"
56508	1	"56508-imprisoned-ganarg"	10	[]	15	4	1414	1	"Ivan Fomin"	2	2	1	"사로잡힌 간아그"	"2턴 동안 <b>휴면</b> 상태입니다. 깨어나면, 3/2 도끼를 장착합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad9383c5be489410490cb9c47cf5d3689da8fa4c0826c56ed5725b8b98a992f8.png"	""	"이글거리는 전쟁 도끼를 공장 직판가에 만나보세요! 배송에는 2턴이 소요되니 조금만 기다려 주세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d0795708ebe52f88fa057e6d54ff581916ee548e757988f2a0d5a616656830a.png"
53104	1	"53104-vicious-scraphound"	10	[]	17	4	1130	1	"Dave Allsop"	2	2	2	"흉포한 고철사냥개"	"이 하수인은 피해를 줄 때마다 그만큼 내 방어도를 증가시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e270657724d9b93a0a45634b58a8a8fd99f0900b3be6af7388bdea73983d94dc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef22c1f330bf4e3d4f34d0a2f0f7adaa5844c64f9a8d0db18952bfd4f5dc883e.png"	"공! 잎사귀! 공! 잎사귀! 다리! 땅! 개미! 공! 잎사귀! 공! 고철? 고철!!!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fdbdaacf10e7946ff5ef2f6ba00b94e4a757af109044e0b9f0bb5afbedee0d52.png"
55004	1	"55004-skybarge"	10	[]	17	4	1347	3	"Steve Prescott"	5	2	3	"비행포격선"	"내가 해적을 소환한 후에, 무작위 적에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2876a9f2f9f0da08ee55527eade71c4f3b19d60e79f205259b45abf449b2e040.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ef628964c213f121719377e2fc630929d5984c6b8f970ece03980ac5a35488f.png"	"비행하는 것보다 포격하는 것이 주된 기능입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4ef03091377ab3b8dd8a374aebd5e3954f7e31b49fd24708760bf6bc3a6b895.png"
2054	1	"2054-siege-engine"	10	[]	17	4	13	3	"Zero"	5	5	5	"공성 전차"	"내가 방어도를 얻을 때마다 이 하수인이 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83cb241f4af9a23dc7fb5154b4544772f29a3a6a5eeb635afb1336aef59cf0d4.png"	""	"겨울손아귀 요새의 유일한 약점입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f4526c9dfdba32e35a45a47eda9646feca4b42045d35cd0855ebe0667a362eb.jpg"
13879	1	"13879-murloc-tinyfin"	12	[]	14	4	20	1	"Oliver Chipping"	1	1	0	"아기 멀록"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b325ab2c5325a7f9a8ad9ee8bfe74fb272f6833d293401fba1ed3423aece68b.png"	""	"심쿵으로 사망하지 않도록 조심하세요."	null
42338	1	"42338-snowflipper-penguin"	12	[]	20	4	1001	1	"Matt Dixon"	1	1	0	"눈발바닥 펭귄"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3da61af7e95e15978f94b2f803349ce7d4a0ff44cbadbabc63ec52b6ffd7b580.png"	""	"육지에선 펭귄 무리를 \"뒤뚱이\"라고 부릅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2e67b62b779b731bd5967879cec3765990cdf331cae161e8e378b549b1c84f1.jpg"
59599	1	"59599-desk-imp"	12	[]	15	4	1443	1	"Alex Horley Orlandelli"	1	1	0	"책상 임프"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/daefd1506f8a1e2a83c722548ba92e18da3b6f01f849101a88746cbe7adbe1a9.png"	""	"\"책 냄새 때문에 속이 메스꺼워!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2547b3f9ca7ba8281f21e8f940c79cda057f182fd61e2e5ecd6679c8598a64f5.png"
191	1	"191-murloc-raider"	12	[]	14	4	2	2	"Dan Scott"	1	2	1	"멀록 약탈꾼"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/964c7ba57da4a6031e2f0f6503942cac93b699ff9dd2498b83abd5cd03304a17.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80e060e66e9d3e57673904536dcba6e07d75478f08cc056267a2840afbc8dd0a.png"	"아옳옳옳옳옳옳옳, 아옳옳옳 옳옳옳옳옳, 옳옳옳옳옳, 아옳옳옳옳옳옳옳! 아옳옳옳, 아옳옳옳옳!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dba5a2ea168b9015f0df386fbd2f6795db448a86abf70d84d0c80166bdf51350.png"
510	1	"510-grimscale-oracle"	12	[]	14	4	2	2	"Phil Saunders"	1	1	1	"성난비늘 수련사"	"내 다른 멀록들이 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4039d0bd04684633a850991c0f82d55a735db415743486a37d8e8b18ed0bb15d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7138e0e14fe0b91ff11f21a5f0577ab2bbed0b05d129528e3670cfb964180560.png"	"아주 똑똑한 멀록입니다. 그래도 다른 멀록들과 크게 다르지는 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71987edd9c733ff15759b98634d9208cbdeb05b44d64979be1c1af94f65c799d.png"
475	1	"475-murloc-tidecaller"	12	[]	14	4	3	3	"Jaemin Kim"	2	1	1	"멀록 파도술사"	"내가 멀록을 소환할 때마다 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d33ea10f348ea25d349fc586c7496013f34d1a2758fe3fe1440217ecc132591f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7292b7e4b0f367a7cebc772f1e29f2432096451eb04e5b9dc864d5e4a6bb92fb.png"	"함께 있으면, 우린 아무 것도 두려울 게 없었다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1807fbda8c0390c3f6371b32e3111f855a78ff5116e03b241697c2db2e374fff.png"
39215	1	"39215-arcane-anomaly"	12	[]	18	4	23	1	"Alex Alexandrov"	1	2	1	"비전 변형물"	"내가 주문을 시전할 때마다 이 하수인이 생명력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/602f0b56a8b3ea5e07d81492df09f8bfca784e4f3459d077edc7d207354cd14a.png"	""	"마나 지룡과 함께 마력을 나눠먹습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebd98ea4fa08913c94b91352da06d7f2fee5b90e9a083f17a152879e8afc23c1.jpg"
40608	1	"40608-small-time-buccaneer"	12	[]	23	4	25	3	"Paul Mafayon"	1	1	1	"신참 해적단원"	"내 영웅이 무기를 장착하고 있으면 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9ba1ad7f5720e76ad73d2860b3f8f37501297dae2409fa04098c57b52cf1d2e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fdea0b28a28fb7f86f93d9b8a6c2494120243e156a6972cfe68e3425a0d4be90.png"	"\"아, 그냥 여가 시간에만 하는 거예요. 주중에는 저도 출근해야 하거든요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdfb89f04ef5863fbf20dbfedd99adf09608ada72d7425ba56ea229f0dba3bc5.png"
40465	1	"40465-patches-the-pirate"	12	[]	23	4	25	5	"James Ryman"	1	1	1	"해적 패치스"	"내가 해적을 낸 후에, 이 하수인을 내 덱에서 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/519d5e6023868ad6c30487cec68e0d8017186bb34adfd517939fb7f0be8eae9e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74558dfde0d1b076349976fe73af852b9f491fe935cbf5ed16e2bb721db9f4b3.png"	"해적을 내면 해적을 하나 더 드립니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b67b543d7a59bfb17d109bd68bef97af61aa9e2adab78b0742ed6a1a5dda7c29.png"
41261	1	"41261-emerald-hive-queen"	12	[]	20	4	27	4	"Rafael Zanchetin"	3	2	1	"에메랄드 둥지 여왕"	"내 하수인들의 비용이 (2) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/248e8f327d9843833226dd8a8990df48a50425c48d80e7cb9ab68233b53cf7bc.png"	""	"노란 벽돌길 끝에 있는 에메랄드 둥지를 다스립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b651962c1992cc8ea6d8b56072701fe19add937015ea3b5fc8f987691a3f019d.jpg"
45707	1	"45707-dire-mole"	12	[]	20	4	1004	1	"Daren Bader"	3	1	1	"사나운 두더지"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f9e236a077166461f43575b2e1d9b5184de3f7352168007964c672dfac9dad0.png"	""	"보셨다는 게 혹시... 사납도록 커다란 산이 아니라 \"사나운 두더지\"가 판 흙더미 아닌가요? 이미 머리는 돌이 된 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28f233e8946765721224cbe0c918a2ab2afcb1029a1dac890e476b59f93338f2.jpg"
55402	1	"55402-hot-air-balloon"	12	[]	17	4	1347	1	"Ivan Fomin"	2	1	1	"열기구"	"내 턴이 시작될 때, 생명력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/469bd3a6ccc6a557605cf62f7cbe390629bfeb4b12b1df40b2a639b9b0dc9f57.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9c1bd8790b35696f137f58bfbe3dd047a6639b21f0dc9263fec080491b13620.png"	"올해 열린 가젯잔 순례절에서 기구가 하나 모자란다 했더니..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/976ef73d3ed1236d4f95e58efddefdeefda199e8cd38b61310f7ac679d0679e6.png"
1369	1	"1369-river-crocolisk"	12	[]	20	4	2	2	"Daren Bader"	3	2	2	"민물악어"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31b6f72baa92e00d7dc72d8802d972679e72bc8330a9ef545fdd03dc91254522.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29a1303e21f1448ba645931c502de5217d25a845a3efcccba81010f4912d9846.png"	"\"왼손잡이\" 에드워드 스미스에 의해 명품 가방이 될 뻔한 적이 있다는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdbd1fe4bc93af9cd8d891cd386530de0be576fb618445919949fed5c01b4778.png"
216	1	"216-bloodfen-raptor"	12	[]	20	4	2	2	"Dan Brereton"	2	3	2	"붉은늪지랩터"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d763048bc77db0bc447d9d699ef5fd4b43852b888f38b8d3f739c90036d82c7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e378cda0ce4c48bf9ad044adddf01d5ff69eb85ffd1539868f618a4fd215a31.png"	"\"랩터 30마리를 처치하세요.\" - 헤멧 네싱워리"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3dedca6135d08709c2884e196f901d02a3300fa8f524948eb771c82f47a76a6a.png"
