id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage
51159	1	"51159-revenge-of-the-wild"	3	[]	5	1129	3	"Dave Allsop"	2	"야생의 복수"	"이번 턴에 죽은 내 야수들을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/976d6b04a7eb74e85c3eda0f1a6d0ac736738949376c1a987e9f77e17aaff4d8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9f5483038a48251b94e4633fd13fcd57b71906dd7b9429dc5f13e6804371ddf.png"	"이래서 사바나 사자가 전설 카드라는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b62d51036d86d98813918d08e6a872033379398d068a457f589ab3ece0a3768b.png"
2274	1	"2274-solemn-vigil"	5	[]	5	14	1	"Jaime Jones"	5	"엄숙한 애도"	"카드를 2장 뽑습니다. 이번 턴에 죽은 하수인 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff60669b6c2fe0ac28cbf619beb79008482adfc1b8de51d36142fb93e51cc2fc.png"	""	"매년 검은바위 산 앞에서는, 정신 지배 주문에 당해 용암 속으로 뛰어들어간 이들을 추모하는 행사가 열립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf9ba4c504baba1b733f927ea59f2abb20b3a9b57bbd360c9974b3a49de3393f.jpg"
57217	1	"57217-apexis-blast"	4	[]	5	1414	4	"Anton Zemskov"	5	"에펙시스 폭발"	"피해를 5 줍니다. 내 덱에 하수인이 없으면, 비용이 5인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b0aad2bbde891cf9c6a253194b17e6496d0d8e58a2b58f9f04d1537e7bd62fb.png"	""	"진정한 마법사라면 혼자서도 빵 터지게 할 수 있어야 하는 법이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d0ba23e1ec05c7160ea43fc873069170a92f3c0b509fe94bea5a47c4b2966e1.png"
97477	1	"97477-momentum"	14	[]	5	1858	3	"Konstantin Turovec"	5	"여세"	"이번 턴에 내 영웅에게 공격력을 +4 부여합니다. 이번 턴에 뽑은 카드 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd8baea7c0294bbd0ea27b00d091b70ad364d6729b4b637ea0c6104e86d559dd.png"	""	"여세 폼 미쳤다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f306f9cf87ffbf9b1e1b90595e07d60548368d4fb90cf487ca0b2b5a1e2d17b.png"
48692	1	"48692-research-project"	4	[]	5	1127	1	"J. Paick & K. Turovec"	2	"연구 프로젝트"	"각 플레이어가 카드를 2장씩 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee4101a54333bfe2aeb2909f4d07b072c59af8c8fcfc6f60cb5e9603ccc7419d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d35e5cad7eed6e5a781bc4052a64b1d3a728c5bea4652c5a3e7eec4d773d0ee0.png"	"개요: 시린빛 데이터 세트에 카드가 섞이는 과정의 패러다임을 시스템적으로 적용하여 이를 분석. 결론: 우왕, 카드다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/584c0bbbbf26dbf17451346aa596f06a91bddb44233aa8deb504f9e9f37971cd.png"
40397	1	"40397-mark-of-the-lotus"	2	[]	5	25	1	"Wayne Reynolds"	1	"연꽃의 징표"	"내 하수인들에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e62acb2424adf7f4fb9fe805cae601488a6797c502ab26e6c847a30230dd533b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f7029ad15e5fa26264a0864358db0504df1afac42715144381bbfc8da5d9018.png"	"조직의 일원들의 무릎에 유성 매직으로 새겨집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86eaa3b8e2e3f0a954a9ada9a16b97ae9174cf7bb2cad9f70c9678313b89d645.png"
90606	1	"90606-bounce-around-ft-garona"	7	[]	5	1809	5	"Caroline Gariba"	3	"오락가락 (ft. 가로나)"	"모든 아군 하수인을 내 손으로 다시 가져옵니다. 이번 턴에 그 하수인들의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aad14122ba4fc81fe512985523db689afd35a420d38194e1eb0191e3a7c16c52.png"	""	"한 곡 더."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0438d10f0ad38c59c0830cb0a97e0653e19ba819151be2e70dda1d22687c6fbc.png"
97049	1	"97049-always-a-bigger-jormungar"	3	[]	5	1858	3	"Mauricio Herrera"	1	"요르문가르 사냥"	"하수인에게 공격력 +2와 \"초과한 피해량만큼 적 영웅에게 피해를 줌\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1bfed4613df524bf24cc2acef88f0722e96f627d8995f567390fe35aaf1d954f.png"	""	"뛰는 놈 위에 나는 놈 있고, 나보다 큰 놈은 어디에나 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37710948bce1e10077e3e873eca0dc5cb32439761c213ba3bfbeb384e401df28.png"
102553	1	"102553-trial-of-the-jormungars"	3	[]	5	1898	3	"Ludo Lullabi & Konstantin Turovec"	6	"요르문가르의 시련"	"내 덱에 있는 비용이 (3) 이하인 야수 둘을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f23810da10a14fc83cbfeeaa91c2335b41a73ea398b763bae6ff0d71782cfaa.png"	""	"공격대 파티를 33회 전멸시켰습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcf733305b5169a43058a548180efb534aeef5bb41d2ba25832d9dfb4f118a6b.png"
50602	1	"50602-dragon-roar"	10	[]	5	1129	1	"Slawomir Maniak"	2	"용의 포효"	"무작위 용족 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4e3187ca5110dbbf56d3a7b744eca0fb9c0800f59b4777bdfbb2c60b9651127.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d1dbc6d4610333dae22fb3dfca6cdc2b8c1f1a4eb50c2a3e5515189608158818.png"	"용의 요들과는 다릅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7461debcd1074145a5c1452b74b3e9543175bd70e860766cdff880dc0e9e43e3.png"
52606	1	"52606-vendetta"	7	[]	5	1130	3	"Jim Nelson"	4	"원한"	"하수인에게 피해를 4 줍니다. 내 손에 다른 직업의 카드가 있으면, 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9f1a81839ecb1182aa977256faa1a6c9a9c8bd8fbf79a053c0dd1539f5aef4a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33372ce0dfb4064ccb9c39eb91ae4a8dffbad29df643b8e8efd1d53510bff1a5.png"	"보라! 범죄와 불의를 벌하러 부름을 받아 복수심에 불타는 비정한 비수를!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/215ee5fc7acb92ab329073f3c4ce0af84180d55ef6804ed17f9e5d464ebc9ac3.png"
40437	1	"40437-counterfeit-coin"	7	[]	5	25	3	"Joe Wilson"	0	"위조된 동전"	"이번 턴에만 마나 수정을 1개 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b6774231672054daeb8985b1da554be6ea2f150df44d0d16bc1caabeec617f2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97e77fb4f1abefa86dd87a53a5a99f52aadb992e299bef9b6af4bcecfb8f38b9.png"	"이 동전, 뭔가 수상하군요... 그게 정확히 뭔지는 모르겠지만요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2796d98c0b26c9a39bda8c33f17e3c4a397c1c2ee60dbcbb46420c5ffd9310d.png"
48799	1	"48799-eureka"	8	[]	5	1127	3	"Peter Stapleton"	6	"유레카!"	"내 손에 있는 무작위 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62c08cdeba67af1bea1d77c129e850222c5ba16027e8a2c486e98ac31d67a861.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1bff8400566c12d2eb1109bfebc2fb0911cc999166f77a1e252acf784b32f4a1.png"	"천재는 1%의 영감과 99%의 오른쪽 데스윙으로 이루어진다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f4e0dc3b6db45231f8ba7b107255e53a84dac9e5519438436844115a5b5d6df7.png"
92276	1	"92276-melomania"	8	[]	5	1809	4	"Valeria Styajkina"	0	"음악광"	"이번 턴에 내가 하수인을 낼 때마다, 무작위 주술사 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b5b59d9fe13a4384eb777845f7322be6a6693004e1b6a516f8ea70006cc38c5.png"	""	"어떤 음악이 나오더라도 어울리는 춤을 출 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b60311a58d6d1185dc46dcf60f5b885e738c890b6cd21599d26fd5ae437ec530.png"
55003	1	"55003-ramming-speed"	10	[]	5	1347	4	"Max Grecke"	3	"정면 충돌"	"하수인이 자신의 양옆에 있는 하수인 중 하나를 공격하게 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70d63c09ca4524c807161873816155b90749acf7a1cf2db6513c8e1026aa4e3a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5bb2ad33583396dbf0cdc8030bd9cdab2f2a5cfa9da16a985a7ea029643ff19.png"	"자동으로 충돌하게 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2db93ba7fcd65246f7107d27dc0afbe836d8beaf8fa82c10bffbdd524474ff4.png"
49421	1	"49421-zereks-cloning-gallery"	6	[]	5	1127	5	"Slawomir Maniak"	9	"제레크의 복제품 전시관"	"내 덱에서 모든 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a29b2ee5942048276d131f3b85deafec8ddc416ab6ad55ece60a4d32073d9c8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c72e17e25e6eb4d7748df8a58fbbbf87bbc3c033aa678acb4eb4d8b260ae2a15.png"	"사실 복제하는 건 쉽습니다. 여러 복제품들을 동일한 크기의 시험관에 넣는 게 더 어렵죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7527227ec435cbaaf50a83e817d7d41aa30e7fca72ef581e98e77f057bdbe47e.png"
51734	1	"51734-dimensional-ripper"	10	[]	5	1130	3	"Daria Tuzova"	10	"차원 분할기"	"내 덱에서 하수인을 복사하여 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3a570e5a38feea77d8e11cca78cdcab35af285cc7e02db9851d493fae885f6b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f00c3e0801f09a021c25584a7902b5e55a87d6470dbc0ac5a34439f3a8f1e48.png"	"첫 번째 차원 분할기는 대상을 점으로 만들었고 두 번째 차원 분할기는 선으로 만들었습니다. 세 번째부터 성과를 보이기 시작했죠!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68e7f8fb70ffe76dc931a8f8613d421973ee34ba96be88a0684c6d9c8939d1e7.png"
92296	1	"92296-big-dreams"	3	[]	5	1809	3	"Tanamaes Leejierasaes"	5	"창대한 꿈"	"내 손에서 비용이 가장 높은 야수를 소환합니다. 그 야수는 2턴 동안 <b>휴면</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbcc9d3a244559d7ef18e732a8d5269c1f8795413786ffd475b7c8efcf725c97.png"	""	"다음 곡을 소개합니다. 타운카의 꿈."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/242fb8671480e2d640b04e6a9f962c2626ef44b3ca78e7089d7c7b03f85b89c1.png"
48644	1	"48644-shrink-ray"	5	[]	5	1127	3	"Jiajun Tian"	5	"축소 광선"	"<b>모든</b> 하수인의 공격력과 생명력을 1로 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19a2da5ef99a85e932628d73d4b54636e41272df281d6b8126b5400f4399860d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f8a992195a97c3ba7777da41e00af364ad318780fdc73b15732d7ee35c75fdf.png"	"원리는 간단합니다. 나머지 세계를 거대하게 만드는 거죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2dd0130dc99ade6cb619495cd3e6015ea92c8831645228db9aba57e5bf12eb9c.png"
47016	1	"47016-deadly-arsenal"	10	[]	5	1125	4	"Wayne Reynolds"	6	"치명적인 무기고"	"내 덱의 무기를 공개해 그 무기의 공격력만큼 <b>모든</b> 하수인에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd7e66db6550d317316267fb3ceb50a0e41480badfbf8482477f88af6727d7a3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ff11b0ccf9f356b0ad8917b4f156e24f5383c40e8ef9164c95b2e866154d94d.png"	"어? 피의 울음소리다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd735410006813d7810e579e1dacb13c2b62484bf70af6d6e04f51bb116ad5c6.png"
56504	1	"56504-bladestorm"	10	[]	5	1414	4	"Mauricio Herrera"	2	"칼날폭풍"	"<b>모든</b> 하수인에게 피해를 1 줍니다. 하수인이 죽을 때까지 반복됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f85bc5772ed90c2b2ae21ed0215deccc603d07fa29d070a3234eb039bf0d2280.png"	""	"반갑다, 하수인! 난 칼날폭풍이라고 한다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bab4f9fcb5b730d31e5b928baa43fd0a2f64934547d3ff3bab9ac0b9fa70ea79.png"
97736	1	"97736-tar-slick"	7	[]	5	1858	4	"Patrik Bjorkstrom"	1	"타르막"	"이번 턴에 하수인들이 받는 피해가 2배 증가합니다. 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43749a5ac66e5539c053cb795ea20c79b22e801fa51083bf2c830d561bc32757.png"	""	"상대편의 턴에 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/461b083cbd84a4724eb8c0ea24b52a579926e80cc11cdc982c1ea0225c36392b.png"
51375	1	"51375-togwaggles-scheme"	7	[]	5	1130	3	"Konstantin Turovec"	1	"토그왜글의 계략"	"하수인을 선택합니다. 그 하수인을 1장 복사하여 내 덱에 섞어 넣습니다. <i>(내 턴마다 강화됩니다!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ffa68e8bd4941774e6c19b06279159812a9c3d18d3aa19b61b185aca3f1d3af.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/044ac562a5e8b3ef0b65a70e0b3bd3b8bc0f1cbe1ccf7417c501b55fe7f9b7fe.png"	"\"하수인 많으면 뺏어오는 보물도 많다. 코볼트식 수학이다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bfb111bd0a042aad4c9a157069eac183a740a847a70f7ee877445d3cbff0f98a.png"
56470	1	"56470-totemic-reflection"	8	[]	5	1414	1	"Daria Tuzova"	3	"토템의 상"	"하수인에게 +2/+2를 부여합니다. 그 하수인이 토템이면, 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a60f58a822a2081fbbe9075d887a51127c3543cf4022cbfb9b32706d27d26d60.png"	""	"\"아아... 그건 제 잔상입니다만?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/979dc5d288bc89ffdedd88444f8bf6b172b741761058de8dd7cf524efb6afd3e.png"
50766	1	"50766-walk-the-plank"	7	[]	5	1129	1	"Ivan Fomin"	4	"판자 위를 걸어라!"	"피해를 받지 않은 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6d707cd629351a5584443d07cd353228004ae0f0f5f6cc93e025d87ff23ecda.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/450a8a59030a479559e57fb30a2eb9ff1db736b4414b19ea37d406b8d78a92a5.png"	"추락하는 것은 날개가 없는 법이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c906be97ab707a6cf8b8939a3d517fae7c00b9d28472086c68a0e4e04bf4326a.png"
2304	1	"2304-gang-up"	7	[]	5	14	1	"Jim Nelson"	2	"패거리"	"하수인을 선택합니다. 그 하수인을 셋 복사하여 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78bb78c595c5807b7c54b3fb523efc65a8cc7c40104d35d6eddf680d9afd2653.png"	""	"달빛시내 마을에는 절대로 혼자 가면 안 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9aeef96b65eb99352c2e30588c9c3aca23c30e1126ffd62016bffc5911345e50.jpg"
49994	1	"49994-predatory-instincts"	2	[]	5	1129	3	"Clint Langley"	4	"포식자의 본능"	"내 덱에서 야수를 뽑습니다. 그 야수의 생명력을 2배 증가시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6207ebccb35769e46bc992eee9d2335b6a61edd322091b4f5b32aecc836e52a2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97b5cf565a691e6c7ea340fd791d7b3d4580c3add68889b85178d895e56dda68.png"	"누가 녀석의 먹거리를 훔쳐먹었나 봅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4e6ad43c05a73da0e9b3f4d5600f863eedaee242199ffcfcc6407b264c6cb69.png"
48670	1	"48670-flarks-boom-zooka"	3	[]	5	1127	5	"Jim Nelson"	7	"플라크의 붐주카포"	"내 덱에서 하수인을 셋 소환합니다. 그 하수인들은 적 하수인들을 공격한 후에 죽습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64a6642ddf224af4ec6fc1eac4cc8f674d140b3e40ef16720c4ed109c7e5727e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7630fa45f850cd7781148a17de022401249a4df255cdc2c31392899a9f189010.png"	"원래는 메주카포를 만들려고 했는데 콩이 다 떨어졌다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85a0023340cd128095fef67c484aa159dc5d590065cf70a0cfacf01900a124da.png"
48040	1	"48040-academic-espionage"	7	[]	5	1127	4	"Konstantin Turovec"	4	"학술적 첩보"	"<i>상대편 직업</i>의 무작위 카드 10장을 내 덱에 섞어 넣습니다. 그 카드들의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ddd6e8f681284ddd7dd38e2e4a7f41a0389de1dc3c48af90f1397cc1ab2770c3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61009663bbfdc147397503d49de1ef2cb1843499284d2b93e8860ccd461aedee.png"	"열 번째 불덩이 작렬을 썼을 때는 저 자신이 생각해도 좀 너무하다는 생각이 들었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50966e7b031ea2c40dcf62cfea7306cd93d799878c88830523fb0219ce7b40e8.png"
92340	1	"92340-roaring-applause"	10	[]	5	1809	4	"Kevin Sidharta"	2	"함성과 갈채"	"카드를 뽑습니다. 내 전장에 있는 종족의 수만큼 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1129aeaccd7fa6e5801dc69e895bf76fc46d280742e63f3685129488cdc527d6.png"	""	"박수 부탁드립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/977f9d13073b23e29d2e5af77f961a1773d57acdb9083996609b5bfc03a8a111.png"
90738	1	"90738-synthesize"	4	[]	5	1809	1	"Konstantin Turovec"	1	"합성"	"비용이 1, 2, 3인 무작위 정령을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a2f059ee0ee559d61840dfd48c1da7651050c7a9ec840c05adc1ba90bc28cff.png"	""	"정기 오디오 프로세싱 기술이 발명된 후, 아제로스에는 대대적인 신스 열풍이 불었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2682f7faaf2a9d08096846b98a7e52f199b0b58fcd9ea81240976b5ebe668cdb.png"
56512	1	"56512-corsair-cache"	10	[]	5	1414	3	"Ludo Lullabi"	2	"해적의 은닉품"	"무기를 뽑습니다. 그 무기에 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ecb1453b56ff588a203c5e7517aae5ac76e933a1d68178f2211d70084a3d649.png"	""	"남자가 무기를 뽑았으면 칼이라도 썰어야지!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6112d18bfbdabeea5c4e90bfe33706301a82d2169b57c9648b48cb02cf91ebee.png"
50054	1	"50054-heavy-metal"	10	[]	5	1129	3	"Alex Horley Orlandelli"	6	"헤비메탈!"	"내 방어도와 같은 비용의 무작위 하수인을 소환합니다. <i>(최대 10)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/320ff9773bc113b94d939849e9d7b78c56dbbcad12cd273dde46a16774ba6007.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f4c3c78fb5b54b7ab5db335772e110d2dbb4a6e669f90198b4a7e7c66efc375.png"	"여기도 반짝이고 저기도 반짝이는 커다란 금속입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c65dcd5d0c20abcb92f1f53583a96b5f27394ce0384e14b89180ffd425ea4ad.png"
47625	1	"47625-wanted"	7	[]	5	1125	4	"Konstantin Turovec"	4	"현상 수배!"	"하수인에게 피해를 3 줍니다. 이 피해로 하수인이 죽으면, 동전을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03ce843febb28b5129f7156ce83490bbe4cd7e106851754f1537e61fe2430fba.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4acd48f1316d050ff94f9615a1af0dc4c3fbdfc5569134a358b8fcc70b0f8db.png"	"현상 수배: 생사 무관, 언데드도 허용."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae2bdc265a283c82e25d21d95fa519fe1c785eea68d141c5f673fad7a5d56404.png"
98030	1	"98030-chaotic-consumption"	9	[]	5	1858	4	"Alex Stone"	1	"혼돈의 흡수"	"아군 하수인을 처치해 적 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe207bce1b276642c80da3d3d9295f5b1178fab7c87fc2a8e0dffb5f350da24d.png"	""	"배고플 때는 정신이 혼미해지죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e68a6d1142ae611fb761dabc24689063d4a57535382b25fd5ef026ced607310a.png"
51737	1	"51737-sweeping-strikes"	10	[]	5	1130	3	"Ivan Fomin"	2	"휩쓸기 일격"	"하수인에게 \"공격하는 대상 양옆의 하수인들에게도 피해를 줌\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ccdd7f80e3364b4eee45c25f87609829d7055b2c70d41e0564ab9ded604ba8f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb7c5148ea26443aef93a9d155c10d4e04000b2f40f2be9e706251f3f9341426.png"	"싹 휩쓸어버려, 맷!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63ff3f70c1583855f014ed028b925f959e837c4a5e682941810bebb012eab74a.png"
47423	1	"47423-ferocious-howl"	2	[]	5	1125	1	"Mauricio Herrera"	3	"흉포한 울음소리"	"카드를 뽑습니다. 내 손에 있는 카드 1장당 방어도를 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7b818402ab3fbc9564e9aa6a678a36033140b868f053992f5c73a60d29c52d8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92e3532b74ee6cfbc95c2131588bc45c75fd227b84ab9eeaac115778c9e57933.png"	"푸른 달빛 아래에서 울부짖는 늑대의 울음소리를 들어본 적이 있나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee87384f6d14cda07940c2c703a7748c698bb9f6bc76219e1c6413c873871800.png"
