id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds
54369	1	"54369-corrupt-the-waters"	8	[]	5	1158	5	"Alex Horley Orlandelli"	1	"타락의 물결"	"<b>퀘스트:</b> <b>전투의 함성</b> 카드를 6장 내야 합니다. <b>보상:</b> 비르나알의 심장"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ceb5f5a759c00ca88a0ffa2832a6297fee7e942d455ed3625a262c2922b728f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4875bc01f61072c3664f1d8f2c4dddd04f1285af4912f85afd8dd854db68f4ea.png"	"이래서 하가사가 수영장에 출입을 금지당한 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebe23572bfbf17cf2b35abd8d0e7e99c9d34d7a55765f822f7d08eebb536ce6f.png"	[54370]	[8,31]
238	1	"238-feral-spirit"	8	[]	5	3	3	"Clint Langley"	3	"야수 정령"	"<b>도발</b> 능력이 있는 2/3 늑대 정령을 둘 소환합니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c9ecbce12df558d2e7447f85967bfd0753289394952a2d5de9564c13c3d28c2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a36ff575f872e3f023b8f252e3ab48ac8e98bbfad2d29582de112646d31cd8ad.png"	"늑대 정령들은 일반 늑대와 유사하지만 발바닥이 더 보들보들하다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68e424b263854c84516646b2ed8db8c933dcf99c3844ee30918301942b72ff80.png"	[533]	[1,14]
54967	1	"54967-dragons-pack"	8	[]	5	1347	4	"MAR Studio"	5	"용의 무리"	"<b>도발</b> 능력이 있는 2/3 늑대 정령을 둘 소환합니다. 내가 2회 <b>기원</b>했으면, 그 하수인들에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e363fa5ebca80fb2bb089912fda1e352d731f122fc4def18856ba3333049849a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01bde0878940da7602c40ed2ad99b9faecae88a4e67c47c3c7b51ba2243a0009.png"	"용의 무리에는 최소 하나의 희귀 늑대 정령이 포함되어 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/635c948fe83f28299034702cd68dc105d51cc1b3652c66c10e7ede8cb8335e24.png"	[56375]	[1,79]
50547	1	"50547-rain-of-toads"	8	[]	5	1129	1	"Cicily He"	6	"두꺼비 소나기"	"<b>도발</b> 능력이 있는 2/4 두꺼비를 셋 소환합니다. <b>과부하:</b> (3)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41b743615083a29f1e61c1b500ee563b2a6c9269606ee393a8df3edb8e3c703b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2436bfbe6c84a9bb614ea31f5fb1a56791a3e7ef50df9956a4aa9ac44e611790.png"	"\"아, 종양을 저렇게 전염시키는 거였군요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2d4c1ed90e180a4e8d048a3e92a1967334457a7616b36bed6c80c1c75b5cd9e9.png"	[50906]	[1,14]
56292	1	"56292-eye-of-the-storm"	8	[]	5	1403	1	"Evgeniy Dlinnov"	10	"폭풍의 눈"	"<b>도발</b> 능력이 있는 5/6 정령을 셋 소환합니다. <b>과부하:</b> (3)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61431d73b02bf24eb45f52bebb91600d1ff99965f8e39bf9b12829ee5ca61d1d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed4e21478b67715737f7c4b069afaf03200afed2f939e1cd499110f82467d816.png"	"저게 폭풍의 눈이라면 폭풍은 얼마나 끔찍할지 상상하기도 싫군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e85782a4301b52a899d9004a4ae847203226de54e8c09e8cbed961861c85b989.png"	[56291]	[1,14]
53882	1	"53882-sinister-deal"	9	[]	5	1158	1	"Konstantin Turovec"	1	"사악한 거래"	"<b>졸개</b>를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbf235bb01acff663a14287384ee94078806336873dc4d3234e827fbbf1ab91c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4023e9baccdfc5da1e2dba21f07b3e818eed6ff3c80f1dae80bff09101ca1ae2.png"	"\"그래서, 자루 안에 뭐가 있는 거야?\" \"사악한... 무언가지.\" \"좋아, 내가 살게.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b76491e6b45a1e9346240ad68c5bd32b40ddddbfd0d230871c8f597037f3b96.png"	[52897,52900,53160,53161,53162,53163,55378,60588]	[21,71]
53739	1	"53739-supreme-archaeology"	9	[]	5	1158	5	"James Ryman"	1	"위대한 고고학"	"<b>퀘스트:</b> 카드를 20장 뽑아야 합니다. <b>보상:</b> 시초의 고서"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b34ef72e5946bf8066bc34670fc31bcc3859aeabe08b09f6770f689376c0b52.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e893e6b6672b54fff58138e6987769a1e9d2062f26d6f2fe7ca02b9e3696b5b7.png"	"\"고고학은 귀하고 강력한 유물을 발견하는 것이다. 위대한 고고학은 그것들을 빼앗는 것이고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38ef522ed0d7f89c618c7a196e2b01cb1db642d38ef43d8efcc9b76a9cb9e7c4.png"	[53740]	[31]
53124	1	"53124-improve-morale"	10	[]	5	1130	1	"Matt Dixon"	1	"사기 증진"	"하수인에게 피해를 1 줍니다. 그 하수인이 생존하면, 무작위 <b>졸개</b>를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fc92f67c18e98c4002dc67208a80534e4d55e266d21ed9b14f64605b04b924f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd1c96a4cd9a5384d2c4fd0cfdb0d0fd4118770dc249c64e517c93a400ec6fa2.png"	"내 사기가 증진될 때까지."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ffbc50c1e2105431f2382338704f382df162c15e7009acec5759afab6bb6b889.png"	[52897,52900,53160,53161,53162,53163,55378,60588]	[71]
54391	1	"54391-hack-the-system"	10	[]	5	1158	5	"Matt Dixon"	1	"시스템 해킹"	"<b>퀘스트:</b> 내 영웅으로 5회 공격해야 합니다. <b>보상:</b> 안라펫의 핵"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30664865df224da0de60e5361d0d0829405f3bed12965ef81f4227862e4d6454.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b99b19def7190c05eb42743d3269258160e8bd19d2b62067964c8be76114f2c.png"	"무엇이든, 누구든 해킹할 수 있습니다. 손에 도끼만 있다면요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d730897a5f28ebddcd02976faa528351caee45fc51d5b60926df36f555b322b.png"	[54491]	[31]
56101	1	"56101-boom-squad"	10	[]	5	1403	1	"Peter Stapleton"	1	"붐의 분대"	"<b>졸개</b>, 기계, 용족을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44a53457ad13c942aa602a1296777df81e5c1d500bd50ab9cf0f7017e5f66b43.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/585d4dd81165d013df9a8cd7441139ee93056549b4d92a9d26eecc2ab160a210.png"	"단 하나의 목표를 이루기 위해 만들어진 분대입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6976353bd95e1415eeaa2769c2e2ba54a871184eb387ffe81389768632df5ced.png"	[52897,52900,53160,53161,53162,53163,55378,60588]	[21,71]
39495	1	"39495-protect-the-king"	10	[]	5	23	3	"Jim Nelson"	3	"왕을 지켜라!"	"적 하수인 하나당 <b>도발</b> 능력이 있는 1/1 폰을 하나씩 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92b92a074db1d8efa470f864f8870c031682ac29f7d7e1126278a6502fd6db64.png"	""	"폰들을 풀어라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a8c18d2c818cc49030efd0dfb42828e63183b18e93f40d68f07ae0eaae6e362.jpg"	[40501]	[1]
