id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
56603	1	"56603-sethekk-veilweaver"	6	[]	4	1414	4	"Jim Nelson"	3	2	2	"세데크 장막직공"	"내가 하수인에게 주문을 시전한 후에, 무작위 사제 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe3c27bdb681693bb9648db1eccb2bfbfa73275705ba93dfe88538851e88f35c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d49c05345eacafd51f575e77ce0db59465a3c43aba68c7581c4f6be8341c4a63.png"	"세데크가 오랜 세월 동안 생존할 수 있던 비결은 힘, 그리고 패션에 대한 남다른 철학이라고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15956d8b74c18754bb18f7490e5e1e6d28eca373bd730c7545d443e144a1c17d.png"
2566	1	"2566-shadowfiend"	6	[]	4	15	4	"Warren Mahy"	3	3	3	"어둠의 마귀"	"내가 카드를 뽑을 때마다 그 카드의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/39c7bce73f91a5ccc0a35e4793b607cee8c155c708992ccf766c00d5e04060a3.png"	""	"어둠은 좋겠네요. 종복도 부리고 마귀도 부리고."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1effba3ab959636beab05f66a9948d6d43aaacd4cb9a6637b4f4433c836fa424.jpg"
56681	1	"56681-dragonmaw-overseer"	6	[]	4	1414	3	"Peter Stapleton"	2	2	3	"용아귀 감독관"	"내 턴이 끝날 때, 다른 무작위 아군 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3039cf129720c3aeff33ef192d81e9bcbf306b746b6ad705915e08fa62dd1327.png"	""	"게으른 일꾼들에게 발메랑만한 특효약이 없죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf05d51cf13d308abb641161ca9c3851571696b195b7bddea12b1ada8623d285.png"
237	1	"237-auchenai-soulpriest"	6	[]	4	4	3	"Doug Alexander"	5	3	4	"아키나이 영혼사제"	"생명력을 회복시키는 내 카드와 능력들이 이제 그만큼의 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72f37ea19a6510bcc7c9f67bff50045b1ace5e9648d322d1127bd97d1964539e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/406de3f02683e7632c2ccfe750dc83a123992ff4200ffb6bfd8149e20db9a459.png"	"아키나이들은 세상에 종말이 온다는 걸 알고 있습니다. 언제 오는진 잘 모르지만요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b74c153ec6968662ce7fddb4e4abbc8b07d01f51eae1d62cdeda125358869d0.png"
2555	1	"2555-holy-champion"	6	[]	4	15	1	"Alex Garner"	5	3	4	"신성한 용사"	"캐릭터가 치유될 때마다 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b9d3ecc535396447e491ab61c2d08e85c1263491ba69ac6aeaf2df5ea204fc1.png"	""	"치료하는 걸 좋아합니다. 그래서 우선 다치게 하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ab26f5f0d77c4ed2b2e7f9054bf829db414e5854b0697b25692ad69023a1235.jpg"
39033	1	"39033-hooded-acolyte"	6	[]	4	21	1	"Adam Byrne"	6	3	4	"두건 쓴 수행사제"	"캐릭터가 치유될 때마다 내 크툰에게 +1/+1을 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb1a964438a36437b692817907fbea8246b0e2710a11f5de3b78ed509f565bb5.png"	""	"네? 두건을 쓰지 않는 수행사제도 있다고요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3aae6a1cc0553eabaceb1a4984f62f92755a99b34fabd9f4b8035bf943338ae0.jpg"
39442	1	"39442-priest-of-the-feast"	6	[]	4	23	1	"Paul Mafayon"	6	3	4	"만찬의 사제"	"내가 주문을 시전할 때마다 내 영웅의 생명력을 3 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b04a3680daaecaf543e5dec298d6a2f3656f7ac48e165052b0097785a5082880.png"	""	"세계 정상급 치즈 케이크군요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d241d9179736f184434dc64aaa3ddeb5c8bdd029c9815c877177edb1afd73a65.jpg"
53929	1	"53929-high-priest-amet"	6	[]	4	1158	5	"James Ryman"	7	2	4	"대사제 아메트"	"내가 하수인을 소환할 때마다 그 하수인의 생명력을 이 하수인과 동일하게 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c636215467a993f8656802707718092b997d00eeb5f92ed0499b406293b0e819.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8346ec750ae920c8d163f65a87f407427b29c9230b4fea7ef68089051d4a8d91.png"	"복사만 하세요, 복사만 하세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24eb25563087b147922beecccd8061dbd5ae96616f9151e3920cc709fd4b3ac4.png"
53969	1	"53969-sandhoof-waterbearer"	6	[]	4	1158	1	"A.J. Nazzaro"	5	5	5	"모래발굽 물동이꾼"	"내 턴이 끝날 때, 피해를 받은 아군 캐릭터의 생명력을 5 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebc0112dfc668afbdf4e47b8a68c678296360cba90ccd1cd840794c527142ef5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2a8c90627ee2e2a4493b4cdf74a61a4cdb082b607bea11ba870255edba63241.png"	"\"살으세요, 곤충 같은 분!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69c5a27351db06fb5b9388faa71c538ab2dc3e434965d7ce7dee6b5a04827533.png"
9	1	"9-prophet-velen"	6	[]	4	4	5	"Wei Wang"	7	7	7	"예언자 벨렌"	"내 주문과 영웅 능력의 피해량과 치유량을 2배 증가시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae65cad07e110bd0644a27f02db9c53157437470dfd496433acf1713d3d8a637.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a462cc7464e7d773b47aa2f681cc33b0593b3cee9c68d79c2684cdaafa111259.png"	"고향에서 추방당했고, 형제들은 사악하게 변했지만, 불만이 있는 것 같진 않네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/939d16ba15f490cee067c589e1bcf8c1a36ba5e6b244bac9a341a09fa2a7820c.png"
52627	1	"52627-catrina-muerte"	6	[]	4	1130	5	"Mike Sass"	8	6	8	"카트리나 무에르테"	"내 턴이 끝날 때, 이번 게임에서 죽은 무작위 아군 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37ff7186678ad22aa9f4a4d792f7ceb4d634ac6e83ced69d81a588159a2a91a0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c3d8f2f39cede211cd23b320350cbfd5579c938a6cd225cfe524fb28f040df3.png"	"소중한 자들을 언제나 당신 곁에 두게 해줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29f3f54b6e321c77897a43765c4fb29ab4e66961f2663f667628a87d368503c7.png"
59585	1	"59585-flesh-giant"	6	[9,6]	4	1443	4	"Ian Ameling"	8	8	8	"살덩이 거인"	"내 턴 동안 내 영웅의 생명력이 바뀔 때마다 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1df544e10e99f5cd8cf76430ac7ed4f635d9d22cc2d03a4323febf7da9baac4c.png"	""	"정말 커다란 실수로군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b12b07c2375e80b57ad7747464d88d599c86a92001667238d66f8f9fa70325a3.png"
2766	1	"2766-cutpurse"	7	[]	4	15	3	"Alex Horley Orlandelli"	2	2	2	"소매치기"	"이 하수인이 영웅을 공격할 때마다 동전을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf68f3b9c280bdfed2cc0ce0f6eb26f1469c1c6f9168db7f6b6636e6ab025757.png"	""	"소매만 스쳐도 인연이라는데... 아, 소매가 아니었나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b30726e9886bb77ccfd880bc0744f7e79585bdfd2edfe0b0f0f86dfd5181c1cb.jpg"
45263	1	"45263-sonya-shadowdancer"	7	[]	4	1004	5	"J. Axer"	2	2	3	"소냐 섀도댄서"	"아군 하수인이 죽은 후에, 그 하수인을 비용이 (1)인 1/1 하수인으로 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/707228a3e925660ffece52911b0b3d3caf5c99593d482381b4ae5f91df9a3d35.png"	""	"사랑하라, 한 번도 상처받지 않은 것처럼. 춤춰라, 1/1 하수인이 지켜보는 것처럼."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28ab8c10c05d3315eea3be1de486c2f472aa37a9506d63e2d5ce66df37339610.jpg"
59400	1	"59400-vulpera-toxinblade"	7	[]	4	1443	1	"Ivan Fomin"	3	3	3	"불페라 독날"	"내 무기의 공격력이 +2 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21b80c00abb99fbb1f232bfff745d1e361b3d4c80ab2758929188d1273f05214.png"	""	"날이 잘 들긴 하지만... 혹시 모르잖아요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37ae7c87f70f853581e75231ecd452ac7ba2a744bac7cb84351bcc506936ab85.png"
42819	1	"42819-runeforge-haunter"	7	[]	4	1001	3	"Slawomir Maniak"	3	5	4	"룬가열로 외눈깨비"	"내 턴 동안 내 무기가 내구도를 잃지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ed2bbacf25fedd330e68f323ac1d525a9c68d1726e80f2ee285a7e6f7ce2ab6.png"	""	"한 눈 똑바로 뜨고 당신의 무기가 닳지 않나 확인합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37fde6ed26710900a341eac71de8b98db044cb38c5678b2e9145baeb3cbffc1d.jpg"
52616	1	"52616-tak-nozwhisker"	7	[]	4	1130	5	"Rafael Zanchetin"	6	6	7	"타크 노즈위스커"	"내가 내 덱에 카드를 섞어 넣을 때마다 그 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73dd0365250d44d656a5c225a6580ed3ce2cdd62f64b57f61b5204a5d8f34bc2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ecea6b27379b8475575bc3a363e4a42f7a50265c03be182ad83e8783209dc41e.png"	"\"하나는 내 거, 하나는 미래의 내 거!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73d72c241081455a4a0ad32ae1d066ac33de58d93162c4299208b512b9be5fc2.png"
49867	1	"49867-zentimo"	8	[]	4	1129	5	"Evgeniy Zagumyennyy"	3	1	3	"젠티모"	"내가 주문의 대상으로 하수인을 지정할 때마다 양옆의 하수인들에게도 다시 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd3dfa7e703a56f97b3f79ccde0409ec853e6f6e2646014814e5c356260e81a5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09e90733ba4b6e3479f380a5df6987cf301a9aa50724780383446a8b582f9720.png"	"평온. 평안. 그리고 수많은 개구리들."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/938a5c1005fbc65ada72f178f3ea11d0f961878301a8d56ae54a0e8fe3c5d330.png"
39190	1	"39190-wicked-witchdoctor"	8	[]	4	23	1	"Rafael Zanchetin"	4	3	4	"사악한 마녀"	"내가 주문을 시전할 때마다 무작위 기본 토템을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee1cb1cfa3f1a0c038634a0759b91d7fbf2bbb3699e7ba7616052a1b52c6d5d6.png"	""	"피해를 4 주면 처치할 수 있습니다. 머리 위에 집채를 떨어뜨리는 것도 한 방법입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4ae217ffb416f0129495aa345c93dc748d50b27b9089fc88d47d8c24886c4bf.jpg"
40693	1	"40693-lotus-illusionist"	8	[]	4	25	4	"Luke Mancini"	5	3	4	"연꽃 환영술사"	"이 하수인은 영웅을 공격한 후에, 비용이 6인 무작위 하수인으로 변신합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a03d3c7325e8778a6aba92284e24d5c6d863bf624dd5de9ea1fcd4ad7b5708c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2cacf2ff8e524a996eb3e067be2cfedfe5a7ee40c97e83a0f53d24f9d2d4f1d9.png"	"환영이군! 뭘 숨기고 있느냐?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c4abe351b61f6cbb0067e76dd4dcc398cd84d63f8f922568661a1f7ecd7cf98.png"
55643	1	"55643-bandersmosh"	8	[]	4	1347	5	"Matt Dixon"	5	5	5	"독깨비"	"이 하수인은 내 손에 있으면 내 턴이 시작될 때마다 무작위 <b>전설</b> 하수인으로 변신합니다. 능력치는 5/5가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27c0616b7865923d63def1da36f590ffe66ffdbb41b5830ed24e9c6989c89fe5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57d151b7327ddedde825f0f4c1a664e02a3d02591d9bc84a3a5ed8408ed8cd47.png"	"두억시니가 말하기를 언제나 독기에 가득 차있다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dae6848a6bdb21e6933a34cdb9c29e1ac9987e63b97dc348aeeae8a3b5d37205.png"
38452	1	"38452-darkshire-councilman"	9	[]	4	21	1	"Garrett Hanna"	5	1	3	"어둠골 원로원"	"내 하수인이 소환된 후에, 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef62d90b8af53c49be0936ed06bf2512da49b2e3a8e6dbe1842198dc38e39a3e.png"	""	"시민들아! 내게 힘을 줘!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75ab5330231ca16c52b4658b30a1029a55c2cfa742017b148e0053ee1f28983a.jpg"
39380	1	"39380-silverware-golem"	9	[]	4	23	3	"Daren Bader"	3	3	3	"식기 골렘"	"이 하수인을 버리면, 이 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c8e2647ffce9dbb6d10510c9cc8303eb13ef139992580e4150eaad6bebd8c2ab.png"	""	"스위스 국방부의 연구소에서 비밀리에 만들어졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ded674e57710f30aea4dd12a1fbac5d328d7a48bb77331ba7dc28e280f629e20.jpg"
53883	1	"53883-neferset-thrasher"	9	[]	4	1158	1	"Eric Braddock"	5	4	3	"네페르세트 난동꾼"	"이 하수인이 공격할 때마다 내 영웅에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/172ff0edf9b4f673c2fdda0a32fd022f31364675b77fcd91eb63d76d27515aca.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36da2853a3917419ae2ea52be912903953fd18f71f0993939f7b506a21cb48f5.png"	"난동꾼 앞에서는 너도 한 방, 나도 한 방."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/620cf3f8f918d37d914f68d8e5da966017da28c6728de83bdc9542bf8b1c900c.png"
969	1	"969-summoning-portal"	9	[]	4	3	1	"Tyler Walpole"	4	0	4	"소환의 문"	"내 하수인들의 비용이 (2) 감소합니다. 단, (1)보다 낮아지진 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0642253bcf7cf01f7f2409c8e47dd234f42f45265ba6a6ef06d1febf52074b26.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a8293607b5ac2d0a22e336e8b95d87a081dc3bc79e8b909e59c84d689414edc.png"	"1 미만으로는 안 내려간다고요! 헛수고하지 마세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5129dd7ebb040758ff67c27b753afa997b55201109f68f748894fe151852f8b4.png"
47694	1	"47694-blood-witch"	9	[]	4	1125	3	"Qinghao Wu"	6	3	4	"피의 마녀"	"내 턴이 시작될 때, 내 영웅에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/814186efab7c93a7acfc6aac5ec22f8ab99ae3326511ad12dd2a50972a34295c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80c67011c7ff5ca2db0d5a307a03b7bc6a4618aa2211c51053c51886f315e3c1.png"	"노움페라투의 절친입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f07c9d4961b57e2a878821ca05e6fa827158c257ccc59423c13605fc2657a7a.png"
38898	1	"38898-usher-of-souls"	9	[]	4	21	1	"Dave Allsop"	6	5	5	"저승의 안내인"	"아군 하수인이 죽을 때마다 내 크툰에게 +1/+1을 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f36f006ee96c2e87dcf6935844f6aae69f4411d0366fd3d989de7d4a800051a.png"	""	"길 잃은 영혼들을 친절히 안내하여 크툰에게 제물로 바칩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7da9217e0b6b5c626f6ce34110f11d1caf34e59ff0dd316072309866c469054e.jpg"
2621	1	"2621-wilfred-fizzlebang"	9	[]	4	15	5	"Tooth"	4	4	6	"윌프레드 피즐뱅"	"내 영웅 능력으로 뽑은 카드의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bcb5469844c66d6f641c1f63ac916d135a75262dd0f29d289bff5777dc5273de.png"	""	"소환의 대가인 윌프레드 피즐뱅은 그 어떤 것도 소환할 수 있습니다. 무시무시한 파멸수호병마저도요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2bb1b73b39ebd1029a4761fbdf9bba9000433898d13710b7a50eb6e7f22b7af0.jpg"
40940	1	"40940-kabal-trafficker"	9	[]	4	25	4	"Jon Neimeister"	6	6	6	"비밀결사 밀매자"	"내 턴이 끝날 때, 무작위 악마를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9022a325e6af3eabdb05047536ed400dd2852628cd47f4668e6a41336ea4aef7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d10921f1bc298547e20ce2a9e58ebd0d47a2b89715a339ef89cab6c54df8659.png"	"불법 마나 수정을 세계 곳곳에 보냅니다. 상자에는 '먹거리'라고만 써놨고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2d41df5c6cf54742f241a5a816b6435b13c510fa7a136cc2b628b7ad07ea488.png"
50070	1	"50070-blood-troll-sapper"	9	[]	4	1129	1	"Luke Mancini"	8	5	7	"혈트롤 피탐식자"	"아군 하수인이 죽은 후에, 적 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7117b6f507278e1e676b366aeb161d0fc47081f06b9175a96a1d24270759b5de.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d17210f755483c1a71616f79fa901d8d68a1a34e27aa54ccd74a044fed46f4d5.png"	"영화관을 증정할 정도로 피를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1974405931d5b936aaf06870919e700a10de3deeb9e83840605a5c4e92dc5281.png"
42810	1	"42810-animated-berserker"	10	[]	4	1001	1	"Konstantin Turovec"	3	1	1	"살아 움직이는 광전사"	"내가 하수인을 낸 후에, 그 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04f632f689805a019968e5f59fa06915f4849afcbffe21c81f9c72b357028f62.png"	""	"살기 전부터 움직여서 살려내기가 어렵다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31959d130e062011339979d0ee887bbbd3ef9b7e010fa3ed5336caa5fbdbec38.jpg"
596	1	"596-armorsmith"	10	[]	4	3	3	"Greg Hildebrandt"	4	1	2	"방어구 제작자"	"아군 하수인이 피해를 받을 때마다 방어도를 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/13f0e1c5dd315780e19bcff77e44987e3a33664edf8ce7a604810acc13a8d7bb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e782ccc602bdd99b4bd65a21b88d0b10d874f0c7987691b49d7af07c4d9d402.png"	"길드 자금 환영!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a165b7374d54f0c381a7bd0591cace8b2f39ce174547b61bd1c32ca9f9b3829a.png"
654	1	"654-frothing-berserker"	10	[]	4	3	3	"Simon Bisley"	4	2	3	"거품 무는 광전사"	"하수인이 피해를 받을 때마다 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d9950c76de8b5d6dccf7fa61cf0a2052832a27410d70bf8c6f562e5acaf275e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c17a87d2100c49d99a120fce5703ff4d487e723ee89a149d0c69184700386f7.png"	"거품 물기 전까지는 회계사였답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/598fd3fa71666bc04f921b9ba7f048cb45d6a9f15dab594eeb5b6fde51aabf8d.png"
42671	1	"42671-valkyr-soulclaimer"	10	[]	4	1001	3	"Hideaki Takamura"	4	1	3	"발키르 영혼강탈자"	"이 하수인은 피해를 받고 생존한 후에, 2/2 구울을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f0b46958da604a93c9b52e715a1b1c84644c911ed9b4c02d87fda60a6e9ed9c.png"	""	"내 구울 친구가 왔으니 묫자리나 알아보시길."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00092377dcf312f1493e81c4e544b65d43564dac4e2b00c04b3ca771f18d3918.jpg"
43269	1	"43269-kobold-barbarian"	10	[]	4	1004	3	"Mike Sass"	4	4	3	"코볼트 야만용사"	"내 턴이 시작될 때, 무작위 적을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f491629f96b8c0e44b0e6f62f7c45215b6a42983f5a2983d414eb60ff57725ec.png"	""	"코볼트가 언제 죽는다고 생각하나? 양초가 녹았을 때? 아니. 양초 만들기에 실패했을 때? 아니. 양초 도둑들의 웃음소리를 들었을 때? 아니!!... 그냥 때가 됐을 때다!!!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb799fb73007dca2a998c17e65521071303699a915c8fec81e3e89c1ae23cba9.jpg"
56107	1	"56107-bomb-wrangler"	10	[]	4	1403	3	"Adam Byrne"	3	2	3	"폭탄 사육사"	"이 하수인은 피해를 받을 때마다 1/1 폭탄로봇을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/863e59bc965371d28153d895533c0fbf7852635adb3d90375f88c66204e943d7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f95c52a1d763f8c3bd176634ff8c2480451da7532dc3f817fdf37f39b5b0023.png"	"폭탄 사육사는 대체로 말이 짧고 그보다 더 짧은 명줄을 갖고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0dac7abd1df5d2b1fe84b8e40eff53620905c094b8fe7371c88bb30211dda55a.png"
2297	1	"2297-axe-flinger"	10	[]	4	14	1	"Efrem Palacios"	5	2	4	"도끼 투척수"	"이 하수인은 피해를 받을 때마다 적 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3edc1d8bdf3ab80d50b8b77147a686286e735bf9cef1962b5dfad4c5f1b6c17.png"	""	"사실 주위에 있는 것이면 무엇이든 던집니다. 그게 나뭇가지든 타우렌이든 말이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f39b926079edc82cfbfba939c061ef2b7f03f694cb229dc4e1d4cbb7913a552.jpg"
2753	1	"2753-magnataur-alpha"	10	[]	4	15	4	"Alex Horley Orlandelli"	3	5	4	"덩치 큰 마그나타우르"	"공격하는 대상 양옆의 하수인들에게도 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eddfeab4a4880d08c08eddbd77ff414934315a7660405e8ce378dd3ba037f22b.png"	""	"그렇다고 덩치 작은 마그나타우르가 정말로 덩치가 작은 건 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fdbb3d05ec0312158a0b4fb7f7d8dd6553815ab1712675bf0f5f7b88e510e39.jpg"
40568	1	"40568-grimy-gadgeteer"	10	[]	4	25	1	"Wayne Reynolds"	3	4	4	"험악한 기계공"	"내 턴이 끝날 때, 내 손에 있는 무작위 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70cb2152023bf375153bba7789bd40f131c54a68985bb036814bbcd95acbfff5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62ea76a399134e4349c9cafa0c30adf060c44fa42d7348f95da5d2d3d0c9bcb8.png"	"\"당신 같은 신사분이라면 다용도폭격기 3000 마크 IV가 아주 잘 어울리겠군요. 그렇지 않나요?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad73a59c84ffacd9e88e4b6fd14886560b4ad3fdeddaa2b34c7e29b3fd946343.png"
47516	1	"47516-festeroot-hulk"	10	[]	4	1125	3	"Evgeniy Dlinnov"	7	2	5	"고름뿌리 거목"	"아군 하수인이 공격한 후에, 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f1ce014114eadb6abddc8701a385b4936ca1d5e955a2fcc8524591cef871e8c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61df97206bf6806e747043dafe6def6bbb91d4311c29505b3320ac36926b2476.png"	"나무 관련 말장난이 점점 시들시들해지는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27cc356e8301083eb69f462b60ee0146de3b7ebb54de10ded6fb01c40f5b1642.png"
2723	1	"2723-sea-reaver"	10	[]	4	15	4	"James Ryman"	7	6	6	"바다의 학살자"	"이 카드를 뽑을 때, 내 하수인들에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d79a16650be913d0ca35bc0c6ea8bba23ce455df91234e10806f168ab4b057eb.png"	""	"등장과 동시에 학살을 일삼습니다. 그런데 왜 내 하수인들에게만?!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/447fc3660976e1eb0a5e7b15c468c5486d4d39d4815baf12b0588eb926b72ccb.jpg"
54390	1	"54390-armored-goon"	10	[]	4	1158	1	"Alex Horley Orlandelli"	7	6	6	"무장한 떡대"	"내 영웅이 공격할 때마다 방어도를 +5 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c10aacb2c8ea63f1d36732733889669ee3523e882534e78ea86192fd7420b51.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72fa8bcd138bfc32f8a209224ea0a03c4ff8892e13501dc6880bb71ca0902061.png"	"정작 무장해야 할 곳들은 무장하지 않았네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ed1ef9595ba9bb3ac0ab413e18f6b02e003f4544d0b314050dd7f64c3c0b1fd.png"
