id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
55056	1	"55056-bronze-explorer"	5	[]	24	4	1347	1	"Max Grecke"	3	2	3	"청동 탐험가"	"<b>생명력 흡수</b>, <b>전투의 함성:</b> 용족을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/533193d6eecc75c3f49def927f2813fff05e629ccc3e0f28c6778cadc78232e6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72f3f710797f5643e5dd4d1242cf42fa335c292d8d7b99e02d2e3ef6cf05af11.png"	"언제나 새로운 친구를 찾아 다닙니다! 데스윙 빼고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/418e72ffdb99c6432811a65ff581032234590e017edfaffe5578e38551624ce1.png"	[8,21,38]
2655	1	"2655-murloc-knight"	5	[]	14	4	15	1	"Sam Nielson"	4	3	4	"멀록 기사"	"<b>격려:</b> 무작위 멀록을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/559553e21ca14f03aa8fc3cf1774cead6d6dc5fa77643a55c8f624de483a643c.png"	""	"유명한 성전사가 제자로 들이고 싶어할 정도로 실력이 출중합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e13158b98bf981d6fa0dafab3e425df5bd2b9b1a5808ee374b02e7bc7c3616a4.jpg"	[20]
41945	1	"41945-lightfused-stegodon"	5	[]	20	4	27	3	"Dan Scott"	4	3	4	"빛이 주입된 스테고돈"	"<b>전투의 함성:</b> 내 은빛 성기사단 신병들을 <b>적응</b>시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfd654d13158e87f830dabb3027a32380963b408a28d7549398d61523e6628fd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1fb1659998a727b3799ee333ba5e110f1b23cb867453f5e2e196e583c20f7951.png"	"\"괜찮아, 존스턴. 그 뿔, 생각보다 너한테 잘 어울리는데?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ad6d8af4317638d95b00ad99e21c0e53cd61b879d3c6c006eb580d8efbb8512.jpg"	[8,34]
48993	1	"48993-annoy-o-module"	5	[]	17	4	1127	3	"Matt Dixon"	4	2	4	"안녕모듈"	"<b>합체</b>, <b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5277ee37e3ed0c604945ade6f9adbafbbeea6c0c171545fdc2f2adb4447158f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0687f52b32ba5664a3da1b3b1b04110323e0a98833ea2b2c1f2be6cd53b3358e.png"	"업데이트를 할 거냐고 10초마다 물어봅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0c2d1b75404728e34615cc2c2f44cb1be470751be20f083d86fd76fa929743e.png"	[1,3,66]
54919	1	"54919-nozdormu-the-timeless"	5	[]	24	4	1347	5	"Ludo Lullabi"	8	8	4	"시간의 지배자 노즈도르무"	"<b>전투의 함성:</b> 각 플레이어의 마나 수정을 10개로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/775ff3ca9e6f6a83e4e0bdd9c4ce1179a150587aea2684e69dab56eebc086bb8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4fca244d75f5f2e5df5627655838352e4692745e824ff5f4fc3a18f94f511cf.png"	"시간은 마나입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02920e2193ded44da973dbcec400500b0be502a54ac0247e85dd01b14f12cd31.png"	[8]
2030	1	"2030-cobalt-guardian"	5	[]	17	4	13	3	"Jim Nelson"	3	6	5	"코발트 수호자"	"내가 기계를 소환할 때마다 <b>천상의 보호막</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42dce8983409841806f4066debf635b9b7aaea887cbbc6c6807279623375f7c3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be3b5d87d525c540ab4aff566cd9c339c7427f97b31eb9d0ab3ee1dd2d60b676.png"	"이제 천상의 보호막에 종교적인 의미를 부여하는 건 아무런 의미도 없을 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/06ada6f945cb0e588e4ca793b19ff058807488142948a843d37902aadf61e97f.jpg"	[3]
2299	1	"2299-dragon-consort"	5	[]	24	4	14	3	"Raymond Swanland"	5	5	5	"용의 배우자"	"<b>전투의 함성:</b> 다음에 내가 내는 용족의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57673f889b4ca12474c3a9e09598db008f9010312547e54295c44db70b7f5e3e.png"	""	"누구에게나 꼭 달라붙어 온기를 나눌 존재가 필요한 법입니다. 강철 같은 비늘로 무장하고 파괴를 자행하는 커다란 용들도 마찬가지입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4488f0204ed5fead03a78a3584984e0f7c3e7efb21566ff80368e20fa2cef2a4.jpg"	[8]
55048	1	"55048-amber-watcher"	5	[]	24	4	1347	1	"Arthur Gimaldinov"	6	4	5	"호박색 감시자"	"<b>전투의 함성:</b> 생명력을 8 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/988be76520f0347cf80e50a5135bf60bd3b11e77c9d19e7a1d43df80d64968ac.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6bf2357bcb4bd7723f943d20ed1d73de1bade7dd64298b82252d905d52567954.png"	"체리 맛에 이어 호박 맛도 나왔습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/272ce3f7aea1d5d07fc2fed11f886f04a00296d25869466e852e0fb386e47707.png"	[8]
56438	1	"56438-scalelord"	5	[]	24	4	1403	3	"Ivan Fomin"	6	5	5	"비늘군주"	"<b>전투의 함성:</b> 내 멀록들에게 <b>천상의&nbsp;보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02d5383268cfdec22c51bf3c3cc413babe99b33064f84ae3e794687c93473a44.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d30ca2d7ae50d80cc03a488a62bd46011aca99a662ac2ba4878cbcd56968ccf.png"	"그들이 갖고 있는 공통점이 중요하지, 차이점은 중요하지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5cb9e069eebba6b3ea5a30c4079105caa05a9be757b4a602c55771b0ae27ff80.png"	[3,8]
52685	1	"52685-nozari"	5	[]	24	4	1130	5	"Arthur Gimaldinov"	12	4	10	"노자리"	"<b>전투의 함성:</b> 각 영웅의 생명력을 모두 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9098dc63bc347de7cf5186ac072ab9bb583046815b47f5cfe4f6515607bc9b78.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce6571460521998dcf181d0e7a386f248a4b053a64593a02f923a1e8a157d39e.png"	"다른 시간대에선 예스자리였습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a3218f4765635bb6c6b9d360a3e693af43563e25003eb7f693f60b88ce9b8961.png"	[8]
49981	1	"49981-shirvallah-the-tiger"	5	[]	20	4	1129	5	"Arthur Gimaldinov"	5	7	25	"호랑이 시르밸라"	"<b>천상의 보호막</b>, <b>속공</b>, <b>생명력&nbsp;흡수</b> 내가 주문에 소모한 마나만큼 비용이 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36155bc74a85e02bfa72867b3e35a0c316ccf4eae4b4606f863981510405b67e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a44ccd533eb728612426f6e59377220be83f734c120e642e0be193051734c842.png"	"데칼은 무릎을 꿇고 자신의 무기를 시르밸라의 제단에 놓았습니다. 그의 헌신에 감명받은 시르밸라는 앞발로 천천히 무기를 제단에서 떨어트렸습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7719b4dfd24fe6f5488b42cf2a275fe4f0918736ae649c2270339276000f9993.png"	[3,38,53]
41173	1	"41173-crystalline-oracle"	6	[]	18	4	27	3	"Arthur Bozonnet"	1	1	1	"수정 예언자"	"<b>죽음의 메아리:</b> 상대편의 덱에서 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3c5dbcaac579ac864891cd53c799bac9b6db603f8334c8afb2fe36029104787c.png"	""	"빛으로 만들어진 존재라서 언제나 성격이 밝죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee9cb01d140104c3531b18b7b06235cef23a86eab49823dba6320735f9cc349a.jpg"	[12]
56624	1	"56624-imprisoned-homunculus"	6	[]	15	4	1414	1	"Matt Dixon"	5	2	1	"사로잡힌 소악마"	"<b>도발</b>, 2턴 동안 <b>휴면</b> 상태입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/832406e0c7e77f5ca3bc50ac220ef0743917887377150f21b9149f9fdcc4267e.png"	""	"지나친 야비함 때문에 강제 휴식기를 갖고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3130aae08500e598c362d67e62b9cefa8a119703ffce7ad01ba76d4ace1f4b42.png"	[1]
48929	1	"48929-dead-ringer"	6	[]	17	4	1127	1	"Dave Allsop"	1	2	2	"듀금의 인도자"	"<b>죽음의 메아리:</b> 내 덱에서 <b>죽음의 메아리</b> 하수인을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61521d9569de1082ab00bf9525af583d4fa06ea90fffc2d1e94c2abe8983f456.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89e0f883a7010599bc1d659236cf8835cce1f3ac7060f083d7ce6ac58f66bc1c.png"	"듀거! 듀거! 듀거!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/81083754d538a46ba3707d37d77909b1b5cdbf9316b25533704823294d92443b.png"	[12]
45899	1	"45899-duskbreaker"	6	[]	24	4	1004	3	"Alex Horley Orlandelli"	3	3	4	"황혼파괴자"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 다른 <b>모든</b> 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8d850bee7fff146b2fc191f779c387a3e4794582679ea200a30f55d93c4deee.png"	""	"넌 내 황, 황, 황, 황, 황혼 브레이커. 양초가 뭘 잘못했는지?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6a1b8c4524bf98c872731380029a1596ea95eddc0d329b56ad3836b8fb0db9a.jpg"	[8]
54871	1	"54871-fate-weaver"	6	[]	24	4	1347	4	"Andrew Hou"	6	3	4	"운명의 관리자"	"<b>전투의 함성:</b> 내가 2회 <b>기원</b>했으면, 내 손에 있는 카드들의 비용을 (1) 감소시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c74da1b6d385b55f1f0f19c9fc6da064a6917c1ed75f699b7a4f5e9a4a7185b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/445ad7a1e9360b56ce8d65ddf1d87284c0d6fda958326dec7bde53099eb0e525.png"	"\"전 관리자예요. 그보다 중요한 건, 당신의 관리자예요. 이건, 당신의 운명이에요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/342878dab020fb3df8135c818862ca653edf9add14d7cf917b4efcebb473c3b9.png"	[8,79]
48444	1	"48444-glitter-moth"	6	[]	20	4	4	4	"Bill Ruan"	4	4	5	"아른거리는 나방"	"<b>전투의 함성:</b> 내 덱에 비용이 홀수인 카드만 있으면, 내 다른 하수인들의 생명력을 2배 증가시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/036a0aeab7276fd63c2f8d9d3695a83a820a7ea309fd32c031e32107c6609e8b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76ee1a48df9ca78ffcd5b4a4c5637ee0e67cff696a74db22f2d4ad49c4caf31b.png"	"샤방샤방한 나방입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5ed0c5cdef7cb7054e3ca31d25f6e172489e124a0f37dd958b8ae5ae026b7df.png"	[8]
2051	1	"2051-upgraded-repair-bot"	6	[]	17	4	13	3	"Nutchapol Thitinunthakorn"	5	5	5	"업그레이드된 수리 로봇"	"<b>전투의 함성:</b> 아군 기계에게 생명력을 +4 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c39b7a7d9c64deaf72890e90b188ec5a8785b7be4fbbe2aa84e07c59fc9cff8c.png"	""	"사실 기존 수리 로봇과 별 다를 거 없지만, \"업그레이드된\"을 붙여 2배 값을 받고 파는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/430947d503a28ee2e0d0eb8f3ef0852f5059f368bb8ffc9f9143b7a96cb0ef8e.jpg"	[8]
40378	1	"40378-drakonid-operative"	6	[]	24	4	25	3	"Zoltan Boros"	6	5	5	"용기병 비밀요원"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 상대편의 덱에서 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e4f875eba74a185bd2882513963712c00943e28bee0577690e4304fe7dd9db5b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5facf026a5aaf36890a15e16ad206bca85073d297e18f9fa965e18dfed28854a.png"	"험악한 떡대들과 비취 연꽃을 염탐하라는 임무를 맡았지만, 척 봐도 용족이라 쉽지 않죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a02d2c1ab3f70e80079f6b6d77d6bc69e772360112e5a01cfedbdb095ee9599.png"	[8,21]
54876	1	"54876-chronobreaker"	6	[]	24	4	1347	3	"MAR Studio"	5	4	5	"시간파괴자"	"<b>죽음의 메아리:</b> 내 손에 용족이 있으면, 모든 적 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01734df1d0ea6f8bebfe5c17520718184dc930993b29eb68cc6eaf34a5ec87c8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03b5866aff84838e8efa290f4b8c63426a259deaf13b290009f7cb5491ee8f16.png"	"시계를 빌려달라고 하면, 무조건 거절하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6218c5311d76207d433d5875793bfcf653b2c698fe935722bdf0306962c838cc.png"	[12]
56089	1	"56089-aeon-reaver"	6	[]	24	4	1403	1	"A.J. Nazzaro"	4	4	6	"영겁의 약탈자"	"<b>전투의 함성:</b> 하수인에게 그 하수인의 공격력만큼 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a3841fc02f6ee6053e8820914f14c9a598c7cdf1681abe121e7341a7d9b24d3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/484f82aac2248b4cb43fd2b7abea3aec9cc3e66a03711fc5f19072277e865c64.png"	"영겁을 약탈하면서 바쁜 일정을 잘 소화하고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db27d1718d3cc4f4e7e0264fd0ac7ed48741a5856acea3b0785ff443d0f0a53f.png"	[8]
46544	1	"46544-temporus"	6	[]	24	4	1004	5	"Daren Bader"	6	6	7	"템퍼루스"	"<b>전투의 함성:</b> 상대편의 턴이 두 번 진행됩니다. 그 후에 내 턴이 두 번 진행됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba72b0012ab8e9a314e90f69867bf49a1a55455a4f01efe5e19e55b6f92e9aa7.png"	""	"여행자들을 따라다니며 궁극의 시간 마법을 찾고 있습니다. 바로 다시 불러오기 마법이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea0ec65e9345e8508a393ae60897a6f31d04cded1d407f772e43025b62684898.jpg"	[8]
57688	1	"57688-skeletal-dragon"	6	[]	24	4	1414	4	"Konstantin Turovec"	9	4	7	"해골 용"	"<b>도발</b>, 내 턴이 끝날 때, 무작위 용족을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/281b195d1412b6bde5dd4162287ae843266af8013fab67c21f2ca48521fe3435.png"	""	"\"잠깐, 나 뼈 맞았어! 뼈 맞았다고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55ee7ec6d567221d5217c6ae9e17ab94a7590cb8c869721e8f878e56b231fc69.png"	[1]
55438	1	"55438-murozond-the-infinite"	6	[]	24	4	1347	5	"Ludo Lullabi"	8	8	8	"무한의 무르도즈노"	"<b>전투의 함성:</b> 지난 턴에 상대편이 낸 카드를 모두 냅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/32a232a9bb9f17470d003ba2b85e468fb43d7e360a2e808976f86b6766a9f068.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/336b515349b424c23500dd1cf3fd1338e5e2ca2a53cb447c219eb38e2bae8815.png"	"이번 기회에 지난 턴의 행실을 돌아보도록 하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e733ff7ed3671e25481f852783f8c4a507c4d5ad45235281c7e86162976edd58.png"	[8]
2882	1	"2882-pit-snake"	7	[]	20	4	20	1	"Bernie Kang"	1	2	1	"구덩이 독사"	"<b>독성</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccc89058052b72e89cd68bc7cdb94207f7c20ed30864e598697b9e850a35ba17.png"	""	"독사 구덩이였으면 훨씬 더 위험했을 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3974bbf6de7331fac64a40e84a737e6432659c441baf6e3e7c6cc7dee1fa6296.jpg"	[32]
39698	1	"39698-swashburglar"	7	[]	23	4	23	1	"Zoltan Boros"	1	1	1	"칼잡이 강도"	"<b>전투의 함성:</b> <i>상대편 직업</i>의 무작위 카드를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6219816d0c6995881c8244ada3737cf9e0f3318e57925d31b502569357651a22.png"	""	"목숨을 버리면 네 직업의 카드는 살려주마."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62941de6d0557effe331e551a110ba62f22ef06e91b23c5e44e495481acb06be.jpg"	[8]
48471	1	"48471-pogo-hopper"	7	[]	17	4	1127	3	"Matt Dixon"	1	1	1	"토깽이 콩콩"	"<b>전투의 함성:</b> 이번 게임에서 내가 낸 다른 토깽이 콩콩 하나당 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/caeac7a5334eee8bd73c8787a50451f987a7ca11983cca5b5ad315aa622de071.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7417fdcc0ffcfb81eecd743a3c3a2fa3c88ba3f0433d2140bacbcb5ad939ed47.png"	"띠용!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64cdb121de7ee551dc190492a5cff73a8ea5aceb3ecdcc1ad2b07e5350360192.png"	[8]
54261	1	"54261-pharaoh-cat"	7	[]	20	4	1158	1	"Eva Widermann"	2	1	1	"파라오의 고양이"	"<b>전투의 함성:</b> 무작위 <b>환생</b> 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94e2fcb9f82a496b3066641dcfafa5d494fb3b7cd07ae8f8a8d207d2a34f9eb8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/480dc26dfe5098ebedf4a441b65ad31be90e1e356375738916eb280ccec89a78.png"	"쥐를 쫓는 자, 캣 타워 상층과 하층을 지배하는 자, 붉은 점의 추적자, 그리고 모든 상자를 순례하는 자입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e106137e77c771ddb398d0685e6b3377395a5d111da91ecfe667226e0451b73f.png"	[8,78]
1988	1	"1988-goblin-auto-barber"	7	[]	17	4	13	1	"Zoltan Boros"	2	3	2	"고블린 자동 이발기"	"<b>전투의 함성:</b> 내 무기에 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5adb9cbb0a27b3168fcc09ef39188dea406edb9664b2ad01aa916d134b9946a.png"	""	"고블린이 아니라면 고블린과 키가 똑같아질 수도 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e356e4fb4c9e89a866cf92e78bfe1768fc3a6e738946dddd378ebbf3b0de5bed.jpg"	[8]
1990	1	"1990-one-eyed-cheat"	7	[]	23	4	13	3	"Danny Beck"	1	4	2	"외눈박이 사기꾼"	"내가 해적을 소환할 때마다 <b>은신</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe8c31ae17151ef47cb7fa381cd640b950e26ecc8bb984f56ee1506df20b8439.png"	""	"해적들에게 \"눈은 뒀다 어디다 쓸래?\"라고 화내지 마세요. 눈 없는 친구들이 수두룩하니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc574ecfe029726a194fcbe8a8597e79d08c5be358204669d72f28d5e7a15a6b.jpg"	[6]
56091	1	"56091-skyvateer"	7	[]	23	4	1403	1	"Ludo Lullabi"	3	1	2	"하늘노략꾼"	"<b>은신</b>, <b>죽음의 메아리:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/51b7387f4b2cf0f585fc9935b5d5df34b8fa7ece5ef646dc1d928c2f1e340563.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1c922433d6638bb550e631f9dd63ef8867fd41012c0f62584ea4687c630d06c.png"	"바다에선 멀쩡해도 하늘에서 뱃멀미에 걸리는 이들도 종종 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55daee72bc95034a2d56ccfc0d99d341735dabfba5319060ca606181e011eabb.png"	[6,12]
48199	1	"48199-blink-fox"	7	[]	20	4	1125	1	"Eva Widermannn"	3	3	3	"깜박이 여우"	"<b>전투의 함성:</b> <i>상대편&nbsp;직업</i>의 무작위 카드를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9a23fc2f752ea42d2ff300daaacbb230680cf83c8fcf51cd60f58959d8b4944.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b396b6585e7a1889124c6006e71ce0f7693fb98406d993d7caae33e57b3dde57.png"	"눈싸움을 이긴 적이 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f5c2acad164c4b1aa7d0cc4b18f44f590920ad5134a6b326cc4ab6df1004167.png"	[8]
48585	1	"48585-cutthroat-buccaneer"	7	[]	23	4	1125	1	"Konstantin Turovec"	4	2	3	"흉악한 해적단원"	"<b>연계:</b> 내 무기에 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c872b6f19280a025b7c0ec9b5f8dbd0327ded20c5217008db02561f24d439de6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04cad3f23949e3a59db3014a5a3dea7f71a074c8be8768f4343abf75be716ab7.png"	"살아 있을 때에는 칼을 삼키는 묘기를 부렸답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc45d0d8a8b1eaed37ff045d4ada1458d5530ee090326a3030f689c507aca809.png"	[13]
38825	1	"38825-southsea-squidface"	7	[]	23	4	21	1	"Mike Sass"	4	4	4	"남쪽바다 촉수얼굴"	"<b>죽음의 메아리:</b> 내 무기에 공격력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16b6d7ac3eb64d06e88c536c2051400d5a6173f8eed20e141e398b5d55005a44.png"	""	"\"빨리! 내가 죽기 전에 네 무기에 공격력을 부여할 수 있게 해줘!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d12b19bb8478e8ae2a74b518d23b522cffec143e2ab6f42331f5022dccb33c1f.jpg"	[12]
52112	1	"52112-hench-clan-burglar"	7	[]	23	4	1130	1	"Anton Zemskov"	3	4	4	"짐승단 강도"	"<b>전투의 함성:</b> 다른 직업의 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/452db2ba3bcc4e3d75410ecee78a544aef28a2a2db85b4bf04e5007aa9bc254b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93e5563f8566c5d8f493e22a2f4c2ad18ef4f4b0d26ef1c995979bb6c17f8fde.png"	"반짝이는 주문 내놔라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ee1540f8bbd859e82259275a148498e200d6476da4525b868a9ff818fdee8fb.png"	[8,21]
54011	1	"54011-sahket-sapper"	7	[]	23	4	1158	3	"David Kegg"	4	4	4	"사케트 공병"	"<b>죽음의 메아리:</b> 무작위 적 하수인을 상대편의 손으로 돌려보냅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/463fcabc83409216f481806b938bd0fd262551982495253e507afbdebf9bae68.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ed8139a164da5a24d3e3fb58ed1db9e41cfd6c678dd7534c261431d24a58239.png"	"\"이거, 네가 떨어트린 거 같은데?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9333860c2a149f5c0879d83d8b5777edf2928e30dfa26f48673c87ab2066534e.png"	[12]
50775	1	"50775-gral-the-shark"	7	[]	20	4	1129	5	"Anton Zemskov"	2	2	5	"상어 그랄"	"<b>전투의 함성:</b> 내 덱에 있는 하수인을 잡아먹고 그 하수인의 능력치를 얻습니다. <b>죽음의 메아리:</b> 그 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4537fc7b20ca138a3dcf2705f046713ae75ef0a06f1c479b0322f92b0dc8f64.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2488f01eb04f4f3193ae96b149840be3c1ca1c53588a5c8439822172ec95740f.png"	"???: 저기 몇 달이나 들어가 있었다고요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b923b9076815a014643881e1797bbaf797e57c94d0c6aaf384d71d82a247dc2a.png"	[8,12]
40791	1	"40791-luckydo-buccaneer"	7	[]	23	4	25	4	"Mark Gibbons"	5	5	6	"복덩이 찾는 해적단원"	"<b>전투의 함성:</b> 내 무기의 공격력이 3 이상이면, +4/+4를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c54f2eca9dd0e9a6cc1f33d616081b16e443efe5783deb699a1c13af30ead55.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5424b45af3874bb8b1239404e62f14404175261091f7aca8f41b17cf2d9677c.png"	"복덩이는 그냥 찾는 게 아니라 지니고 있는 거예요. 특히나 가젯잔에서는요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4eac9750697168a46a1f55af741d103ec9a5f21372a1bbfe9de06e28fc2831da.png"	[8]
47071	1	"47071-cursed-castaway"	7	[]	23	4	1125	3	"Tyler West Studio"	3	5	6	"저주받은 조난자"	"<b>속공</b>, <b>죽음의 메아리:</b> 내 덱에서 <b>연계</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/787dc5ea706043a13062894286c9d5a1a09483e211cf8fea2d5ede960d22321d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/397ce4a96d20f67a3f45d92726fee57d35ab00e9231f1740e71dd13fdfbe431c.png"	"원래는 평범한 조난자였습니다... 그 저주받을 배구공을 찾기 전까지는."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9a9c9c2ad86bccb3bed935cb8796305e0f34f4868b80426e2516c16183b987a.png"	[12,13,53]
