id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
55095	1	"55095-dragons-hoard"	7	[]	5	1347	3	"Luca Zontini"	1	"용의 보물"	"다른 직업의 <b>전설</b> 하수인을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57394cbbb63935d9d03cf85ef10a98ca925f81062ae52faf0ee05198ffe04c8f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f7acec69f668e0cce2f61b453b0b4fd6b498e6d075984dfa09204e779ac016c.png"	"다행히도 밀하우스와 초는 직업 전설 하수인이 아니군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5522a9ba2f06f18b178c4c91ee76dd1469941dee3e4564d9c9ff65e30d1b3973.png"	[21]
40423	1	"40423-finders-keepers"	8	[]	5	25	4	"Ben Zhang"	1	"이건 내 거야!"	"<b>과부하</b> 카드를 <b>발견</b>합니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4cf758fc834b328b626012c2d99a7503d4f833aa70ad8aa352df3507df87a824.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e64567840aaf9814e6db248e96396cce625676960e90684e78187eb181845e8.png"	"무한동력!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7c1ae7e0be4b80f36b5cfc5831ee01b105e724407adf6ede3cd4b0ae8a472fd.png"	[14,21]
97003	1	"97003-rush-the-stage"	14	[]	5	1809	3	"Arthur Gimaldinov"	3	"인파 돌파"	"<b>속공</b> 하수인을 둘 뽑습니다. 그 하수인들의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea85cb12c96aaeeae1b659e323068f89e9b6438078adb63885fa9638e9a68985.png"	""	"지나갑니다! 비켜요, 비켜!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5993af6fe169b41748ca6b94d8e8bb01366d2556a13782ddb71d7c72f526283.png"	[53]
40839	1	"40839-i-know-a-guy"	10	[]	5	25	1	"Kan Liu"	1	"일거리가 있다던데"	"<b>도발</b> 하수인을 <b>발견</b>합니다. 그 하수인에게 +1/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/064affa0bbeabb40140926bc5ac53e044a6bf24193594a6677adcf9ba889f45c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e6df8050039002b250ba2188775f67d26825cd1050f9cbe38eaa181c1995f0a.png"	"잔뜩 기대를 하고 있었는데 안두인을 그려 놓은 이상한 판때기가 도착하더군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c33e3500a48e6ffd52c4d866501ded0313eb497eb2c9ea5a918c709a287afe37.png"	[1,21]
90615	1	"90615-going-down-swinging"	14	[]	5	1809	5	"James Ryman"	5	"임전무퇴"	"이번 턴에 내 영웅에게 공격력 +2와 <b>면역</b>을 부여한 후에, 각 적 하수인을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7698f5686dba52c3693a7a37c259084dabe50f2c04a473f2d349ed7510871781.png"	""	"할베리아는 너무 예민하다는 이유로 길니아스에서 추방되었습니다. 본인은 대단한 업적으로 여기죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d20980704d268f3df52499ad67042c695b2bb2ec5cebc00ec4e23d9e262c7dee.png"	[17]
48984	1	"48984-autodefense-matrix"	5	[]	5	1127	1	"Zero"	1	"자동 방어 매트릭스"	"<b>비밀:</b> 내 하수인이 공격받으면, 그 하수인에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e44f18979b7072e6a4ee2097bcf529f8782ff53a7c71478ec6298439f2c3842.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/800b973c399bac06361560275e14319fd3734fe66596f79a0bb9f4b7976edcae.png"	"비눗방울 기계라고도 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/958d0c41916a28773335dc410a66756d0ae93e49dcbb23b0d75b7be16a14b82d.png"	[3,5]
49999	1	"49999-time-out"	5	[]	5	1129	1	"Arthur Bozonnet"	3	"잠깐!"	"내 다음 턴까지 내 영웅이 <b>면역</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6cdf824315507272399c7c58a8fb34c817de04d73893d46bb052a4c0a89bdaa.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43a01ad1c15c0fface264a94a512fc354defa08514bfadbe011212df91f382ca.png"	"세 살배기 아이들을 상대할 때 효과적입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e64c393f0ac1cdf08e8c90d5992a94c86d5e82c7a0d8d08e7606d3d293a5433.png"	[17]
55283	1	"55283-elemental-allies"	4	[]	5	1347	3	"Anton Zemskov"	1	"정령의 도움"	"<b>부가 퀘스트:</b> 정령을 두 턴 연속으로 내야 합니다. <b>보상:</b> 내 덱에서 주문을 셋 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba8a7cc57fb1385af0b3ef56e6edc0ad7cbecfc7ebe421a615c468322c8cf7a0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e87b4555c60938fb9cfb444a9f5622cbea03e23aa1b75d5cfe01e60ee61b2cc9.png"	"불의 정령이 아니라서 다행이네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54261cd41ad0f287c3e832141ca679bd50341416465baa3a92aa119abd06a962.png"	[89]
54924	1	"54924-righteous-cause"	5	[]	5	1347	3	"Matt Dixon"	1	"정의로운 명분"	"<b>부가 퀘스트:</b> 하수인을 5회 소환해야 합니다. <b>보상:</b> 내 하수인들에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/951840c9cea0cadb95c249becd247de5910944a9f888152c33f4aae86725011e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16dfaba259fbf92ec9cafb9ee7cf7c162d39a1a94be06409d2b74d7a9365755b.png"	"\"...이 자리에서 그대를 탐험가 연맹의 견습생으로 임명하노라! 다음!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65ce758493aedc27e2c923a71c628e4188b3326a32bc21f5774bbc3daa8c0987.png"	[89]
46713	1	"46713-sound-the-bells"	5	[]	5	1125	1	"Milivoj Ceran"	2	"종을 울려라!"	"<b>잔상</b>, 하수인에게 +1/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6aa5e387464748d5e7c98dd2e25289a2d71bed7599d69079bf7eb904bcc18c44.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b0c6656b7a637d185e517d7163ded58dd287c27f1613acf4d641117c573a349.png"	"이상하게도 5번보다 많이 울린 적은 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/315ec25b84edb6924d1538ca56d0d9f72a8fc8fbfe01f8201b10e0034f95ecb4.png"	[52]
50212	1	"50212-masters-call"	3	[]	5	1129	4	"Rudy Siswanto"	3	"주인의 부름"	"내 덱에서 하수인을 <b>발견</b>하여 뽑습니다. 그 하수인들이 모두 야수면, 카드 3장을 모두 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c8d942f3b55b569f8871cd214caa6afdc46cc1c621b780dc263358cfbb6e1d36.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ade59e8ae7a97b51c2e234d8f25e93a16c0c1449fec279a5d4d40db0cf0e0b4.png"	"\"킁킁이니?\" \"아뇨, 레오큰데요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/598d08517230c6216617bc0d635c0f43bcc0e079d55e84064c6281f876101b31.png"	[21]
55262	1	"55262-strength-in-numbers"	2	[]	5	1347	1	"Luke Mancini"	1	"집단의 힘"	"<b>부가 퀘스트:</b> 하수인으로 마나를 10 소모해야 합니다. <b>보상:</b> 내 덱에서 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3b8f4e1cbe961d8ea6a5901e0d094ccf085b6fe1c825a25a2014d29afc5ae70.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/535af9d54390777afe45355982d581aba758351e1e978b1f98233e6acabff5c7.png"	"세 사람만 우기면 용도 만드는데 하수인 정도야..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/669f60d2872d605b459bc98063cd1167caf3c677c33f577f185a0e11b2f07920.png"	[89]
52070	1	"52070-marked-shot"	3	[]	5	1130	1	"Alex Garner"	4	"징표 사격"	"하수인에게 피해를 4 줍니다. 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4cf7ad2519f79c92d6e4d25f9d7158e40238139154def18539b85146717c8b53.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c941690244c081d566decf9808a8bea44cb5b6c011e527084015b485517277a2.png"	"해골 점사요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52fec6d486fe9b8db837d0c23814c79d7c302090ec5c542896c681b189098943.png"	[21]
47515	1	"47515-warpath"	10	[]	5	1125	1	"Phil Saunders"	2	"출정의 길"	"<b>잔상</b> <b>모든</b> 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4954c6e831f887556ea2864ab1fa53803946a7ed0b9da9d7ca6c92d588f36c9f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f41e823dbf7124627c317e1af856cd104cf9358998a809e28aff641e23faee3b.png"	"모독따위 쓰지않아 그게바로 출정의길"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98bb6ee1fa3e65de118853a2f75f02566c10c98f2a92b31d5d8aa959e79011ff.png"	[52]
49009	1	"49009-kangors-endless-army"	5	[]	5	1127	5	"Dai Yang"	7	"칸고르의 끝없는 군대"	"아군 기계 셋을 부활시킵니다. <b>합체</b> 효과도 유지됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd125685a78420aad7cbaf6d7f7d47fe35f05a502ab8717f19ec2067b0c4b7ee.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a9ccc85733051698b1bd518e81be1479d2b45bbe7e270dfa8f60c8d375a66c6.png"	"\"셋이잖아. 셋은 끝없는 거랑 거리가 멀어.\" - 여백작 애쉬모어"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc474bdfeb584de4001fa5908d1001954bb51f9dcdc8e3bb546b96d4cdb67d59.png"	[66]
40587	1	"40587-getaway-kodo"	5	[]	5	25	3	"Rudy Siswanto"	1	"탈출용 코도"	"<b>비밀:</b> 아군 하수인이 죽으면, 그 하수인을 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4bad5361f0dd49c7e747a8364830010d6f2280a2cca621758826698452159ef6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/278f6f7fa82b4c07d37ced2aa56045def1c1effbf77c2e79c4b8350a454953f6.png"	"코도로 가! 어서!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c1cacedf94cb0bf398575ac6e24fa585aa9bb0597ac863c72c607c5f6848958.png"	[5]
97825	1	"97825-pit-stop"	7	[]	5	1858	3	"Mauricio Herrera"	2	"피트 스탑"	"내 덱에서 기계를 <b>발견</b>합니다. 그 기계에게 +2/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3272cfbf71f955cb8469f0baba7f22147e555ba610893e4bd104a77d67134a8d.png"	""	"교체 3초컷."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f001e6a2c026ed937b0809c03b325df6a9c65f2e7c2d941de9686db12b6ed77f.png"	[21]
47799	1	"47799-pick-pocket"	7	[]	5	1125	3	"Mauricio Herrera"	2	"훔치기"	"<b>잔상</b>, <i>상대편 직업</i>의 무작위 카드를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a06419fd558da5fd9fd214f78b8dd849afcaa3d15dbabeaec13f8fcfba22fa49.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1361695964631a5d96a6b198e50a844800716008275a4aa7491e32c5a432f7ad.png"	"누구든 가리지 않고 훔칩니다. 노움들만 빼고요. 허리를 지나치게 많이 숙여야 하거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/67b99875f1f6ffc449dbda4bb2d0e62a173b9563728ea2c4a4ae66422b19e845.png"	[52]
50749	1	"50749-stolen-steel"	7	[]	5	1129	1	"L. Lullabi & K. Turovec"	2	"훔친 강철"	"다른 직업의 무기를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b16f678b065fd1fee11dfc5be737115b8b05e58d45a2335b3a9c4c8e863e1e8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c196b914f438f11481108ead174102a362fd442096085ca732d77e9be50c76c8.png"	"스랄이 둠해머를 빌려줄 리는 없다보니..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f47cc14cc0a8ff4b2705174d9853b9bd619c304f95de6c13d788246df97ce55.png"	[21]
