id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds
97915	1	"97915-lab-constructor"	7	[]	17	4	1858	4	"Mauricio Herrera"	2	3	5	"연구소 건설로봇"	"내 턴이 끝날 때, 이 하수인을 복사하여 소환합니다. <b>제련:</b> <b>합체</b>를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/413e02b6d1f971c6ee372ac20c17b9648f5b05a6fba75700ba7ba4c64f0c100e.png"	""	"미미론이 예언했죠. \"둘이요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f1c5e3db582acb9e529b8cf0a208e5b90261e35b2d086dcded3999fdb576dd2.png"	[97919]	[66,266]
50088	1	"50088-janalai-the-dragonhawk"	4	[]	20	4	1129	5	"Jakub Kasper"	4	4	7	"용매 잔알라이"	"<b>전투의 함성:</b> 이번 게임에서 내 영웅 능력으로 피해를 8 이상 줬다면, 불의 군주 라그나로스를 소환합니다. <i>( 남음!)</i> <i>(달성!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ecfd8db4d4c75ca25baafa28fb29557ff1739aba3f44b0126c21941954942ff.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5d8edddef34fb59a7feb69a2628c54e5d11e0e64a333715e27bcd9664168c79.png"	"스태그헬름을 이은 3대 청지기라고 해도 되겠군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d74bbc4d84976cbd28b436da74950894cf3fe287c303f0f23fb0622ed02d063c.png"	[53181]	[8]
57186	1	"57186-dragonmaw-sky-stalker"	12	[]	24	4	1414	1	"Peter Stapleton"	6	5	6	"용아귀 하늘추적자"	"<b>죽음의 메아리:</b> 3/4 용기수를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/134d1107f2706f059f693602058c100dd6f4aa47b1c78b2727e0d3b0d4c16b77.png"	""	"\"하늘, 널 찾을 것이다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bff315c4f8576f460a67c6a3064c9fa122f201353939d470a3b7b291b24a8052.png"	[57200]	[12]
56118	1	"56118-hailbringer"	12	[]	18	4	1403	1	"Max Grecke"	4	3	5	"우박정령"	"<b>전투의 함성:</b> 적을 <b>빙결</b> 상태로 만드는 1/1 얼음 파편을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77347fa3c41ee57f06636f7bcfb1fe4a33777ecbdb9aed32dc08d27b6bf27aa7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80902c51016b0ebf07440f2dc707811df0ec29b0ac891b1b1f08bfff7eac37e7.png"	"만나면 반갑다고 얼립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ced73d6a1b64fa59fa63169d373ea4b70681f410e6fd4998ab21faf11a56f14.png"	[56117]	[8,10]
51380	1	"51380-evil-cable-rat"	12	[]	20	4	1130	1	"Jim Nelson"	1	1	2	"잔.악.무.도. 전신쥐"	"<b>전투의 함성:</b> 무작위 <b>졸개</b>를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63d17fc9695db5546270519223d40a3f888780782a4a54c6058938fa9b70a329.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9909330fe06ce11a31dcd97e233da93f62444ed628aff357962245813b19a2c0.png"	"얻을 수 없는 치즈를 갈망하다가 어둠에 물들고 말았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40ff477f3335d7b39d863c9d36fc6ac8a9c9c231331934e24531760a945aff82.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[8,71]
54890	1	"54890-veiled-worshipper"	9	[]	11	4	1347	4	"David Kegg"	4	5	4	"장막이 드리운 신봉자"	"<b>전투의 함성:</b> 내가 2회 <b>기원</b>했으면, 카드를 3장 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f7e445c3c6fc4fa5b69ccc48fc53465fd670dd49a54e384d4ad218a6381c16a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/341876a94405594c82ab09d636017225fe6f535d35e4ad5817c546947b9b20ad.png"	"규정에 맞는 신봉자 의복을 입고 있지 않다면 갈라크론드가 당신을 맨 마지막에 잡아먹지 않을 수도 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6d0512ae31b4a6543505c8a44f65bd379def067cb47548bd608f566d57adefc.png"	[57330,57331,55807,55819,55366]	[8,79]
52950	1	"52950-mad-summoner"	12	[]	15	4	1130	3	"Konstantin Turovec"	4	4	6	"정신 나간 소환사"	"<b>전투의 함성:</b> 양쪽 전장을 1/1 임프로 가득 채웁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e85df379ab210d65749f132fb04822fd92bc6dda39d1e367b4445db53bc1685.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c155427136d516a799874d326b985df0db6c05ddb74a3932a5a49139315bab6a.png"	"아아, 온 세상에 임프가 가득해."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19bff8746a87bd48bba8e5a7b1ce857b6025b0b817c163ae03b02a122b8ebfec.png"	[53305]	[8]
94250	1	"94250-zok-fogsnout"	2	[]	43	4	1809	5	"Max Grecke"	6	6	7	"조크 포그스나우트"	"<b>전투의 함성:</b> <b>도발</b> 능력이 있는 / 가시멧돼지를 둘 소환합니다. <i>(이번 턴에 내 영웅이 얻은 공격력과 방어도만큼 강화됩니다.)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91078a4c765401c6622d5633db031d1f2ddbf33a5ffb619d3ba02b6a2980fab6.png"	""	"양손에 손가락은 3개밖에 없지만, 조크의 베이스 연주 실력은 손가락이 5개인 이들 못지않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccb5c58e883ea90eb3f0ccd00271f5a9cfe786bb387bb96075583ca9f632d7c9.png"	[97100]	[1,8]
40428	1	"40428-rat-pack"	3	[]	20	4	25	4	"Ozhill Studio"	2	2	3	"쥐 떼"	"<b>죽음의 메아리:</b> 이 하수인의 공격력만큼 1/1 쥐를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f62e0a34ba9692c712fe6367cf770684100f09d4acefa926e4dbf18a4cf36bd2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/acb0915a6e4300aab8830bcd3ff95dc87c7c48341935dbceed23672655b23d1f.png"	"죽으면 몸 속에서 쥐가 나오는 걸까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a26f6c6b04da2c659af8a7534b19d1574c6cc28572f1f3b589f052bcf350a40.png"	[41839]	[12]
102532	1	"102532-rat-sensei"	2	[]	20	4	1898	1	"John Loren"	2	2	2	"쥐 사부"	"<b>전투의 함성과 죽음의 메아리:</b> <b>도발</b> 능력이 있는 1/1 거북이 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7ca40d6a55b97e6294adc1b4315aea3996d972726661cc7c9c644fd55ddbf20.png"	""	"나이 든 스승에게는 거북이 제자 4명이 있었지요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6adf9d0c698ee1225b6a72034adcb45ed302b51d13ca444227e48af1eb54a44c.png"	[102533,102534,102535,102536]	[1,8,12]
48536	1	"48536-replicating-menace"	12	[]	17	4	1127	3	"Vladimir Kafanov"	2	3	4	"증식하는 위협"	"<b>합체</b>, <b>죽음의 메아리:</b> 1/1 초소형 로봇을 셋 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f9bf397ddb46439f2aeab0f3db44de72c11f824b11f92119395674e4786e7da.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da16701d7f108513bce7a66595ff4ef87715c5469456f0781c559f891ff231a0.png"	"자동차야! *펑 펑 펑* 로봇이야! *펑 펑 우지끈* 아주... 작은 로봇 셋이야!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/67a57339ab36f4aa48be4513089584b1169eca7205a5cc65db86cc47c3bd909a.png"	[48842]	[12,66]
52422	1	"52422-sludge-slurper"	8	[]	14	4	1130	3	"Rudy Siswanto"	1	2	1	"진흙 핥짝이"	"<b>전투의 함성:</b> 무작위 <b>졸개</b>를 내 손으로 가져옵니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90a72cce3d29f07855ab04c9f59888fa6a137838a8cd637e0aa278b5c64d932f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9122d14b37cf05c2087095c0972b124c3af3bba97289d1ff6b5f035c4a5edf00.png"	"이 맛은... 과부하의 『맛』이구나!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b46d5524a87027645b07d4a9b70f6224ab3bccf57280b7abee1364a858b8bf99.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[8,14,71]
52935	1	"52935-hench-clan-hogsteed"	12	[]	20	4	1130	1	"Matt Dixon"	1	2	2	"짐승단 멧돼지 탈것"	"<b>속공</b>, <b>죽음의 메아리:</b> 1/1 멀록을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9854bc77f3d9fa1273d4b4ff14ef5f905bd24a0b64724d05afd9d08077f70922.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a8c1f817cd3fc92113b455386870c66ccbe0227665ea1b0f6c42f80f836be4c.png"	"보 초"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9837f9f48642cb18c6a2df2b2314c3c1aded394958d3fc67173dc61e97f19461.png"	[53202]	[12,53]
52486	1	"52486-portal-overfiend"	12	[]	15	4	1130	4	"Nicola Saviori"	6	5	6	"차원문 거대마귀"	"<b>전투의 함성:</b> 내 덱에 차원문을 셋 섞어 넣습니다. 차원문을 뽑으면, <b>속공</b> 능력이 있는 2/2 악마를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/51fe4989ef96e6b928337a320409edb93acf36da3c2163f873ea7b4f885d08eb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/094fff61a0c99563ede99d73ef65f582961527e134d8872d5611a5b98c52845f.png"	"여러 차원에서 개최되는 악마 술래잡기 같은 거죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b733f83e4c03aa2443524f91ebb54a0ca31fe39e6f078faaceea0b8a64093b1.png"	[52709,52710]	[8,53]
52707	1	"52707-portal-keeper"	12	[]	15	4	1130	3	"Nicola Saviori"	2	5	4	"차원문 수호병"	"<b>전투의 함성:</b> 내 덱에 차원문을 셋 섞어 넣습니다. 차원문을 뽑으면, <b>속공</b> 능력이 있는 2/2 악마를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e8c7f3e93a0139e4d09bf9b3612b49257a63c91d1c970e146392f7f666bf6fe.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25138730e442de45c6a8bf7dfc71f01c12c0a293e3c3c2a242f50ac27a0c1163.png"	"악마 술래잡기에선 일단 술래가 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de6fa5ec276ac8e3c7e5bbaf6d8d150653143bcf9b05e7be8296d98de3f51724.png"	[52709,52710]	[8,53]
48527	1	"48527-thunderhead"	8	[]	18	4	1127	4	"Mike Sass"	6	3	4	"천둥불꽃"	"내가 <b>과부하</b> 카드를 낸 후에, <b>속공</b> 능력이 있는 1/1 불꽃을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3855c60cde80602f1092feba301d48b6ffe1cefb7631ee8149d83d20ecb153c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79d4eaea0c83b5e54a8a2e97c9a368db575626aa329bcfbab2fd439f8e55fa59.png"	"\"두 유 워너 빌드 어 스톰?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee67b7e7611c249796348db5f2810b7e72537bdba8b5c175a71347b0afc37f71.png"	[48557]	[14,53]
52288	1	"52288-safeguard"	12	[]	17	4	1130	1	"L. Lullabi & K. Turovec"	5	4	6	"철통 금고"	"<b>도발</b>, <b>죽음의 메아리:</b> <b>도발</b> 능력이 있는 0/5 귀중품 금고를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/991b19f1c5fb99a6a03fa9e39b764fa94e3fdbfef0a7c9d7f3cfcebe40709fb6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/314517454c5f3e4e688415c097e5f149f63b5e577107a02a20e819523745e81d.png"	"옳게 된 금고는 이런 겁니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fb84983784f9d30a1f1f5da82e042d00b51d88f4f49aa6e8fa33d7b2350a021.png"	[53013]	[1,12]
51757	1	"51757-bronze-herald"	5	[]	24	4	1130	1	"Alex Horley Orlandelli"	2	3	3	"청동용 전령"	"<b>죽음의 메아리:</b> 4/4 용 2마리를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9cb32fbb261ed62df40ed178a2e680c81691570a5083fe74d6e3f9f5f33e627d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bed116aba293dacd11c5f93c57c2be1935d5300841b24e66a778c258b27b20fd.png"	"이래서 전령을 죽이면 안되는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d9366f7c496d49da39fc53f9fc2d274b3afc4634587c45cc540563ed3e37943.png"	[51758]	[12]
56451	1	"56451-zixor-apex-predator"	3	[]	20	4	1414	5	"Steven Prescott"	4	2	3	"최상위 포식자 직소르"	"<b>속공</b>, <b>죽음의 메아리:</b> '직소르 프라임'을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b9f8e0822862afe96fe41c82fd4a872b70e03e9963a6f67a3dbcc1dc7e29e3a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2913460c47a7b28321dd8db96bf0671b5317277f00976017dd134e614a376d17.png"	"직소르는 살아있는 공포 그 자체라 할 수 있습니다. 마음대로 순간이동할 수 있고, 부패한 지옥멧돼지 고기를 먹이로 삼죠. 직소르의 머리를 쓰다듬을 수 있는 건 레오록스가 유일하다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e6e0c28efbc24779eddceca9adb0b0e7ff82cb1e7a1db6d2a7764d5976c43c8.png"	[57631]	[12,53]
97455	1	"97455-eulogizer"	1	[]	11	4	1858	1	"Kevin Sidharta"	3	3	3	"추모자"	"<b>전투의 함성</b>: <b>시체</b>를 3개 소모해 피해를 3 줍니다. <b>제련:</b> 대신 시체를 3개 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da382c3710e5ea406256d592986e41a84f880ae36c49ed0fad5b800158838dbc.png"	""	"\"내 등급전 점수...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d4b8a032a4c03452f7daf302ff5c53a60c49f7a5a6dffd3921a26446054e9f0.png"	[102032]	[8,247,266]
56823	1	"56823-terrorguard-escapee"	12	[]	15	4	1414	1	"Mauricio Herrera"	7	3	3	"탈옥한 공포수호병"	"<b>전투의 함성:</b> 상대편에게 1/1 여사냥꾼을 3명 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f85d99de66875f0134dd18e10e21a938b262614f80de178297eee3f9871b5fae.png"	""	"보기보다 겁이 많은 친구랍니다. 저 공포에 질린 얼굴을 보세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2242ab56afc794bff9dcdd102b964afb1a67e4f63117e78a200333e45c218ef7.png"	[57960]	[8]
51735	1	"51735-clockwork-goblin"	10	[]	17	4	1130	3	"A.J. Nazzaro"	3	3	3	"태엽돌이 고블린"	"<b>전투의 함성:</b> 상대편의 덱에 폭탄을 섞어 넣습니다. 폭탄을 뽑으면, 폭발하며 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e68b10e704d00dc6d487570e313fc93f1427dba22174f20cdf1f28bbc2ccf0e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/792933b9d85335b322a33545c7a37924cdfd42a1d1bfc9b0a10fd1f95b72274a.png"	"당신의 덱에 선물을 넣어두었습니다. 대부분 폭탄이지만."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c8abc2ccebfe79d95e161ed001e8381e6c387c79a716bc7a8fcd4b3ce59d80b.png"	[48752]	[8]
97738	1	"97738-thorignir-drake"	8	[]	24	4	1858	3	"Matt Dixon"	6	6	7	"토리그니르 비룡"	"<b>속공</b>, 이 하수인이 공격할 때마다 대상을 먼저 공격하는 3/1 새끼용을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8874e49f1b94b2e88a53fe3944286deac3ebc6a0c781ae5d63d02b298934e710.png"	""	"자기 새끼를 적에게 던지려 하다니 올해 최악의 어머니상을 수상하겠군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d44b831fe80c56835a9b59d03e35251da17ffb8affd48120612464db145f0e2b.png"	[97737]	[53]
97702	1	"97702-sargeras-the-destroyer"	9	[]	15	4	1858	5	"Juan Calle"	12	6	9	"파괴자 살게라스"	"<b>티탄</b> <b>전투의 함성:</b> 매 턴마다 3/2 임프 둘을 소환하는 차원문을 엽니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f359f94e97abc776bcb55e26c4c6ea8c5775b9dc14935b9272736066c7444f4a.png"	""	"한때는 판테온의 수호자였지만, 주어진 임무에 환멸을 느끼고 우주의 모든 생명체를 절멸하기 위해 불타는 군단을 결성했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0a9a51be47c9faa87bb5b1fe32d2138d4d111d92f9ca0b5683fb6cf56b39064.png"	[97706,97708,97709,97703,101511,101510]	[8,270]
49161	1	"49161-explodinator"	12	[]	17	4	1127	1	"Jim Nelson"	2	3	4	"폭발 전문가"	"<b>전투의 함성:</b> 0/2 고블린 폭탄을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/825362e62baeb1113b1de334b29fa71f696413cbd2e1f84b55c1e63b94e057f3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d07b3001a71b96dfae36973fedd7906f07738629059e56f7421906d4be2f51ba.png"	"뭔가를 반드시, 완벽하게, 모조리 터트려야 할 때 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94766b3048dcee6c390c14f216afdfee26b9ef71b25f29700879882fd4a83407.png"	[47837]	[8]
96933	1	"96933-champion-of-storms"	8	[]	18	4	1858	4	"A. Zemskov & T. Shevtsov"	5	3	4	"폭풍의 용사"	"내가 자연 주문을 시전한 후에, 4/2 정령을 소환합니다. <b>제련:</b> <b>속공</b>도 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7af40daa7b740e03bb8aa87040bdf5c73e360b15efc041adb26d938fa191da3.png"	""	"스트레스를 받으면 폭풍에 담아 해소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/331173300cb6426fb49044e07240436a6793dc118a351b3f485366abb1204215.png"	[96934,100098,100099]	[53,266]
55047	1	"55047-sky-claw"	5	[]	17	4	1347	3	"Jim Nelson"	2	1	3	"하늘 발톱"	"내 다른 기계들이 공격력을 +1 얻습니다. <b>전투의 함성:</b> 1/1 초소형 비행체를 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d4e0bbd2003f8c9462e42825e5019d3f3822bbe8a87295e74ee36b4a897c511.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/653f3c380e5b7b5422ebf87080b8ff203fd893b1276915249198e069aec5bca6.png"	"미미론 인형을 잡다가 놓치도록 아주 정교하게 만들어졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fbe0776dd16d55bfc3cabfc61eee690ba86944217d681fbd9c89f4c2a7a47845.png"	[57055]	[8]
56307	1	"56307-sky-genral-kragg"	12	[]	23	4	1403	5	"Alex Horley Orlandelli"	3	2	4	"하늘장군 크라그"	"<b>도발</b>, <b>전투의 함성:</b> 이번 게임에서 내가 <b>퀘스트</b>를 냈다면, <b>속공</b> 능력이 있는 4/2 앵무새를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7ff3e6d0de22f2926b0b242b9866e7d272a8d555a8a733960543e791e67ac33.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65e1aadd74e2dd78641ecb2564c4af88341cc09c5ba32b4928043cf6a2d58536.png"	"하늘제독이 되기 위해 노력합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b9a3210e4238f8f8eb53f3fb3d193db915c0a00f85045621d50089a5fec0931.png"	[56349]	[1,8,31,53]
55030	1	"55030-ysera-unleashed"	2	[]	24	4	1347	5	"Ludo Lullabi"	12	4	9	"해방된 이세라"	"<b>전투의 함성:</b> 내 덱에 꿈 차원문을 일곱 섞어 넣습니다. 꿈 차원문을 뽑으면, 무작위 용족을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a63a2d79b1a36bcc2ea3d933e85b9344ea279041231fdc5466babfa72cdea17d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e234325b534b17ff7a8130fe3311247ba19fa0b460e992c63d99ad582718579d.png"	"용족들을 풀어라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eeeda4d844b976c5b4e138c9f2e70f03e4343a4e08785a9b8f8bf6173275b4c9.png"	[55778]	[8]
2286	1	"2286-twilight-whelp"	6	[]	24	4	14	1	"Sam Nielson"	1	2	1	"황혼의 새끼용"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 생명력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8113852f0e10d3c72d41c6c5acaddcc3c8709516f9a08ca591bb1cbd86c51f25.png"	""	"한창 귀엽고 발랄할 나이에 \"황혼\"이라는 수식어가 붙는 걸 이 친구들도 그리 달가워하진 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eea57e1d67f6e6d095790ca2dfb5ae91b947faf2ad8d09fcf803b497f6e40e9b.jpg"	[2287]	[8]
52894	1	"52894-shimmerfly"	3	[]	20	4	1130	3	"Cecile He"	1	1	1	"흐린빛나비"	"<b>죽음의 메아리:</b> 무작위 사냥꾼 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87f64fc917b780b4768960afdad40ad4e6dd7ecfb1023905c2074cecc8957c1e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00a36c420e9d3275a46d0cc7275390c5da05a66f7693cedbf8646210d58816a4.png"	"기분 좋은 향기가 솔솔 피어납니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa6440fea64c877bc463d0908843ecbd0f82cfb96c698345c7a31a51295ebe2a.png"	[959,226,100]	[12]
