id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
46950	1	"46950-lost-spirit"	12	[]	11	4	1125	1	"Tyler West Studio"	1	1	2	"길 잃은 영혼"	"<b>죽음의 메아리:</b> 내 하수인들에게 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bde384d0ea7b601ad0a3fcb69f4e6bdb36157add70a694e27d7e1aa777e76f77.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad8a839483ff188573f3fbccee9f9ee88d9a9e523cb965bb17694f8c8b8c6180.png"	"그러게 길을 물으면서 가라고 했는데 말을 통 듣지 않는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b77a68e17020a24a67b261d08c8e0f9e85691be673bae8bed1c18663d8161c1.png"	[12]
48199	1	"48199-blink-fox"	7	[]	20	4	1125	1	"Eva Widermann"	3	3	3	"깜빡이 여우"	"<b>전투의 함성:</b> <i>상대편 직업</i>의 무작위 카드를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/592e541f0e2532b2acfbb655b350b877b2e4bf68ddb384035337064a18970eda.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b396b6585e7a1889124c6006e71ce0f7693fb98406d993d7caae33e57b3dde57.png"	"눈싸움을 이긴 적이 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28b4b0405fa91329c04011c177f6ee258b88182d2015627a6ddeb4fd6b147fd9.png"	[8]
101559	1	"101559-tiny-worldbreaker"	7	[]	17	4	1858	1	"Daniil Kudriavtsev"	4	4	4	"꼬마 세계파괴자"	"<b>전투의 함성:</b> 내 전장에 다른 기계가 있으면, 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/708ebffcb905cd38f1354f758095f3d301f9113e026377e94f7f95b18e21dce0.png"	""	"\"제 일을 하고 있는 겁니다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3858b512bb401020d9ac3e1962b3b610242af1dfd155c9c0330d59fa717e9d2c.png"	[8]
51816	1	"51816-crowd-roaster"	12	[]	24	4	1129	4	"Mike Sass"	4	7	7	"난동을 피우는 용"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 적 하수인에게 피해를 7 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c1a945488aadae90ccb0b930de4712fdc3a20b3ea02925649f46ea23b7ee7fc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb0a6930a76ad2c9974743bba2a867cb119c638dc7df0909da1065c20eab9242.png"	"분위기를 뜨겁게 만드는 데에 제격이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a54bb346099c076174e5621812af259a6f88ba1ce98a9d435aa6c521e9c8f8ae.png"	[8]
90966	1	"90966-mish-mash-mosher"	12	[]	11	4	1809	3	"Luca Zontini"	10	3	8	"난장판 춤꾼"	"<b>속공</b> 이 하수인이 공격한 후에, 공격력을 +1 얻고 무작위 적 하수인을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d01c2e2497e2046e248e6220bf897c1157d131446a1c48d461aaf716a9122590.png"	""	"춤을 출 때 그 어느 때보다 살아있음을 느낀답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/835b85d64e44c48100501a529290ee7c70b8cace170f78cbc69f2b105011dc8f.png"	[53]
40541	1	"40541-abyssal-enforcer"	9	[]	15	4	25	1	"Luke Mancini"	6	6	7	"난폭한 심연불악마"	"<b>전투의 함성:</b> 다른 <b>모든</b> 캐릭터에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e0d84c5bdc233b856da85d0ab0c61c0380dd4a3a71db3cdbef52311c96261be.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ce7572f057e9af2e98be781f83e79d7e6d62ac34de2e1732ef59019538d2777.png"	"비밀결사는 불법 마나 수정에 이 문구를 꼭 써놓습니다. '심연불악마 가까이에 두지 말것. 불타는 악마가 사용할 것을 감안하여 제작되지 않았음.'"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0cbe1980b820182e52319f7f7df4d49cf55a8efd2e28b7f77c88049e026015c.png"	[8]
92250	1	"92250-rowdy-fan"	12	[]	43	4	1809	1	"Mauricio Herrera"	5	1	3	"난폭한 팬"	"<b>전투의 함성:</b> 하수인을 선택합니다. 이 하수인이 살아있으면, 그 하수인이 공격력을 +3 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48b0d42828a4c56af816cb8649b7970233e41ec22572f6d5db06d9c1239b6cf6.png"	""	"\"이 노래 너무 좋아. 네 명치를 한 대 세게 때려주고 싶을 만큼!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1805bef288404c0b1d5e44824b5dedb4e8322b401c44cecfb120c1fa1f6422c8.png"	[8]
56063	1	"56063-winged-guardian"	2	[]	20	4	1403	3	"MAR Studio"	8	6	7	"날개 달린 수호자"	"<b>도발</b>, <b>환생</b>, 주문이나 영웅 능력의 대상으로 지정되지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c20000523143b39575c5e2fa8202d45ffebe96c0ab2a1a2c8176a6f626f38de.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07b9e0b4dcd3121e734486f996d1f4cde73dd5bf3f0518702bd58710c3c19293.png"	"이 부러진 날개로 새로운 삶과 함께 다시 날아오르라."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9489b43908311c86de12224002e0e162fbb035235b41bc3b9fb5142714b2bc20.png"	[1,78]
97572	1	"97572-sharp-eyed-seeker"	12	[]	20	4	1858	1	"Ursula Dorada"	3	3	3	"날카로운 눈매 길잡이"	"<b>전투의 함성:</b> 게임이 시작 됐을 때 내 덱에 없던 카드들이 내 덱에 있으면, 그 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/feb14776cf7b3ba4444899b916b8b1ccbd4dac412e5137b57938fab98aa14695.png"	""	"간식 줄게, 반짝이 다오!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5beda334bd429bcdce04cfeac84c7e3e12e0c0704c8385b8f5fdd28c2060ee03.png"	[8]
52685	1	"52685-nozari"	5	[]	24	4	1130	5	"Arthur Gimaldinov"	12	4	10	"노자리"	"<b>전투의 함성:</b> 각 영웅의 생명력을 모두 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82c218923d789b4e6484b1febd1682b6bf3f645641c063ebd04a64b9327e9630.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce6571460521998dcf181d0e7a386f248a4b053a64593a02f923a1e8a157d39e.png"	"다른 시간대에선 예스자리였습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a3218f4765635bb6c6b9d360a3e693af43563e25003eb7f693f60b88ce9b8961.png"	[8]
47888	1	"47888-rusty-recycler"	12	[]	17	4	1127	1	"Sean McNally"	6	2	5	"녹슨 청소부"	"<b>도발</b> <b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/08894f98c5cb637ec3e3d860afd28d7aea0877f506f4a1b797412b2c27e1a9a0.png"	""	"자기 자신은 청소할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa9a9bed6626b9bd4e70e4345effc10f17553deee37bf922aaadee0e66e8b180.png"	[1,38]
48223	1	"48223-piloted-reaper"	12	[]	17	4	1127	1	"L. Lullabi & K. Turovec"	3	4	4	"누군가 조종하는 수확기"	"<b>죽음의 메아리:</b> 내 손에서 비용이 (2) 이하인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a981813acd958a07de180b81ddaab86436a39dff7711633a58dd7cddfbf6a96.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa98779bee499378a15041dcea2a42fe0425c2153fb0887bdd388b94aa21530a.png"	"새로운 안면 인식 시스템을 탑재하여 전승지기나 파멸의 예언자가 나타날 확률이 대폭 감소했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41c8ba6434838475191c47b3f33c501f492567e408121e67c6ebb9bfb14637dd.png"	[12]
56472	1	"56472-marshspawn"	8	[]	18	4	1414	1	"MAR Studio"	4	3	3	"늪정령"	"<b>전투의 함성:</b> 내가 이전 턴에 주문을 시전했다면, 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7549a45430495a684598c6dbdd718841ebbd692c0a0e28212961e99c36c814b4.png"	""	"가려진 커튼 틈 사이로 처음 주문을 발견했다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1d25cf9b6d549a369d6d47cdda2c4a755a4a81284b72234270cf127009a813d1.png"	[8,21]
47072	1	"47072-swamp-leech"	12	[]	20	4	1125	1	"Luca Zontini"	1	2	1	"늪지 거머리"	"<b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6eb60ae06b5adc692eab84b77fca8e447d3145501bf12b10dabce463e1eec974.png"	""	"드루이드만이 예쁘다고 할 얼굴입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e89ab42c4233c2df89574dcfe1d08f98fcd2cd734e5b8362c68ce67d12db5e34.png"	[38]
94821	1	"94821-backstage-bouncer"	10	[8,10]	20	4	1809	3	"Matt Dixon"	5	4	4	"대기실 문지기"	"<b>도발</b>, <b>전투의 함성:</b>아군 하수인을 이 하수인으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc1c809f610e986e7d91a580611b8e54d91566ce5d3c7dcead027cd540819251.png"	""	"명단에 안 계십니다. 명단을 읽을 줄도 모르고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f374241e616d3ebca1b7d3361bfef8d239e6115649a8ba906be4d16955839e34.png"	[1,8]
52277	1	"52277-toxfin"	12	[]	14	4	1130	1	"Anton Zemskov"	2	1	1	"독성지느러미 멀록"	"<b>전투의 함성:</b> 아군 멀록에게 <b>독성</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8293c70c8d575de3604a9f6b233f3a6ec4f0bb893c1384c4b4f22cc4e63c04f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b2cb7bb07f87408a3d535c483d334188ea93865f4f20e780e147ec4c049249b.png"	"넌 나에게 독성을 줬다옳."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7df42220c0b45c398c89875f673cf46ad466fc68efa2023d16950067f6eb58c0.png"	[8,32]
40493	1	"40493-blowgill-sniper"	12	[]	14	4	25	1	"Tyler West Studio"	1	2	2	"독침아가미 저격수"	"<b>전투의 함성:</b> 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2000321158ef80c43a3c54285386771dc423a754179abb4f79bb4c1f569e68af.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11e42b56a5d0a172dc05c7bdea470eb5119dc6ae9444e43433f7bbd46675073c.png"	"한 방이면 충분하다옳!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4193039540f6dd9ccb69e6429a3cc384827bf20994c0134d7cd37672a7542b6.png"	[8]
54956	1	"54956-squallhunter"	8	[]	24	4	1347	1	"Arthur Gimaldinov"	7	5	4	"돌풍사냥꾼"	"<b>주문 공격력 +2</b> <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fbe538f60e80a569745bee9863ed9391489a578453786d5c433f23c2bc0fc5dd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ffd053042135a148d4a6c13a66e87fe4c4d13d2fbffcc7bfb5f7216280f9e3b.png"	"\"세상은 어제와 같고 시간은 흐르고 있고 머리 위로 돌풍이 분다...\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/427578b4efb597ec07641e68e3fb33cb5378142bdbbd0bc402767fa53f888d15.png"	[2,14]
47895	1	"47895-unpowered-steambot"	12	[]	17	4	1125	1	"Phil Saunders"	9	0	4	"동력 끊긴 증기로봇"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f686b8fde2613edc8e4a2a32e2235cc17598f4d5b4eef587d95743ea7f0bac2.png"	""	"동력 충만한 증기로봇이 결국 너프됐군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d41c6dfd9c7624ced0562372bf2f3f5eaa1a203e764496eab8c30c7935d7b7a.png"	[1]
87682	1	"87682-drum-soloist"	10	[]	24	4	1809	1	"Zoltan Boros"	5	5	5	"드럼 솔로"	"<b>도발</b>, <b>전투의 함성:</b> 내 전장에 다른 하수인이 없으면, +2/+2와 <b>속공</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b12cb8b0c08f59944219a27a44e8c6549d4271688ba79adfadc801f89de57db.png"	""	"방금 소리 둔탁했나 두둥탁했나?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33031e3d611180231148fff294c95db7494f0f4446bfb1ce5545f566b9e327e8.png"	[1,8,53]
91066	1	"91066-funkfin"	5	[]	14	4	1809	1	"James Ryman"	2	2	3	"디스코지느러미"	"<b>천상의 보호막</b> 내 <b>천상의 보호막</b> 하수인들이 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f79dfef61dac8335e8adb9988773e3187bf897a2f2b97c50982711ad4203e1d1.png"	""	"지느러미를 흔들어! 느낌 있게!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a3b26fbbd67fb5ae20b4b80475b96327e177ce6fccd5687183227a0b6a8da066.png"	[3]
40549	1	"40549-weasel-tunneler"	12	[]	20	4	25	4	"Andrew Hou"	1	1	1	"땅굴 족제비"	"<b>죽음의 메아리:</b> 이 하수인을 상대편의 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3f6444842867b04928be22fa1e4cedfd6913aad09920d31599cc83cc3402d92.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbdfaf46ed61fbd4a96472f2c4131f3cb0e2b47dffc242a0e48f5cdbee3c4937.png"	"가젯잔 제1은행의 바닥이 강철로 된 건 다 이유가 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/650b935b32b88f3c274d92b62d363ea76ad06be80c033b774ff4dbc792dac4e4.png"	[12]
52942	1	"52942-mana-reservoir"	12	[]	18	4	1130	1	"Jakub Kasper"	6	0	2	"마나 저장소"	"<b>주문 공격력 +1</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcdb7403f5873c500dfc63c964954b3af781a20c63e2e63cc3a906959c411f36.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be11a96aafae7c1620187a53b79bc5c73c8d0d5749e7661bd917cbf23341f2c6.png"	"몸집이 커지면 마나 저수지가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d923ccb4ea2894877f4fc66822ab3a0a9c17bb0123e7631ff0a079f7f17bd69.png"	[2]
52706	1	"52706-mana-cyclone"	4	[]	18	4	1130	4	"Ware Li"	2	2	2	"마나 회오리"	"<b>전투의 함성:</b> 이번 턴에 내가 주문을 시전한만큼 무작위 마법사 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd67f22a999defdb15b05fb0a8e33780e8dee9e81b9a4086e390f8a4eda9afb4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30d8a65aeb8ea1262c758b623d6dd7badfb12754373fae99061958c169594e9b.png"	"주문 회전율이 매우 향상됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4afd052c8e19423e6a7202316b3caa1fd78ec839817bb4e28bfdd86bb7f69194.png"	[8]
47346	1	"47346-witchwood-grizzly"	12	[]	20	4	1125	3	"Alex Alexandrov"	12	3	5	"마녀숲 불곰"	"<b>도발</b>, <b>전투의 함성:</b> 상대편의 손에 있는 카드 1장당 생명력을 1 잃습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb056a762933512dcee5287432dde94fdcb1e1cf61d4c5020f1914f1034c96e3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3895981ec5b6529f3046ea416a125c9a1945943b3b42a16653a0fd817fb3208.png"	"손이 큰 사람들을 뭐라고 부르는지 아십니까? 작은 곰이라고 한다는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/633ee3b743a6d32275fec3037a1b60f26bd8e8cb394918abc1fa6d898a8205bb.png"	[1,8]
47262	1	"47262-witchwood-imp"	9	[]	15	4	1125	1	"Kerem Beyit"	1	1	1	"마녀숲 임프"	"<b>은신</b>, <b>죽음의 메아리:</b> 무작위 아군 하수인에게 생명력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a55c2bd9ced2fe2f9ee1a8dd7e0043adbad05feb593063f73214010c27b6280.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65767331fe50b963cf0145859099421772aeaf7ad760518b5e932a552f96f134.png"	"이렇게나 다양한 생물이 있는 마녀숲을 내버려둔 길니아스를 강력히 규탄한다! - 마녀 하가사"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fda1b962dff7bcdd4a901e527856cb4fb604847a753c3218416f4d41758ecde7.png"	[6,12]
46998	1	"46998-witchs-apprentice"	8	[]	20	4	1125	1	"Sam Hogg"	1	0	1	"마녀의 수습생"	"<b>도발</b>, <b>전투의 함성:</b> 무작위 주술사 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/51bd63442f3f216c0c41051daa2aefc37d05b6cdee6a72510401e6117535824b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/102aa5e9a0ddbddd5ff16a57f82050a6fa45911fed344116c7817b3f3bd3ca70.png"	"마녀가 된 개구리일까요? 아니면 개구리가 된 마녀일까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/223aa6f6000b340428453bf0456d3d919c83d49bcb24ac1cca6973135162018b.png"	[1,8]
48159	1	"48159-myra-rotspring"	7	[]	11	4	1127	5	"Slawomir Maniak"	2	4	5	"마이라 로트스프링"	"<b>전투의 함성:</b> <b>죽음의 메아리</b> 하수인을 <b>발견</b>합니다. 그 하수인의 <b>죽음의 메아리</b> 능력도 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1d54e26564b922a4b61dad74fefdc48d622adaa562f4f257ddd8c389bfc17595.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24db31560da671ae718fa2265e5f9f816b07b42eeee060e4fdb5c22271fbe97f.png"	"부임 첫 날, 마이라 로트스프링은 우선 연구실에 있는 화재 경보기를 모두 없앴습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b937a31e992cf4d03ae2540d4ab429be9dc25fc9e345f57117238487faac5cb6.png"	[8,12,21]
52081	1	"52081-oblivitron"	3	[]	17	4	1130	5	"Zoltan Boros"	4	3	6	"망각로봇"	"<b>죽음의 메아리:</b> 내 손에 있는 기계를 소환하고, 그 하수인의 <b>죽음의 메아리</b>를 발동시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73dfb7b22d09063a7002cbc9415aac4b5443d919785c88a6babc24e07811e68f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e7e2357f3964bd59c5589b4fd057acaff625c5b0e99cc5acb541fe58cbf62cc.png"	"죽음의 메아리마저 재활용합니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ed697cf77264a58df3ec953f24d87103463e3679d5346932854d92777664a12.png"	[12]
50087	1	"50087-bwonsamdi-the-dead"	6	[]	11	4	1129	5	"James Ryman"	7	7	7	"망자 브원삼디"	"<b>전투의 함성:</b> 내 손이 가득 찰 때까지 내 덱에서 비용이 1인 하수인을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d6cabd8b747b9883a3a3f7b4eefb553c340faaf0b18d0929b1e348c532e335c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8deb3f7fade0ad19450ba90a80d1be91d25b38e44572d2e41900176b3094f074.png"	"외쳐! V13D!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f620fc23730d9d85de1353c30eec2cfd120cb34ff5121e4d902a34a3ad9bb9d3.png"	[8]
50352	1	"50352-spirit-of-the-dead"	6	[]	11	4	1129	3	"James Ryman"	3	0	1	"망자의 혼"	"1턴 동안 <b>은신</b>을 얻습니다. 아군 하수인이 죽은 후에, 그 하수인을 비용이 1인 하수인으로 복사하여 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/26dd887c2d62dd9e39764376aad02d2be13f79544c2534d6b34db3c271bd8c54.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de869c3df116590d82a166b8e4b7f9d622f727aace29cc122104f77dd9750e0c.png"	"살아서든 죽어서든 그와 함께하게 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e91bbd6d58e79a4b853820e420b465c070d86a7830860400a68c995e040eb137.png"	[6]
47842	1	"47842-venomizer"	3	[]	17	4	1127	1	"Tyler Walpole"	2	2	2	"맹독로봇"	"<b>합체</b> <b>독성</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea9cc8411f7d542247001d105dd78fbc5041ba9ee8ad95933990488e560966d8.png"	""	"치명적인 매력을 가지고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d57067cbc377b66f17c82c3f910f93ade52afbd44e8d3a3959a286f73e7cf8b2.png"	[32,66]
98051	1	"98051-relentless-worg"	12	[]	20	4	1858	1	"Todd Harris"	4	2	3	"맹렬한 검은늑대"	"<b>속공</b>, 이 하수인은 공격하여 다른 하수인을 처치한 후에, 생명력을 모두 회복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f30ae5628a591b11907e93540782cd0408ee09f3623b64c79da5fd929ee9ea59.png"	""	"검은늑대의 해라고요! 잠시만요, 늑대의 해라니 무슨 소리예요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9fbe72a9cca747f8b09c01f83994e3f4d5eedbae7e876987aac063d304d9a0e.png"	[53]
97739	1	"97739-furious-furnace"	10	[]	17	4	1858	4	"Luca Zontini"	3	1	2	"맹렬한 용광로"	"<b>합체</b>, 공격하는 대상 양옆의 하수인들에게도 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7857d0d890605d0c2c907585515d69940ac05ff9ca65bc7465eb2fafc912c272.png"	""	"열이 머리 끝까지 올랐네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e18577aedd405c3ee81a5230f3d7e4d360998e2a0df6bd6bc4b2aad72f38b505.png"	[66]
55208	1	"55208-tasty-flyfish"	12	[]	14	4	1347	1	"Matt Dixon"	2	2	2	"먹음직스런 멀록"	"<b>죽음의 메아리:</b> 내 손에 있는 무작위 용족에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c0490714d0c6e1af9c90a3accec1375545f87f743bd5f1bf00ad9bfc5071220.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28e679683aecbb0c8c9c4b90cd8a565e9972d50e3f0f42a884f511df63c825ad.png"	"비타민도 듬뿍 들어있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3f830ddb12ae281f1d34642c5e1f063481869f29ebd5de3ef347a60f0ee107d.png"	[12]
2655	1	"2655-murloc-knight"	5	[]	14	4	15	1	"Sam Nielson"	4	3	4	"멀록 기사"	"<b>격려:</b> 무작위 멀록을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b053aef188486491309b114ea545ad234f96d9665b47e1c6478f8672a3ac4f41.png"	""	"유명한 성전사가 제자로 들이고 싶어할 정도로 실력이 출중합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e13158b98bf981d6fa0dafab3e425df5bd2b9b1a5808ee374b02e7bc7c3616a4.jpg"	[20]
94736	1	"94736-cool-ghoul"	1	[1,5]	11	4	1809	1	"Matt Dixon"	1	3	4	"멋진 구울"	"<b>천상의 보호막</b> <b>환생</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31685d1d2c0eb443e835b18dc81b0ff3e4e4cd7997693a659a7ffe20ed9ce410.png"	""	"디스코의 열기를 온몸으로 느끼고 있습니다! 디스코 역병에 걸렸거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7650fd62fa01a8626eabbac0f77d8990315b9c3bb5280c68e47fd8e1665d04a6.png"	[3,78]
48625	1	"48625-mechathun"	12	[]	17	4	1127	5	"James Ryman"	10	10	10	"메카툰"	"<b>죽음의 메아리:</b> 내 덱과 손과 전장에 카드가 없으면, 적 영웅을 파괴합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fadfce91d4d1f0e2b602383abe475458998fb28a5dc34caf41a68b31ab0e55c8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/242493d65df3ece39fcf6cd23578d428bf76370ce41a87eaa8bf5ef7d5ca062b.png"	"\"그 판단 때문에 네 하드는 터지리라. 네 유저들은 널 버릴 것이다. 넌 이미 삭제된 목숨이다.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dedb4d8001fd9793e00cbc4240ae617876ed51e0dfd79625906cc81a096741c9.png"	[12]
40700	1	"40700-spiked-hogrider"	12	[]	43	4	25	3	"Mike Sass"	5	5	5	"멧돼지단 돌격수"	"<b>전투의 함성:</b> 적에게 <b>도발</b> 하수인이 있으면, <b>돌진</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef5e7f41485f216f3085afde847265346cc873251527d5c2d17a961c09d8198a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c30ea4376861d8e08e4ec60dd03bbe02f21db56509096da33e55c1014840c85.png"	"멧돼지단이 매년마다 신기루 경주장의 경주에 출전한다는 걸 알고 있나요? 네, 진짜로 있는 폭주족 단체라고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62a7cf95adada85c27b660c968ec09b5faf7fd0508d345dc87bda169c91ea6f6.png"	[1,4,8]
56694	1	"56694-moknathal-lion"	3	[]	20	4	1414	3	"Daren Bader"	2	5	4	"모크나탈 사자"	"<b>속공</b>, <b>전투의 함성:</b> 아군 하수인의 <b>죽음의 메아리</b>를 복사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/189cfe0ffc8a40884f2461ec23ed702b509478a1c7e564acea16685389f3fd2e.png"	""	"사자의 자존심을 과소평가해서는 안되는 법입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7135c2b903a4ce99e3107fe6c096332f012b3836f8bfe66f4328996dfc6b3153.png"	[8,12,53]
